current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list
images/image_394_seed_1.png,0,56,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_287_seed_1.png,0,57,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_229_seed_1.png,0,58,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,59,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_258_seed_1.png,0,60,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_317_seed_1.png,0,61,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_58_seed_1.png,0,62,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_112_seed_1.png,0,63,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_188_seed_1.png,0,64,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_97_seed_1.png,0,65,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_611_seed_1.png,0,66,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_243_seed_1.png,0,67,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,68,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,69,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,70,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
blank.jpg,0,71,1,1,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]"
images/image_693_seed_1.png,0,0,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_508_seed_1.png,0,1,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_73_seed_1.png,0,2,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_323_seed_1.png,1,3,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_517_seed_1.png,0,4,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_274_seed_1.png,0,5,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
images/image_138_seed_1.png,0,6,0,0,1,"[9, 19, 31, 42, 56, 68, 69, 70, 71]"
