current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,practice_continue.stopped,key_resp_6.keys,practice_trial.started,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.all_keys_pressed_2.keys,testing_continue.started,testing_continue.stopped,key_resp_7.keys,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,loop_all_images.all_keys_pressed.rt,loop_all_images.all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
all_stimuli/special515/special_61133.jpg,7,0,7,7,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,1.4672284999978729,0.4112621000094805,None,None,None,,,,,,,,,,,1,0,1,0,0,7,7,7,418.2944015999965,,,,,,,,,,,,,,,,,,,,,,418.2771365000226,418.27718010000535,418.29260179999983,418.2944015999965,418.2944015999965,418.2944015999965,418.2944015999965,421.2937948000035,421.2937948000035,422.2774310000241,2,0,1.4672284999978729,0.4112621000094805,None,422.2775006000011,422.27752340000006,None,422.2775460999983,422.27756380001665,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/shared1000_notspecial/notspecial_16635.png,8,0,8,8,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7562067999970168,0.47010919998865575,None,None,None,,,,,,,,,,,1,0,1,0,0,8,8,8,422.31542840000475,,,,,,,,,,,,,,,,,,,,,,422.2777129000169,422.2777560999966,422.31378419999965,422.31542840000475,422.31542840000475,422.31542840000475,422.31542840000475,425.3273480000207,425.3273480000207,426.2936821000185,1,1,0.7562067999970168,0.47010919998865575,None,426.2937521999993,426.29377430002205,None,426.2937972000218,426.29381520001334,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
blank.jpg,9,1,9,9,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,1,0,1,0,0,9,9,9,426.31097390002105,,,,,,,,,,,,,,,,,,,,,,426.29396650000126,426.29401000001235,426.3028723000025,426.31097390002105,426.31097390002105,426.31097390002105,426.31097390002105,429.31075530001544,429.31075530001544,430.29407780000474,None,0,,,None,430.294138199999,430.29415950001567,None,430.29418200001237,430.2941988000239,None,430.3172117000213,430.3172117000213,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/MST_pairs1/pair_18_nsd_6_1_cocoid_13417.png,10,0,10,10,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.2375321999716107,0.5598006000218447,None,None,None,,,,,,,,,,,1,0,1,0,0,10,10,10,430.3172117000213,,,,,,,,,,,,,,,,,,,,,,430.29434660001425,430.294384000008,430.31543360001524,430.3172117000213,430.3172117000213,430.3172117000213,430.3172117000213,433.32727619999787,433.32727619999787,434.31037030002335,1,1,1.2375321999716107,0.5598006000218447,None,434.310444200004,434.3104663999984,None,434.3104900000035,434.31050800002413,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/shared1000_notspecial/notspecial_21703.png,11,0,11,11,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1330447000218555,0.4740868999797385,None,None,None,,,,,,,,,,,1,0,1,0,0,11,11,11,434.36158210001304,,,,,,,,,,,,,,,,,,,,,,434.3106605000212,434.310704500007,434.3599274000153,434.36158210001304,434.36158210001304,434.36158210001304,434.36158210001304,437.3773291000107,437.3773291000107,438.3273432000133,1,1,1.1330447000218555,0.4740868999797385,None,438.3274122000148,438.32743480001227,None,438.3274578000128,438.3274754000013,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/special515/special_24530.jpg,12,0,12,12,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.85583470002166,0.5958802999812178,None,None,None,,,,,,,,,,,1,0,1,0,0,12,12,12,438.34494340000674,,,,,,,,,,,,,,,,,,,,,,438.32762550000916,438.3276689000195,438.34311549999984,438.34494340000674,438.34494340000674,438.34494340000674,438.34494340000674,441.3437740000081,441.3437740000081,442.3275552999985,1,1,0.85583470002166,0.5958802999812178,None,442.3276249000046,442.3276467999967,None,442.3276709000056,442.32768870002474,None,442.3651449000172,442.3651449000172,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/shared1000_notspecial/notspecial_6222.png,13,0,13,13,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9325487999885809,0.5118960000108927,None,None,None,,,,,,,,,,,1,0,1,0,0,13,13,13,442.3651449000172,,,,,,,,,,,,,,,,,,,,,,442.3278428000049,442.32788190001156,442.3634272000054,442.3651449000172,442.3651449000172,442.3651449000172,442.3651449000172,445.3772874000133,445.3772874000133,446.3440405000001,1,1,0.9325487999885809,0.5118960000108927,None,446.34411080001155,446.34413330000825,None,446.34415680001257,446.3441749000049,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/MST_pairs1/pair_44_w_log_cabin2.jpg,14,0,14,14,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.468760799994925,0.4451485000026878,None,None,None,,,,,,,,,,,1,0,1,0,0,14,14,14,446.360822800023,,,,,,,,,,,,,,,,,,,,,,446.3443272000004,446.34438480000244,446.3591228000005,446.360822800023,446.360822800023,446.360822800023,446.360822800023,449.36056290002307,449.36056290002307,450.3441590000002,1,1,1.468760799994925,0.4451485000026878,None,450.34422460000496,450.34424510001554,None,450.34426760001224,450.3442851,None,450.38438000000315,450.38438000000315,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/special515/special_28068.jpg,15,0,15,15,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1574468000035267,0.4718820000125561,None,None,None,,,,,,,,,,,1,0,1,0,0,15,15,15,450.38438000000315,,,,,,,,,,,,,,,,,,,,,,450.3444346000033,450.3444734000077,450.38258210002095,450.38438000000315,450.38438000000315,450.38438000000315,450.38438000000315,453.39389340000344,453.39389340000344,454.3606174000015,1,1,1.1574468000035267,0.4718820000125561,None,454.3606875000114,454.3607103000104,None,454.36073340001167,454.3607512000017,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/shared1000_notspecial/notspecial_60978.png,16,0,16,16,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9380731000273954,0.4201059999759309,None,None,None,,,,,,,,,,,1,0,1,0,0,16,16,16,454.3895073000167,,,,,,,,,,,,,,,,,,,,,,454.3609026000195,454.36094660000526,454.3878763000248,454.3895073000167,454.3895073000167,454.3895073000167,454.3895073000167,457.39370860002236,457.39370860002236,458.3775006000069,1,1,0.9380731000273954,0.4201059999759309,None,458.3775713000214,458.37759340001503,None,458.37761690001935,458.37763470000937,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/MST_pairs1/pair_2_4_22.png,17,0,17,17,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,2.0537358000001404,0.3929830999986734,None,None,None,,,,,,,,,,,1,0,1,0,0,17,17,17,458.4301201000053,,,,,,,,,,,,,,,,,,,,,,458.37779769999906,458.37784500001,458.4284713000234,458.4301201000053,458.4301201000053,458.4301201000053,458.4301201000053,461.44375870001386,461.44375870001386,462.3939709000115,1,1,2.0537358000001404,0.3929830999986734,None,462.39403980001225,462.39406230000895,None,462.39408530000946,462.3941029999987,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/shared1000_notspecial/notspecial_46160.png,18,0,18,18,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0978539999923669,0.46215619999566115,None,None,None,,,,,,,,,,,1,0,1,0,0,18,18,18,462.4417829000158,,,,,,,,,,,,,,,,,,,,,,462.3942505000159,462.39429409999866,462.44014430002426,462.4417829000158,462.4417829000158,462.4417829000158,462.4417829000158,465.4437019000179,465.4437019000179,466.41070229999605,1,1,1.0978539999923669,0.46215619999566115,None,466.41077320001204,466.41079600001103,None,466.41082000001916,466.4108377000084,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/special515/special_64880.jpg,19,0,19,19,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.162640399998054,0.38402950001182035,None,None,None,,,,,,,,,,,1,0,1,0,0,19,19,19,466.42714900002466,,,,,,,,,,,,,,,,,,,,,,466.41099160001613,466.4110348999966,466.4246402000135,466.42714900002466,466.42714900002466,466.42714900002466,466.42714900002466,469.427305899997,469.427305899997,470.4105746000132,1,1,1.162640399998054,0.38402950001182035,None,470.41063990001567,470.4106602999964,None,470.4106838000007,470.4107006000122,None,470.4333220999979,470.4333220999979,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/MST_pairs1/pair_36_nsd_949_1_cocoid_43196.png,20,0,20,20,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.4643291999818757,0.4751762000087183,None,None,None,,,,,,,,,,,1,0,1,0,0,20,20,20,470.4333220999979,,,,,,,,,,,,,,,,,,,,,,470.4108483000018,470.4108864000009,470.43136210000375,470.4333220999979,470.4333220999979,470.4333220999979,470.4333220999979,473.4437971000152,473.4437971000152,474.4272292999958,1,1,1.4643291999818757,0.4751762000087183,None,474.42729829999735,474.4273209000239,None,474.4273439999961,474.4273618000152,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
blank.jpg,21,1,21,21,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,1,0,1,0,0,21,21,21,474.44391709999763,,,,,,,,,,,,,,,,,,,,,,474.4275086999987,474.4275523000106,474.4358120000106,474.44391709999763,474.44391709999763,474.44391709999763,474.44391709999763,477.4437061000208,477.4437061000208,478.4273908000032,None,0,,,None,478.4274505000212,478.42747110000346,None,478.42749420000473,478.4275114000193,None,478.4437819000159,478.4437819000159,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/special515/special_30632.jpg,22,0,22,22,0,,,,1,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.9220629000046756,0.477731799997855,None,None,None,,,,,,,,,,,1,0,1,0,0,22,22,22,478.4437819000159,,,,,,,,,,,,,,,,,,,,,,478.4276580000005,478.42769910002244,478.4401339000033,478.4437819000159,478.4437819000159,478.4437819000159,478.4437819000159,481.44401620002463,481.44401620002463,482.4273468000174,2,1,0.9220629000046756,0.477731799997855,None,482.4274177000043,482.4274387000187,None,482.42746210002224,482.42747990001226,None,482.4474106999987,482.4474106999987,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/MST_pairs1/pair_20_nsd_41_2_cocoid_63715.png,23,0,23,23,0,,,,1,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.272284300008323,0.42208319998462684,None,None,None,,,,,,,,,,,1,0,1,0,0,23,23,23,482.4474106999987,,,,,,,,,,,,,,,,,,,,,,482.42763079999713,482.42767010000534,482.445632100018,482.4474106999987,482.4474106999987,482.4474106999987,482.4474106999987,485.46041420000256,485.46041420000256,486.44431780002196,2,1,1.272284300008323,0.42208319998462684,None,486.44438820000505,486.4444111000048,None,486.44443450000836,486.44445180002367,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/MST_pairs1/pair_22_nsd_115_2_cocoid_65194.png,24,0,24,24,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.9368840999959502,0.3940827999904286,None,None,None,,,,,,,,,,,1,0,1,0,0,24,24,24,486.50979290000396,,,,,,,,,,,,,,,,,,,,,,486.44460660000914,486.4446501000202,486.5062025000225,486.50979290000396,486.50979290000396,486.50979290000396,486.50979290000396,489.51049490002333,489.51049490002333,490.46054770000046,1,1,1.9368840999959502,0.3940827999904286,None,490.4606190000195,490.4606418000185,None,490.4606657999975,490.46068360001664,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/shared1000_notspecial/notspecial_26292.png,25,0,25,25,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.2994158000219613,0.3737816999782808,None,None,None,,,,,,,,,,,1,0,1,0,0,25,25,25,490.4774716999964,,,,,,,,,,,,,,,,,,,,,,490.4608482000185,490.46089159999974,490.4758539000177,490.4774716999964,490.4774716999964,490.4774716999964,490.4774716999964,493.4771289000055,493.4771289000055,494.46045380001306,1,1,1.2994158000219613,0.3737816999782808,None,494.46051950001856,494.4605406000046,None,494.46056320000207,494.46058080001967,None,494.47708650000277,494.47708650000277,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/special515/special_6489.jpg,26,0,26,26,0,,,,1,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,0,1.1476619000022765,0.44399759999942034,None,None,None,,,,,,,,,,,1,0,1,0,0,26,26,26,494.47708650000277,,,,,,,,,,,,,,,,,,,,,,494.46073059999617,494.4607696000021,494.4730746000132,494.47708650000277,494.47708650000277,494.47708650000277,494.47708650000277,497.47715720001725,497.47715720001725,498.46062530000927,1,0,1.1476619000022765,0.44399759999942034,None,498.4606897000049,498.46071070001926,None,498.4607339000213,498.4607509000052,None,498.48909139999887,498.48909139999887,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/special515/special_55678.jpg,27,0,27,27,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.3966924000123981,0.460855499986792,None,None,None,,,,,,,,,,,1,0,1,0,0,27,27,27,498.48909139999887,,,,,,,,,,,,,,,,,,,,,,498.4608972000133,498.4609391000122,498.4873426000122,498.48909139999887,498.48909139999887,498.48909139999887,498.48909139999887,501.49388950000866,501.49388950000866,502.4772075000219,1,1,1.3966924000123981,0.460855499986792,None,502.4772766000242,502.4772994000232,None,502.477323900006,502.47734169999603,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/special515/special_40909.jpg,28,0,28,28,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1855995999940205,0.4218471999920439,None,None,None,,,,,,,,,,,1,0,1,0,0,28,28,28,502.5022466000228,,,,,,,,,,,,,,,,,,,,,,502.47749970000586,502.47754290001467,502.5003687000135,502.5022466000228,502.5022466000228,502.5022466000228,502.5022466000228,505.51021150001907,505.51021150001907,506.4938672000135,1,1,1.1855995999940205,0.4218471999920439,None,506.49393610001425,506.49395760000334,None,506.4939805000031,506.49399820002145,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/special515/special_70360.jpg,29,0,29,29,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1756462999910582,0.48012049999670126,None,None,None,,,,,,,,,,,1,0,1,0,0,29,29,29,506.5200322000019,,,,,,,,,,,,,,,,,,,,,,506.4941512000223,506.4941952000081,506.51817930000834,506.5200322000019,506.5200322000019,506.5200322000019,506.5200322000019,509.52731669999775,509.52731669999775,510.5103543000005,1,1,1.1756462999910582,0.48012049999670126,None,510.5104256000195,510.5104477000132,None,510.5104709000152,510.5104883000022,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/MST_pairs1/pair_42_w_icerink1.jpg,30,0,30,30,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,0.9947944000014104,0.42784009999013506,None,None,None,,,,,,,,,,,1,0,1,0,0,30,30,30,510.527061700006,,,,,,,,,,,,,,,,,,,,,,510.5106394000177,510.5106831000012,510.52536540001165,510.527061700006,510.527061700006,510.527061700006,510.527061700006,513.5273262000119,513.5273262000119,514.5105323000171,2,0,0.9947944000014104,0.42784009999013506,None,514.5105967000127,514.510617699998,None,514.5106403999962,514.5106573000085,None,514.5273102000065,514.5273102000065,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
blank.jpg,31,1,31,31,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,1,0,1,0,0,31,31,31,514.5273102000065,,,,,,,,,,,,,,,,,,,,,,514.5108047999965,514.5108432999987,514.518209700007,514.5273102000065,514.5273102000065,514.5273102000065,514.5273102000065,517.5272200000181,517.5272200000181,518.5105765000044,None,0,,,None,518.5106353000156,518.5106562000001,None,518.5106792000006,518.5106959000113,None,518.5273256000073,518.5273256000073,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/special515/special_30430.jpg,32,0,32,32,0,,,,1,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.1974014999868814,0.4558782000094652,None,None,None,,,,,,,,,,,1,0,1,0,0,32,32,32,518.5273256000073,,,,,,,,,,,,,,,,,,,,,,518.5108397000004,518.5108783000032,518.5226837000228,518.5273256000073,518.5273256000073,518.5273256000073,518.5273256000073,521.5272751000011,521.5272751000011,522.510459800018,2,1,1.1974014999868814,0.4558782000094652,None,522.5105241000128,522.5105446000234,None,522.5105678999971,522.5105859000178,None,522.528149300022,522.528149300022,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/shared1000_notspecial/notspecial_43746.png,33,0,33,33,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.080585300020175,0.41498410000349395,None,None,None,,,,,,,,,,,1,0,1,0,0,33,33,33,522.528149300022,,,,,,,,,,,,,,,,,,,,,,522.5107631999999,522.5108033000142,522.5264884000062,522.528149300022,522.528149300022,522.528149300022,522.528149300022,525.5271283000184,525.5271283000184,526.5272030000051,1,1,1.080585300020175,0.41498410000349395,None,526.5272732000158,526.5272950000071,None,526.527319100016,526.527336900006,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/MST_pairs1/pair_34_nsd_875_1_cocoid_67762.png,34,0,34,34,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0684245000011288,0.4417324000096414,None,None,None,,,,,,,,,,,1,0,1,0,0,34,34,34,526.5833681000222,,,,,,,,,,,,,,,,,,,,,,526.5274946000136,526.5275385999994,526.581636900024,526.5833681000222,526.5833681000222,526.5833681000222,526.5833681000222,529.5938535000023,529.5938535000023,530.5438378000108,1,1,1.0684245000011288,0.4417324000096414,None,530.5439080000215,530.5439303000167,None,530.543954599998,530.5439723000163,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/MST_pairs1/pair_12_16_78.png,35,0,35,35,0,,,,1,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.855713500001002,0.33909500000299886,None,None,None,,,,,,,,,,,1,0,1,0,0,35,35,35,530.5599831000145,,,,,,,,,,,,,,,,,,,,,,530.5441251000157,530.5441687999992,530.5576603000227,530.5599831000145,530.5599831000145,530.5599831000145,530.5599831000145,533.5603962000168,533.5603962000168,534.5439328000066,2,1,1.855713500001002,0.33909500000299886,None,534.5440021000104,534.5440227000217,None,534.544046199997,534.54406320001,None,534.5602425000106,534.5602425000106,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/special515/special_4249.jpg,36,0,36,36,0,,,,1,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.228398900013417,0.4831178999738768,None,None,None,,,,,,,,,,,1,0,1,0,0,36,36,36,534.5602425000106,,,,,,,,,,,,,,,,,,,,,,534.5442099000211,534.5442516000185,534.5563153999974,534.5602425000106,534.5602425000106,534.5602425000106,534.5602425000106,537.5604997000191,537.5604997000191,538.5437122000149,2,1,1.228398900013417,0.4831178999738768,None,538.5437778000196,538.5437989000056,None,538.5438222000084,538.5438393000222,None,538.5602452000021,538.5602452000021,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/MST_pairs1/pair_42_w_icerink2.jpg,37,0,37,37,0,,,,1,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.4044022999878507,0.33094770001480356,None,None,None,,,,,,,,,,,1,0,1,0,0,37,37,37,538.5602452000021,,,,,,,,,,,,,,,,,,,,,,538.5439950000145,538.5440332000144,538.5551209000114,538.5602452000021,538.5602452000021,538.5602452000021,538.5602452000021,541.5602329999965,541.5602329999965,542.5437712999992,2,1,1.4044022999878507,0.33094770001480356,None,542.5438357000239,542.54385680001,None,542.5438806000166,542.5438980000035,None,542.5599157999968,542.5599157999968,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/shared1000_notspecial/notspecial_70038.png,38,0,38,38,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.3978190000052564,0.3708413999993354,None,None,None,,,,,,,,,,,1,0,1,0,0,38,38,38,542.5599157999968,,,,,,,,,,,,,,,,,,,,,,542.5440507000021,542.5440927000018,542.5580660999985,542.5599157999968,542.5599157999968,542.5599157999968,542.5599157999968,545.560361300013,545.560361300013,546.5437197000138,1,1,1.3978190000052564,0.3708413999993354,None,546.5437889000168,546.5438100000028,None,546.5438331000041,546.5438502000179,None,546.5929587999999,546.5929587999999,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/special515/special_53155.jpg,39,0,39,39,0,,,,0,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8328065000241622,0.4548175999952946,None,None,None,,,,,,,,,,,1,0,1,0,0,39,39,39,546.5929587999999,,,,,,,,,,,,,,,,,,,,,,546.5439961000229,546.5440347999975,546.5911940000078,546.5929587999999,546.5929587999999,546.5929587999999,546.5929587999999,549.5938913999998,549.5938913999998,550.5603617000161,1,1,0.8328065000241622,0.4548175999952946,None,550.5604323000007,550.5604545999959,None,550.5604779999994,550.5604951000132,None,,,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
all_stimuli/special515/special_24530.jpg,40,0,40,40,0,,,,1,0,1,2,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.7279017000109889,1.0508570999954827,None,None,None,,,,,,,,,,,1,0,1,0,0,40,40,40,550.5769325000001,,,,,,,,,,,,,,,,,,,,,,550.5606495999964,550.560692900006,550.5728001000243,550.5769325000001,550.5769325000001,550.5769325000001,550.5769325000001,553.5770897000039,553.5770897000039,554.560493099998,2,1,0.7279017000109889,1.0508570999954827,None,554.5605577000242,554.5605792000133,None,554.5606022000138,554.5606197000016,None,554.5766596000176,554.5766596000176,,,,,,,,,,,8,2,0,1,2025-06-12_13h57.51.429,rtmindeye,2024.2.4,59.94305410113286,2025-06-12 13h58.35.370073 -0400,
