current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,practice_continue.stopped,key_resp_6.keys,practice_trial.started,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.all_keys_pressed_2.keys,testing_continue.started,testing_continue.stopped,key_resp_7.keys,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,loop_all_images.all_keys_pressed.rt,loop_all_images.all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
all_stimuli/special515/special_13613.jpg,0,0,0,0,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9655831000127364,0.3329504999855999,None,None,None,,,,,,,,,,,0,0,0,0,0,0,0,0,99.69015300000319,,,,,,,,,,,,,,,,,,,,,,99.67752990001463,99.67757870000787,99.68635609999183,99.69015300000319,99.69015300000319,99.69015300000319,99.69015300000319,102.69949749999796,102.69949749999796,103.6828393000178,1,1,0.9655831000127364,0.3329504999855999,None,103.68290960000013,103.68293440001435,None,103.6829582999926,103.68297680001706,None,,,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/shared1000_notspecial/notspecial_31049.png,1,0,1,1,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0284624000196345,0.2839664999919478,None,None,None,,,,,,,,,,,0,0,0,0,0,1,1,1,103.6993594999949,,,,,,,,,,,,,,,,,,,,,,103.68312500001048,103.6831683999917,103.69237090001116,103.6993594999949,103.6993594999949,103.6993594999949,103.6993594999949,106.69916300001205,106.69916300001205,107.68280169999343,1,1,1.0284624000196345,0.2839664999919478,None,107.68286460000672,107.6828846000135,None,107.68290810001781,107.68292500000098,None,107.69973200000823,107.69973200000823,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/special515/special_28096.jpg,2,0,2,2,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8650259999849368,0.3008624000067357,None,None,None,,,,,,,,,,,0,0,0,0,0,2,2,2,107.69973200000823,,,,,,,,,,,,,,,,,,,,,,107.6830683000153,107.68310829999973,107.69136920000892,107.69973200000823,107.69973200000823,107.69973200000823,107.69973200000823,110.69940129999304,110.69940129999304,111.68304750000243,1,1,0.8650259999849368,0.3008624000067357,None,111.68311220000032,111.68313429999398,None,111.68315799999982,111.68317520001438,None,111.69919869999285,111.69919869999285,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/shared1000_notspecial/notspecial_68471.png,3,0,3,3,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8684661999868695,0.3910706000169739,None,None,None,,,,,,,,,,,0,0,0,0,0,3,3,3,111.69919869999285,,,,,,,,,,,,,,,,,,,,,,111.68332609999925,111.68336490000365,111.6935410000151,111.69919869999285,111.69919869999285,111.69919869999285,111.69919869999285,114.69949749999796,114.69949749999796,115.68293559999438,1,1,0.8684661999868695,0.3910706000169739,None,115.68300119999913,115.68302090000361,None,115.68304520001402,115.68306219999795,None,115.69968180000433,115.69968180000433,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/special515/special_15506.jpg,4,0,4,4,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0019858999876305,0.48820930000511,None,None,None,,,,,,,,,,,0,0,0,0,0,4,4,4,115.69968180000433,,,,,,,,,,,,,,,,,,,,,,115.68321149999974,115.68324969999958,115.6915765000158,115.69968180000433,115.69968180000433,115.69968180000433,115.69968180000433,118.6993877000059,118.6993877000059,119.682404399995,1,1,1.0019858999876305,0.48820930000511,None,119.68246820001514,119.68248920000042,None,119.68251300000702,119.68253000002005,None,119.7002238999994,119.7002238999994,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/MST_pairs1/pair_24_nsd_158_1_cocoid_2285.png,5,0,5,5,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8625414999842178,0.3789896000234876,None,None,None,,,,,,,,,,,0,0,0,0,0,5,5,5,119.7002238999994,,,,,,,,,,,,,,,,,,,,,,119.6826745000144,119.68271290001576,119.69826750000357,119.7002238999994,119.7002238999994,119.7002238999994,119.7002238999994,122.69922430001316,122.69922430001316,123.68287640000926,1,1,0.8625414999842178,0.3789896000234876,None,123.6829476999992,123.68296870001359,None,123.68299269999261,123.68301010000869,None,,,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/MST_pairs1/pair_10_14_89.png,6,0,6,6,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8542682999977842,0.3160269999934826,None,None,None,,,,,,,,,,,0,0,0,0,0,6,6,6,123.69939640001394,,,,,,,,,,,,,,,,,,,,,,123.68315840000287,123.68320160001167,123.69347410000046,123.69939640001394,123.69939640001394,123.69939640001394,123.69939640001394,126.69938249999541,126.69938249999541,127.68274780001957,1,1,0.8542682999977842,0.3160269999934826,None,127.6828111000068,127.68283140001586,None,127.68285589999869,127.68287290001172,None,127.69970399999875,127.69970399999875,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/special515/special_62015.jpg,7,0,7,7,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7539611000102013,0.4711560999858193,None,None,None,,,,,,,,,,,0,0,0,0,0,7,7,7,127.69970399999875,,,,,,,,,,,,,,,,,,,,,,127.68301639999845,127.6830556000059,127.69039580001845,127.69970399999875,127.69970399999875,127.69970399999875,127.69970399999875,130.69933840000886,130.69933840000886,131.68279240000993,1,1,0.7539611000102013,0.4711560999858193,None,131.68285630000173,131.68287789999158,None,131.6829018999997,131.6829190000135,None,131.69962349999696,131.69962349999696,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/special515/special_47687.jpg,8,0,8,8,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7911996000038926,0.435995300009381,None,None,None,,,,,,,,,,,0,0,0,0,0,8,8,8,131.69962349999696,,,,,,,,,,,,,,,,,,,,,,131.68306430001394,131.68310600001132,131.69052609999198,131.69962349999696,131.69962349999696,131.69962349999696,131.69962349999696,134.69926860000123,134.69926860000123,135.68245749999187,1,1,0.7911996000038926,0.435995300009381,None,135.68252010000288,135.68254130001878,None,135.68256459999247,135.68258230001084,None,135.6995281999989,135.6995281999989,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
blank.jpg,9,1,9,9,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,0,0,0,0,0,9,9,9,135.6995281999989,,,,,,,,,,,,,,,,,,,,,,135.68272480001906,135.68276359999436,135.68897439999273,135.6995281999989,135.6995281999989,135.6995281999989,135.6995281999989,138.6989889999968,138.6989889999968,139.68251680000685,None,0,,,None,139.68257520001498,139.68259589999798,None,139.6826199000061,139.6826367000176,None,139.69984240000485,139.69984240000485,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/special515/special_4249.jpg,10,0,10,10,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8008219999901485,0.4410736999998335,None,None,None,,,,,,,,,,,0,0,0,0,0,10,10,10,139.69984240000485,,,,,,,,,,,,,,,,,,,,,,139.6827798000013,139.6828175999981,139.69017919999897,139.69984240000485,139.69984240000485,139.69984240000485,139.69984240000485,142.69944250001572,142.69944250001572,143.68264350001118,1,1,0.8008219999901485,0.4410736999998335,None,143.68283860001247,143.68286040000385,None,143.68288470001426,143.68290179999894,None,143.69966230000136,143.69966230000136,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/special515/special_54361.jpg,11,0,11,11,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8910733000084292,0.44590819999575615,None,None,None,,,,,,,,,,,0,0,0,0,0,11,11,11,143.69966230000136,,,,,,,,,,,,,,,,,,,,,,143.68304440000793,143.68308439999237,143.690875100001,143.69966230000136,143.69966230000136,143.69966230000136,143.69966230000136,146.6993691000098,146.6993691000098,147.68268060000264,1,1,0.8910733000084292,0.44590819999575615,None,147.6827459000051,147.6827669000195,None,147.68279069999699,147.68280760000926,None,147.69964820001042,147.69964820001042,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/special515/special_6489.jpg,12,0,12,12,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1869861999875866,0.4030833000142593,None,None,None,,,,,,,,,,,0,0,0,0,0,12,12,12,147.69964820001042,,,,,,,,,,,,,,,,,,,,,,147.68295479999506,147.68299329999718,147.6909843000176,147.69964820001042,147.69964820001042,147.69964820001042,147.69964820001042,150.6993952000048,150.6993952000048,151.6829115000146,1,1,1.1869861999875866,0.4030833000142593,None,151.68297580000944,151.6829973999993,None,151.6830217000097,151.68303899999592,None,151.6995939000044,151.6995939000044,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/special515/special_38641.jpg,13,0,13,13,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9040982000005897,0.3829895000089891,None,None,None,,,,,,,,,,,0,0,0,0,0,13,13,13,151.6995939000044,,,,,,,,,,,,,,,,,,,,,,151.68318769999314,151.6832265999983,151.69084009999642,151.6995939000044,151.6995939000044,151.6995939000044,151.6995939000044,154.69931540000835,154.69931540000835,155.68266240000958,1,1,0.9040982000005897,0.3829895000089891,None,155.68272589999833,155.68274760001805,None,155.68277210000088,155.6827896000177,None,155.6995269000181,155.6995269000181,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/shared1000_notspecial/notspecial_67168.png,14,0,14,14,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7820686999766622,0.4220715000119526,None,None,None,,,,,,,,,,,0,0,0,0,0,14,14,14,155.6995269000181,,,,,,,,,,,,,,,,,,,,,,155.68293460001587,155.68297250001342,155.69174639999983,155.6995269000181,155.6995269000181,155.6995269000181,155.6995269000181,158.69923540001037,158.69923540001037,159.68264310000814,1,1,0.7820686999766622,0.4220715000119526,None,159.68270730000222,159.68272840001737,None,159.68275229999563,159.68276980001247,None,159.69925200002035,159.69925200002035,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/shared1000_notspecial/notspecial_59079.png,15,0,15,15,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8094270000001416,0.43607329999213107,None,None,None,,,,,,,,,,,0,0,0,0,0,15,15,15,159.69925200002035,,,,,,,,,,,,,,,,,,,,,,159.68291289999615,159.68295529999887,159.69359810001333,159.69925200002035,159.69925200002035,159.69925200002035,159.69925200002035,162.69927030001418,162.69927030001418,163.68265960001736,1,1,0.8094270000001416,0.43607329999213107,None,163.68272300000535,163.68274300001212,None,163.68276680001873,163.68278440000722,None,163.6996511000034,163.6996511000034,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/MST_pairs1/pair_2_4_89.png,16,0,16,16,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0451204999990296,0.44990940002026036,None,None,None,,,,,,,,,,,0,0,0,0,0,16,16,16,163.6996511000034,,,,,,,,,,,,,,,,,,,,,,163.68292660001316,163.68296930001816,163.692435200006,163.6996511000034,163.6996511000034,163.6996511000034,163.6996511000034,166.69930860001477,166.69930860001477,167.68255329999374,1,1,1.0451204999990296,0.44990940002026036,None,167.68261750001693,167.68263769999612,None,167.68266270001186,167.68267979999655,None,167.6992622000107,167.6992622000107,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/shared1000_notspecial/notspecial_26127.png,17,0,17,17,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.96141789999092,0.4291416000050958,None,None,None,,,,,,,,,,,0,0,0,0,0,17,17,17,167.6992622000107,,,,,,,,,,,,,,,,,,,,,,167.68282360001467,167.68286200001603,167.6918163000082,167.6992622000107,167.6992622000107,167.6992622000107,167.6992622000107,170.6992850000097,170.6992850000097,171.68262410000898,1,1,0.96141789999092,0.4291416000050958,None,171.68268670001999,171.68270689999918,None,171.68273050000425,171.68274790002033,None,171.69901030001347,171.69901030001347,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/shared1000_notspecial/notspecial_20223.png,18,0,18,18,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7766985000052955,0.3929578999814112,None,None,None,,,,,,,,,,,0,0,0,0,0,18,18,18,171.69901030001347,,,,,,,,,,,,,,,,,,,,,,171.68289120000554,171.68293310000445,171.69247539999196,171.69901030001347,171.69901030001347,171.69901030001347,171.69901030001347,174.6993405999965,174.6993405999965,175.6824411000125,1,1,0.7766985000052955,0.3929578999814112,None,175.68250460000127,175.68252540001413,None,175.6825506000023,175.68256780001684,None,175.69968180000433,175.69968180000433,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/special515/special_62015.jpg,19,0,19,19,0,,,,1,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.7679695000115316,0.43497410000418313,None,None,None,,,,,,,,,,,0,0,0,0,0,19,19,19,175.69968180000433,,,,,,,,,,,,,,,,,,,,,,175.68271270001424,175.68275460001314,175.69035980000626,175.69968180000433,175.69968180000433,175.69968180000433,175.69968180000433,178.69931130000623,178.69931130000623,179.68241360000684,2,1,0.7679695000115316,0.43497410000418313,None,179.68247850000625,179.68249989999458,None,179.68252400000347,179.68254090001574,None,179.69922670000233,179.69922670000233,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/special515/special_10244.jpg,20,0,20,20,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8915670999849681,0.4087710000167135,None,None,None,,,,,,,,,,,0,0,0,0,0,20,20,20,179.69922670000233,,,,,,,,,,,,,,,,,,,,,,179.68268790000002,179.6827259999991,179.69011399999727,179.69922670000233,179.69922670000233,179.69922670000233,179.69922670000233,182.69912500001374,182.69912500001374,183.68262080001296,1,1,0.8915670999849681,0.4087710000167135,None,183.682684600004,183.68270560001838,None,183.68272919999436,183.68274600000586,None,183.6993005000113,183.6993005000113,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
blank.jpg,21,1,21,21,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,0,0,0,0,0,21,21,21,183.6993005000113,,,,,,,,,,,,,,,,,,,,,,183.68289300001925,183.68293179999455,183.68912759999512,183.6993005000113,183.6993005000113,183.6993005000113,183.6993005000113,186.69922140002018,186.69922140002018,187.68240089999745,None,0,,,None,187.6824590000033,187.68248000001768,None,187.6825034999929,187.68252120001125,None,187.69961440001498,187.69961440001498,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
all_stimuli/special515/special_28524.jpg,22,0,22,22,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7280426000070293,0.5069163999869488,None,None,None,,,,,,,,,,,0,0,0,0,0,22,22,22,187.69961440001498,,,,,,,,,,,,,,,,,,,,,,187.6826634000172,187.68270120001398,187.69016600001487,187.69961440001498,187.69961440001498,187.69961440001498,187.69961440001498,190.69917030000943,190.69917030000943,191.6826504000055,1,1,0.7280426000070293,0.5069163999869488,None,191.68272050001542,191.6827423000068,None,191.68276620001416,191.6827833999996,None,191.69928980001714,191.69928980001714,,,,,,,,,,,8,3,0,1,2025-06-12_14h34.12.097,rtmindeye,2024.2.4,60.00279612714228,2025-06-12 14h34.22.260633 -0400,
