current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,image_2.started,press_if_repeat_2.started,polygon_3.started,all_keys_pressed_2.started,image_2.stopped,press_if_repeat_2.stopped,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.press_if_repeat_2.rt,practice.press_if_repeat_2.duration,practice.all_keys_pressed_2.keys,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,loop_all_images.all_keys_pressed.rt,loop_all_images.all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart
practice_images/w_bedroom1.jpg,8,0,8,8,0,1,0,1.2667018999927677,0.1472325000213459,None,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,36.78536819998408,,,,,,,,,,,36.78378840000369,36.78536819998408,36.78536819998408,36.78536819998408,36.78536819998408,39.78493069999968,39.78493069999968,40.751565299986396,1,0,1.2667018999927677,0.1472325000213459,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
practice_images/w_monument2.jpg,9,0,9,9,0,2,0,0.7964003,0.18398910001269542,None,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,40.76784009998664,,,,,,,,,,,40.762683300010394,40.76784009998664,40.76784009998664,40.76784009998664,40.76784009998664,43.76798800000688,43.76798800000688,44.75161410000874,2,0,0.7964003,0.18398910001269542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7581949,44.81276150001213,44.81276150001213,47.301656,1,2.473383400007151,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.301696100010304,47.3178652,47.3178652,190.21784659998957,equal,142.8832046999887,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_15939.jpg,0,0,0,0,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.2424517000035848,0.1639531000109855,None,None,None,,,,,,,,,,,0,0,0,0,0,0,0,0,190.28067740000552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.25057060000836,190.25066950000473,190.27733710000757,190.28067740000552,190.28067740000552,190.28067740000552,190.28067740000552,193.2841269999917,193.2841269999917,194.25090700000874,1,1,1.2424517000035848,0.1639531000109855,None,194.25097659998573,194.2509997,None,194.25102269998752,194.25104120001197,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_23241.jpg,1,0,1,1,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6254973000031896,0.15505669999402016,None,None,None,,,,,,,,,,,0,0,0,0,0,1,1,1,194.2925372000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.2511983999866,194.2512424000015,194.2907918000128,194.2925372000027,194.2925372000027,194.2925372000027,194.2925372000027,197.3010857999907,197.3010857999907,198.26780729999882,1,1,0.6254973000031896,0.15505669999402016,None,198.26787939999485,198.26790070001152,None,198.26792449998902,198.2679427000112,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_32232.jpg,2,0,2,2,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7092663000221364,0.1140587999834679,None,None,None,,,,,,,,,,,0,0,0,0,0,2,2,2,198.30282189999707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.26810349998414,198.26814870000817,198.3011097999988,198.30282189999707,198.30282189999707,198.30282189999707,198.30282189999707,201.3176908000023,201.3176908000023,202.28437189999386,1,1,0.7092663000221364,0.1140587999834679,None,202.28444049999234,202.28446140000597,None,202.28448500001105,202.28450280000106,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_34238.jpg,3,0,3,3,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5467889999854378,0.25708700000541285,None,None,None,,,,,,,,,,,0,0,0,0,0,3,3,3,202.31129300000612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.28466320000007,202.28470779999043,202.30957240000134,202.31129300000612,202.31129300000612,202.31129300000612,202.31129300000612,205.3177423,205.3177423,206.3011450000049,1,1,0.5467889999854378,0.25708700000541285,None,206.3012154,206.30123750001076,None,206.30126129998825,206.3012793000089,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/MST_pairs/pair_3_5_100.png,4,0,4,4,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5161056999932043,0.13297950002015568,None,None,None,,,,,,,,,,,0,0,0,0,0,4,4,4,206.3320912999916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.3014373999904,206.30148120000376,206.33042750001187,206.3320912999916,206.3320912999916,206.3320912999916,206.3320912999916,209.33447410000372,209.33447410000372,210.31761589998496,1,1,0.5161056999932043,0.13297950002015568,None,210.31768659999943,210.31770779998624,None,210.3177316999936,210.3177493000112,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_22879.jpg,5,0,5,5,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.4362544000032358,0.11779379998915829,None,None,None,,,,,,,,,,,0,0,0,0,0,5,5,5,210.3450148999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.31790950000868,210.31795430000057,210.34325470001204,210.3450148999982,210.3450148999982,210.3450148999982,210.3450148999982,213.35100709999097,213.35100709999097,214.3345757999923,1,1,0.4362544000032358,0.11779379998915829,None,214.3346472000121,214.33466809999663,None,214.33469270000933,214.33471039999858,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_19933.jpg,6,0,6,6,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.4429860000091139,0.12115940000512637,None,None,None,,,,,,,,,,,0,0,0,0,0,6,6,6,214.36302650001016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.33486619999167,214.3349109000119,214.36128529999405,214.36302650001016,214.36302650001016,214.36302650001016,214.36302650001016,217.3677020999894,217.3677020999894,218.35108610001043,1,1,0.4429860000091139,0.12115940000512637,None,218.3511570999981,218.35117790001095,None,218.3512017999892,218.3512192000053,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/MST_pairs/pair_3_5_100.png,7,0,7,7,0,,,,,,1,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.6825166000053287,0.25827960000606254,None,None,None,,,,,,,,,,,0,0,0,0,0,7,7,7,218.36739830000442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.35137759998906,218.35142180000548,218.3625156999915,218.36739830000442,218.36739830000442,218.36739830000442,218.36739830000442,221.36757279999438,221.36757279999438,222.3512175999931,2,1,0.6825166000053287,0.25827960000606254,None,222.3512830999971,222.35130310000386,None,222.35132640000666,222.3513438999944,None,222.37950760000967,222.37950760000967,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_49944.jpg,8,0,8,8,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5117807000060566,0.0956688,None,None,None,,,,,,,,,,,0,0,0,0,0,8,8,8,222.37950760000967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.35149920001277,222.35154810000677,222.37781549998908,222.37950760000967,222.37950760000967,222.37950760000967,222.37950760000967,225.3842779000115,225.3842779000115,226.36759119998896,1,1,0.5117807000060566,0.0956688,None,226.36766139999963,226.36768279998796,None,226.36770669999532,226.36772370000836,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
blank.jpg,9,1,9,9,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,0,0,0,0,0,9,9,9,226.39162199999555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.36787950000144,226.36792399999104,226.38998889998766,226.39162199999555,226.39162199999555,226.39162199999555,226.39162199999555,229.40104319999227,229.40104319999227,230.38443750000442,None,0,,,None,230.38450369998463,230.38452469999902,None,230.38455099999555,230.3845686999848,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_38817.jpg,10,0,10,10,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.4365531000075862,0.13499039999442175,None,None,None,,,,,,,,,,,0,0,0,0,0,10,10,10,230.41063759999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.38472249999177,230.38476670000819,230.40887149999617,230.41063759999815,230.41063759999815,230.41063759999815,230.41063759999815,233.41766070001177,233.41766070001177,234.40106110001216,1,1,0.4365531000075862,0.13499039999442175,None,234.4011318999983,234.4011518000043,None,234.40117550001014,234.4011928999971,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_65872.jpg,11,0,11,11,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5322217000066303,0.12068589997943491,None,None,None,,,,,,,,,,,0,0,0,0,0,11,11,11,234.43206769999233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.4013513,234.40139620000264,234.4301945999905,234.43206769999233,234.43206769999233,234.43206769999233,234.43206769999233,237.43435550000868,237.43435550000868,238.41765600000508,1,1,0.5322217000066303,0.12068589997943491,None,238.4177275999973,238.41774870001245,None,238.41777279999224,238.4177902000083,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_58096.png,12,0,12,12,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7220727000094485,0.20905019997735508,None,None,None,,,,,,,,,,,0,0,0,0,0,12,12,12,238.44797720000497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.41794670000672,238.4179914999986,238.4463461000123,238.44797720000497,238.44797720000497,238.44797720000497,238.44797720000497,241.45088449999457,241.45088449999457,242.43434440001147,1,1,0.7220727000094485,0.20905019997735508,None,242.43441539999912,242.43443630001275,None,242.43445999998949,242.43447750000632,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_38978.jpg,13,0,13,13,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5753729999996722,0.11494990001665428,None,None,None,,,,,,,,,,,0,0,0,0,0,13,13,13,242.47081599998637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.43464200000744,242.43468730000313,242.46827799998573,242.47081599998637,242.47081599998637,242.47081599998637,242.47081599998637,245.4844133000006,245.4844133000006,246.45111620001262,1,1,0.5753729999996722,0.11494990001665428,None,246.45118760000332,246.45120869998937,None,246.45123249999597,246.45125009998446,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_25371.jpg,14,0,14,14,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5398904000176117,0.13100709998980165,None,None,None,,,,,,,,,,,0,0,0,0,0,14,14,14,246.4703126999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.45141889998922,246.4514644999872,246.46856000000844,246.4703126999957,246.4703126999957,246.4703126999957,246.4703126999957,249.48438629999873,249.48438629999873,250.4678181000054,1,1,0.5398904000176117,0.13100709998980165,None,250.46788929999457,250.4679102000082,None,250.46793439998874,250.46795190000557,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_4051.jpg,15,0,15,15,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6548651000193786,0.26699839998036623,None,None,None,,,,,,,,,,,0,0,0,0,0,15,15,15,250.50431280001067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.46810779999942,250.4681525999913,250.50259950000327,250.50431280001067,250.50431280001067,250.50431280001067,250.50431280001067,253.5174757000059,253.5174757000059,254.48414129999583,1,1,0.6548651000193786,0.26699839998036623,None,254.4842120000103,254.48423309999635,None,254.48425790001056,254.48427479999373,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/shared1000_notspecial/notspecial_53858.png,16,0,16,16,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5505207999958657,0.11892539999098517,None,None,None,,,,,,,,,,,0,0,0,0,0,16,16,16,254.52568069999688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.48443640000187,254.48448099999223,254.52408450000803,254.52568069999688,254.52568069999688,254.52568069999688,254.52568069999688,257.53386429999955,257.53386429999955,258.5012102999899,1,1,0.5505207999958657,0.11892539999098517,None,258.5012826999882,258.5013034000003,None,258.5013270000054,258.5013447999954,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_56154.jpg,17,0,17,17,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5860492000065278,0.11211299998103641,None,None,None,,,,,,,,,,,0,0,0,0,0,17,17,17,258.53291579999495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.50150640000356,258.5015510999947,258.5311481000099,258.53291579999495,258.53291579999495,258.53291579999495,258.53291579999495,261.53431469999487,261.53431469999487,262.5175573999877,1,1,0.5860492000065278,0.11211299998103641,None,262.5176281000022,262.5176487999852,None,262.5176725999918,262.51769000000786,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
all_stimuli/special515/special_8394.jpg,18,0,18,18,0,,,,,,0,0,0,1,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6313096000230871,0.1399405999982264,None,None,None,,,,,,,,,,,0,0,0,0,0,18,18,18,262.5458595000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.5178451999964,262.5178901,262.5440142999869,262.5458595000091,262.5458595000091,262.5458595000091,262.5458595000091,265.55073529999936,265.55073529999936,266.5345454000053,1,1,0.6313096000230871,0.1399405999982264,None,266.5346181000059,266.5346389999904,None,266.5346625999955,266.5346803999855,None,,,,,,,,,,,,,5,1,0,0,2025-02-20_11h03.32.934,rtmindeye,2024.2.4,60.08203601412857,2025-02-20 11h17.34.938960 -0500
