current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,practice_continue.stopped,key_resp_6.keys,practice_trial.started,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.all_keys_pressed_2.keys,testing_continue.started,testing_continue.stopped,key_resp_7.keys,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
practice_images/w_bedroom1.jpg,8,0,8,8,0,None,0,None,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,0.1920474001672119,,,,,,,0.17885580006986856,0.17890030005946755,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
practice_images/w_monument2.jpg,9,0,9,9,0,None,0,None,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,0.1920474001672119,,,,,,,0.18369910004548728,0.18374300003051758,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18969360017217696,0.18971880013123155,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18974200007505715,0.1920474001672119,0.1920474001672119,101.25926620000973,equal,101.05217409995385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_13613.jpg,0,0,0,0,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1542465998791158,0.19303299998864532,None,None,None,,,,,,,,,0,0,0,0,0,0,0,0,101.30688780010678,,,,,,,,,,,,,,,,,,,,,,101.28479599999264,101.28489430015907,101.30318010016344,101.30688780010678,101.30688780010678,101.30688780010678,101.30688780010678,104.31455800007097,104.31455800007097,105.29802800016478,1,1,1.1542465998791158,0.19303299998864532,None,105.29809699999169,105.29812190006487,None,105.2981443000026,105.29816330014728,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/shared1000_notspecial/notspecial_31049.png,1,0,1,1,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6717381000053138,0.19163509993813932,None,None,None,,,,,,,,,0,0,0,0,0,1,1,1,105.31872970005497,,,,,,,,,,,,,,,,,,,,,,105.29831480002031,105.29835830000229,105.31705439998768,105.31872970005497,105.31872970005497,105.31872970005497,105.31872970005497,108.33124310011044,108.33124310011044,109.31457280018367,1,1,0.6717381000053138,0.19163509993813932,None,109.3146405001171,109.3146612001583,None,109.31468409998342,109.31470110011287,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_28096.jpg,2,0,2,2,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6233085999265313,0.18391710007563233,None,None,None,,,,,,,,,0,0,0,0,0,2,2,2,109.33394550019875,,,,,,,,,,,,,,,,,,,,,,109.31485250010155,109.31489610020071,109.33128700009547,109.33394550019875,109.33394550019875,109.33394550019875,109.33394550019875,112.34809090010822,112.34809090010822,113.33127079997212,1,1,0.6233085999265313,0.18391710007563233,None,113.3313379001338,113.3313594001811,None,113.33138310001232,113.33140080003068,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/shared1000_notspecial/notspecial_68471.png,3,0,3,3,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.46360479993745685,0.2070899000391364,None,None,None,,,,,,,,,0,0,0,0,0,3,3,3,113.35449280007742,,,,,,,,,,,,,,,,,,,,,,113.33154830010608,113.33159200008959,113.3529263001401,113.35449280007742,113.35449280007742,113.35449280007742,113.35449280007742,116.36449070018716,116.36449070018716,117.34794370015152,1,1,0.46360479993745685,0.2070899000391364,None,117.34801220009103,117.34803340001963,None,117.34805759997107,117.34807509998791,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_15506.jpg,4,0,4,4,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9007196000311524,0.19196039997041225,None,None,None,,,,,,,,,0,0,0,0,0,4,4,4,117.3653965999838,,,,,,,,,,,,,,,,,,,,,,117.3482237001881,117.34826700016856,117.3636593001429,117.3653965999838,117.3653965999838,117.3653965999838,117.3653965999838,120.36407060013153,120.36407060013153,121.36447470006533,1,1,0.9007196000311524,0.19196039997041225,None,121.36454350012355,121.36456510005519,None,121.36458820011467,121.36460530012846,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/MST_pairs1/pair_24_nsd_158_1_cocoid_2285.png,5,0,5,5,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.840099300025031,0.1950549001339823,None,None,None,,,,,,,,,0,0,0,0,0,5,5,5,121.68808800005354,,,,,,,,,,,,,,,,,,,,,,121.36475790012628,121.36480160010979,121.68385320017114,121.68808800005354,121.68808800005354,121.68808800005354,121.68808800005354,124.69792510010302,124.69792510010302,125.38135670009069,1,1,0.840099300025031,0.1950549001339823,None,125.38142610015348,125.3814478002023,None,125.38147280015983,125.38149060006253,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/MST_pairs1/pair_10_14_89.png,6,0,6,6,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9160392000339925,0.19690349977463484,None,None,None,,,,,,,,,0,0,0,0,0,6,6,6,125.40115950000472,,,,,,,,,,,,,,,,,,,,,,125.38164410018362,125.38168860017322,125.3995503000915,125.40115950000472,125.40115950000472,125.40115950000472,125.40115950000472,128.41459920001216,128.41459920001216,129.39786000014283,1,1,0.9160392000339925,0.19690349977463484,None,129.39792820019647,129.39794970001094,None,129.3979737001937,129.39799110009335,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_62015.jpg,7,0,7,7,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8063275997992605,0.19785020011477172,None,None,None,,,,,,,,,0,0,0,0,0,7,7,7,129.41492960019968,,,,,,,,,,,,,,,,,,,,,,129.3981416001916,129.3981853001751,129.41323210019618,129.41492960019968,129.41492960019968,129.41492960019968,129.41492960019968,132.4145414000377,132.4145414000377,133.3980626000557,1,1,0.8063275997992605,0.19785020011477172,None,133.39812400005758,133.3981445999816,None,133.39816730003804,133.39818440005183,None,133.42913489998318,133.42913489998318,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_47687.jpg,8,0,8,8,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7858976998832077,0.2261230000294745,None,None,None,,,,,,,,,0,0,0,0,0,8,8,8,133.42913489998318,,,,,,,,,,,,,,,,,,,,,,133.39832930010743,133.39836730016395,133.42747520003468,133.42913489998318,133.42913489998318,133.42913489998318,133.42913489998318,136.4311354001984,136.4311354001984,137.41457710019313,1,1,0.7858976998832077,0.2261230000294745,None,137.41464400012046,137.41466470016167,None,137.4146879001055,137.41470580012538,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
blank.jpg,9,1,9,9,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,0,0,0,0,0,9,9,9,137.43240869999863,,,,,,,,,,,,,,,,,,,,,,137.41485669999383,137.41490090009756,137.4306046999991,137.43240869999863,137.43240869999863,137.43240869999863,137.43240869999863,140.44771620002575,140.44771620002575,141.43127780011855,None,0,,,None,141.43134100013413,141.43136250018142,None,141.4313871001359,141.43140440015122,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_4249.jpg,10,0,10,10,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7926350999623537,0.251957600004971,None,None,None,,,,,,,,,0,0,0,0,0,10,10,10,141.448546100175,,,,,,,,,,,,,,,,,,,,,,141.43155340012163,141.4315963999834,141.44672210002318,141.448546100175,141.448546100175,141.448546100175,141.448546100175,144.44791860016994,144.44791860016994,145.431102800183,1,1,0.7926350999623537,0.251957600004971,None,145.43116530007683,145.4311858001165,None,145.431210400071,145.4312275000848,None,145.4474949000869,145.4474949000869,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_54361.jpg,11,0,11,11,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6958140998613089,0.3938629999756813,None,None,None,,,,,,,,,0,0,0,0,0,11,11,11,145.4474949000869,,,,,,,,,,,,,,,,,,,,,,145.43137760017999,145.43141600000672,145.4454481001012,145.4474949000869,145.4474949000869,145.4474949000869,145.4474949000869,148.44785350002348,148.44785350002348,149.43142630020157,1,1,0.6958140998613089,0.3938629999756813,None,149.43148900009692,149.43150910013355,None,149.43153220019303,149.431549299974,None,149.45076220016927,149.45076220016927,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_6489.jpg,12,0,12,12,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9055502000264823,0.25285449996590614,None,None,None,,,,,,,,,0,0,0,0,0,12,12,12,149.45076220016927,,,,,,,,,,,,,,,,,,,,,,149.4317048001103,149.43174360017292,149.44888200005516,149.45076220016927,149.45076220016927,149.45076220016927,149.45076220016927,152.46453920006752,152.46453920006752,153.4477989000734,1,1,0.9055502000264823,0.25285449996590614,None,153.44786790013313,153.4478897000663,None,153.44791280012578,153.44793040002696,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_38641.jpg,13,0,13,13,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9068987001664937,0.26480220002122223,None,None,None,,,,,,,,,0,0,0,0,0,13,13,13,153.4854474000167,,,,,,,,,,,,,,,,,,,,,,153.44808440003544,153.44812820013613,153.48357600020245,153.4854474000167,153.4854474000167,153.4854474000167,153.4854474000167,156.49781049997546,156.49781049997546,157.46462420001626,1,1,0.9068987001664937,0.26480220002122223,None,157.464691700181,157.46471270010807,None,157.46473560016602,157.4647525001783,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/shared1000_notspecial/notspecial_67168.png,14,0,14,14,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7216664999723434,0.2189457998611033,None,None,None,,,,,,,,,0,0,0,0,0,14,14,14,157.48452439997345,,,,,,,,,,,,,,,,,,,,,,157.46490450017154,157.46494840015657,157.48291040002368,157.48452439997345,157.48452439997345,157.48452439997345,157.48452439997345,160.49793549999595,160.49793549999595,161.4810848000925,1,1,0.7216664999723434,0.2189457998611033,None,161.48115350003354,161.48117500008084,None,161.48119830014184,161.4812157000415,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/shared1000_notspecial/notspecial_59079.png,15,0,15,15,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9515269000548869,0.22206160007044673,None,None,None,,,,,,,,,0,0,0,0,0,15,15,15,161.50459150015377,,,,,,,,,,,,,,,,,,,,,,161.48136460012756,161.4814085001126,161.50303940009326,161.50459150015377,161.50459150015377,161.50459150015377,161.50459150015377,164.51460990007035,164.51460990007035,165.4977597000543,1,1,0.9515269000548869,0.22206160007044673,None,165.49782759998925,165.49784930003807,None,165.49787300010212,165.49789030011743,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/MST_pairs1/pair_2_4_89.png,16,0,16,16,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9410607998725027,0.27185100014321506,None,None,None,,,,,,,,,0,0,0,0,0,16,16,16,165.5162343000993,,,,,,,,,,,,,,,,,,,,,,165.4980403999798,165.4980837001931,165.51456960011274,165.5162343000993,165.5162343000993,165.5162343000993,165.5162343000993,168.53123900014907,168.53123900014907,169.5146043000277,1,1,0.9410607998725027,0.27185100014321506,None,169.51467510010116,169.51469720015302,None,169.51472069998272,169.51473830011673,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/shared1000_notspecial/notspecial_26127.png,17,0,17,17,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0175849001388997,0.19506999989971519,None,None,None,,,,,,,,,0,0,0,0,0,17,17,17,169.54056560015306,,,,,,,,,,,,,,,,,,,,,,169.5148962000385,169.51494010002352,169.53894030000083,169.54056560015306,169.54056560015306,169.54056560015306,169.54056560015306,172.54780240007676,172.54780240007676,173.53117530001327,1,1,1.0175849001388997,0.19506999989971519,None,173.53124560019933,173.53126690001227,None,173.53129060007632,173.5313081999775,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/shared1000_notspecial/notspecial_20223.png,18,0,18,18,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.969795900164172,0.21617609984241426,None,None,None,,,,,,,,,0,0,0,0,0,18,18,18,173.57137320004404,,,,,,,,,,,,,,,,,,,,,,173.53145640017465,173.5315002000425,173.56972820009105,173.57137320004404,173.57137320004404,173.57137320004404,173.57137320004404,176.58109720004722,176.58109720004722,177.5478621001821,1,1,0.969795900164172,0.21617609984241426,None,177.54793080012314,177.5479519001674,None,177.54797550011426,177.5479927000124,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_62015.jpg,19,0,19,19,0,,,,1,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.8587029001209885,0.3169992999173701,None,None,None,,,,,,,,,0,0,0,0,0,19,19,19,177.56442720000632,,,,,,,,,,,,,,,,,,,,,,177.548143299995,177.54818690009415,177.55976420012303,177.56442720000632,177.56442720000632,177.56442720000632,177.56442720000632,180.56459140009247,180.56459140009247,181.54783330019563,2,1,0.8587029001209885,0.3169992999173701,None,181.547896000091,181.54791650013067,None,181.54794020019472,181.54795709997416,None,181.56647439999506,181.56647439999506,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_10244.jpg,20,0,20,20,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8696545001585037,0.2420010999776423,None,None,None,,,,,,,,,0,0,0,0,0,20,20,20,181.56647439999506,,,,,,,,,,,,,,,,,,,,,,181.54810510016978,181.54814320011064,181.56473670015112,181.56647439999506,181.56647439999506,181.56647439999506,181.56647439999506,184.58103500003926,184.58103500003926,185.56470059999265,1,1,0.8696545001585037,0.2420010999776423,None,185.56477120006457,185.5647925999947,None,185.56481670006178,185.56483390019275,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
blank.jpg,21,1,21,21,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,0,0,0,0,0,21,21,21,185.58120030001737,,,,,,,,,,,,,,,,,,,,,,185.56498700007796,185.56503160018474,185.57336390018463,185.58120030001737,185.58120030001737,185.58120030001737,185.58120030001737,188.58110880013555,188.58110880013555,189.56443160003982,None,0,,,None,189.56448950013146,189.56451040017419,None,189.5645330999978,189.56455010012724,None,189.6025604000315,189.6025604000315,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_28524.jpg,22,0,22,22,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8795055998489261,0.2860262000467628,None,None,None,,,,,,,,,0,0,0,0,0,22,22,22,189.6025604000315,,,,,,,,,,,,,,,,,,,,,,189.56469810009003,189.56473600002937,189.60065370006487,189.6025604000315,189.6025604000315,189.6025604000315,189.6025604000315,192.61415370018221,192.61415370018221,193.58086170000024,1,1,0.8795055998489261,0.2860262000467628,None,193.58093340019695,193.58095530001447,None,193.58097860007547,193.5809957999736,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/special515/special_30430.jpg,23,0,23,23,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9157563999760896,0.22611119993962348,None,None,None,,,,,,,,,0,0,0,0,0,23,23,23,193.59830510010943,,,,,,,,,,,,,,,,,,,,,,193.58114890009165,193.5811925001908,193.59662130009383,193.59830510010943,193.59830510010943,193.59830510010943,193.59830510010943,196.59726459998637,196.59726459998637,197.58126150001772,1,1,0.9157563999760896,0.22611119993962348,None,197.58132930006832,197.58135069999844,None,197.58137400005944,197.58139130007476,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
all_stimuli/MST_pairs1/pair_10_14_33.png,24,0,24,24,0,,,,0,0,0,5,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0447813998907804,0.25709110009483993,None,None,None,,,,,,,,,0,0,0,0,0,24,24,24,197.60225950018503,,,,,,,,,,,,,,,,,,,,,,197.58154030004516,197.58158410014585,197.60061930003576,197.60225950018503,197.60225950018503,197.60225950018503,197.60225950018503,200.61451550014317,200.61451550014317,201.5979805001989,1,1,1.0447813998907804,0.25709110009483993,None,201.59804990002885,201.59807120007463,None,201.59809450013563,201.59811200015247,None,,,,,,,,,,,5,5,0,1,2025-04-17_10h35.57.601,rtmindeye,2024.2.4,60.03665839716323,2025-04-17 10h37.00.979589 -0400,
