current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,all_keys_pressed.rt,all_keys_pressed.duration,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,practice_continue.stopped,key_resp_6.keys,practice_trial.started,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.all_keys_pressed_2.keys,testing_continue.started,testing_continue.stopped,key_resp_7.keys,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,loop_all_images.all_keys_pressed.rt,loop_all_images.all_keys_pressed.duration,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002836833,0.002912833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007129416,0.00714775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
practice_images/w_kitchen2.jpg,0,0,0,0,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0.5918224160050158,,,,,,,0.095247125,0.095291083,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
practice_images/w_boardwalk2.jpg,1,0,1,1,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,0.5918224160050158,,,,,,,0.1694984160058084,0.16954695800086483,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
practice_images/w_monument2.jpg,2,0,2,2,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,0.5918224160050158,,,,,,,0.1966284580048523,0.19667216599918902,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
practice_images/w_auditorium2.jpg,3,0,3,3,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,0.5918224160050158,,,,,,,0.25712641599966446,0.257202208,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
practice_images/w_kitchen2.jpg,4,0,4,4,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,0.5918224160050158,,,,,,,0.2779130830022041,0.27799804100504844,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
practice_images/w_auditorium1.jpg,5,0,5,5,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,0.5918224160050158,,,,,,,0.36396912499913014,0.3640476660002605,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
practice_images/w_bedroom2.jpg,6,0,6,6,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,0.5918224160050158,,,,,,,0.42654412500269245,0.42662154100253247,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
practice_images/w_kitchen1.jpg,7,0,7,7,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,0.5918224160050158,,,,,,,0.48495925000315765,0.4850332080022781,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
practice_images/w_bedroom1.jpg,8,0,8,8,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,0.5918224160050158,,,,,,,0.5454551250004442,0.5455349580006441,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
practice_images/w_monument2.jpg,9,0,9,9,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,0.5918224160050158,,,,,,,0.5681372910039499,0.5682796660039457,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5858185410033911,0.5858565000016824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5858949579996988,0.5918224160050158,0.5918224160050158,97.72844808300579,equal,97.00194425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_13613.jpg,0,0,0,0,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7652772910005297,0.24301166700024623,None,None,None,,,,,,,,,,,0,0,0,0,0,0,0,0,97.86735133299953,,,,,,,,,,,,,,,,,,,,,,97.79988199999934,97.79993695799931,97.85633791600412,97.86735133299953,97.86735133299953,97.86735133299953,97.86735133299953,100.85835112500354,100.85835112500354,101.8044100410043,1,1,0.7652772910005297,0.24301166700024623,None,101.80476975000056,101.80497483300132,None,101.8050894160042,101.80517637500452,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/shared1000_notspecial/notspecial_31049.png,1,0,1,1,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6661076669988688,0.23401516600279137,None,None,None,,,,,,,,,,,0,0,0,0,0,1,1,1,101.89453566600423,,,,,,,,,,,,,,,,,,,,,,101.80596700000024,101.80636770799902,101.89095375000034,101.89453566600423,101.89453566600423,101.89453566600423,101.89453566600423,104.89174258300045,104.89174258300045,105.80891362500552,1,1,0.6661076669988688,0.23401516600279137,None,105.80907695800124,105.80912250000256,None,105.8091799160029,105.8092160830056,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_28096.jpg,2,0,2,2,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9715838749980321,0.21896362499683164,None,None,None,,,,,,,,,,,0,0,0,0,0,2,2,2,105.88107541600039,,,,,,,,,,,,,,,,,,,,,,105.80958666600054,105.80972729100176,105.87766491599905,105.88107541600039,105.88107541600039,105.88107541600039,105.88107541600039,108.87557329099945,108.87557329099945,109.82108208299906,1,1,0.9715838749980321,0.21896362499683164,None,109.82129912500386,109.8213537910051,None,109.82142366600601,109.82149308299995,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/shared1000_notspecial/notspecial_68471.png,3,0,3,3,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8280045419960516,0.24798304100113455,None,None,None,,,,,,,,,,,0,0,0,0,0,3,3,3,109.9236723330032,,,,,,,,,,,,,,,,,,,,,,109.82196441600536,109.82214612499956,109.91983562500536,109.9236723330032,109.9236723330032,109.9236723330032,109.9236723330032,112.92111566600215,112.92111566600215,113.82500975000585,1,1,0.8280045419960516,0.24798304100113455,None,113.82516554100584,113.82521012500365,None,113.82525700000406,113.82529958300438,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_15506.jpg,4,0,4,4,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8192251660002512,0.2109749999945052,None,None,None,,,,,,,,,,,0,0,0,0,0,4,4,4,113.87742270799936,,,,,,,,,,,,,,,,,,,,,,113.82568824999908,113.82588287500403,113.87299929100118,113.87742270799936,113.87742270799936,113.87742270799936,113.87742270799936,116.87464487500256,116.87464487500256,117.83784729100444,1,1,0.8192251660002512,0.2109749999945052,None,117.83802000000287,117.83806583299884,None,117.8381257910005,117.83816645800107,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/MST_pairs1/pair_24_nsd_158_1_cocoid_2285.png,5,0,5,5,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0115466250063037,0.21897795800032327,None,None,None,,,,,,,,,,,0,0,0,0,0,5,5,5,117.90218695800286,,,,,,,,,,,,,,,,,,,,,,117.83859137500258,117.83876504100044,117.89882924999984,117.90218695800286,117.90218695800286,117.90218695800286,117.90218695800286,120.89202550000482,120.89202550000482,121.84198295800161,1,1,1.0115466250063037,0.21897795800032327,None,121.84216162500525,121.84222041600151,None,121.84227433300111,121.84230995800317,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/MST_pairs1/pair_10_14_89.png,6,0,6,6,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.2192611249993206,0.18605183299951022,None,None,None,,,,,,,,,,,0,0,0,0,0,6,6,6,121.89445450000494,,,,,,,,,,,,,,,,,,,,,,121.84271662500396,121.84291520799889,121.89080658300372,121.89445450000494,121.89445450000494,121.89445450000494,121.89445450000494,124.89129012500052,124.89129012500052,125.85490087500511,1,1,1.2192611249993206,0.18605183299951022,None,125.85520295800234,125.85526637500152,None,125.85533383300208,125.85537837500306,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_62015.jpg,7,0,7,7,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0367302919985377,0.19400745799794095,None,None,None,,,,,,,,,,,0,0,0,0,0,7,7,7,125.90096295800322,,,,,,,,,,,,,,,,,,,,,,125.8558729580036,125.85619079100434,125.8974144,125.90096295800322,125.90096295800322,125.90096295800322,125.90096295800322,128.89013787500153,128.89013787500153,129.85845604100177,1,1,1.0367302919985377,0.19400745799794095,None,129.85864112499985,129.85869012500189,None,129.8587481659997,129.8587861660053,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_47687.jpg,8,0,8,8,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9470972499984782,0.21399633299733978,None,None,None,,,,,,,,,,,0,0,0,0,0,8,8,8,129.96857425000053,,,,,,,,,,,,,,,,,,,,,,129.85919370800548,129.85939241600136,129.9634936250004,129.96857425000053,129.96857425000053,129.96857425000053,129.96857425000053,132.95860104100575,132.95860104100575,133.87149191600474,1,1,0.9470972499984782,0.21399633299733978,None,133.8717713330043,133.87183145800373,None,133.87189541599946,133.87194312499923,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
blank.jpg,9,1,9,9,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,0,0,0,0,0,9,9,9,133.92445154100278,,,,,,,,,,,,,,,,,,,,,,133.87235241600138,133.87252479100425,133.91938566600584,133.92445154100278,133.92445154100278,133.92445154100278,133.92445154100278,136.92099854100525,136.92099854100525,137.8762377910025,None,0,,,None,137.87637729100243,137.87641787499888,None,137.87646087499888,137.8764923330018,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_4249.jpg,10,0,10,10,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9933658750014729,0.2560231669995119,None,None,None,,,,,,,,,,,0,0,0,0,0,10,10,10,137.9192840830001,,,,,,,,,,,,,,,,,,,,,,137.8768175830046,137.8769560830042,137.91491504100122,137.9192840830001,137.9192840830001,137.9192840830001,137.9192840830001,140.9076151660047,140.9076151660047,141.88808679100475,1,1,0.9933658750014729,0.2560231669995119,None,141.8883352910052,141.8884071249995,None,141.88846975000342,141.8885129160044,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_54361.jpg,11,0,11,11,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0774943750002421,0.20396083399828058,None,None,None,,,,,,,,,,,0,0,0,0,0,11,11,11,141.95917824999924,,,,,,,,,,,,,,,,,,,,,,141.88898370800598,141.88918629100226,141.95469545800006,141.95917824999924,141.95917824999924,141.95917824999924,141.95917824999924,144.95436116600467,144.95436116600467,145.89133141600178,1,1,1.0774943750002421,0.20396083399828058,None,145.89152695800294,145.8915739160002,None,145.89162233300158,145.89165850000427,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_6489.jpg,12,0,12,12,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9277550420010812,0.2089627500026836,None,None,None,,,,,,,,,,,0,0,0,0,0,12,12,12,145.9369880000013,,,,,,,,,,,,,,,,,,,,,,145.8920420409995,145.89221295800235,145.9329507500006,145.9369880000013,145.9369880000013,145.9369880000013,145.9369880000013,148.9251080000031,148.9251080000031,149.90459708300477,1,1,0.9277550420010812,0.2089627500026836,None,149.90484149999975,149.90494091599976,None,149.90501466600108,149.90506912500132,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_38641.jpg,13,0,13,13,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.503406374999031,0.19805991600151174,None,None,None,,,,,,,,,,,0,0,0,0,0,13,13,13,149.95120837500144,,,,,,,,,,,,,,,,,,,,,,149.90560166600335,149.90581933300564,149.94642820800073,149.95120837500144,149.95120837500144,149.95120837500144,149.95120837500144,152.9422200830013,152.9422200830013,153.90849937500025,1,1,1.503406374999031,0.19805991600151174,None,153.90861525000219,153.90865354100242,None,153.90869450000173,153.90872429100273,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/shared1000_notspecial/notspecial_67168.png,14,0,14,14,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.4251354169973638,0.18499962500209222,None,None,None,,,,,,,,,,,0,0,0,0,0,14,14,14,154.00563975000114,,,,,,,,,,,,,,,,,,,,,,153.90902358300082,153.9091225000011,154.00188970800082,154.00563975000114,154.00563975000114,154.00563975000114,154.00563975000114,157.00432070800161,157.00432070800161,157.92111591600406,1,1,1.4251354169973638,0.18499962500209222,None,157.92137037499924,157.92145225000422,None,157.92153962500015,157.92166787500173,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/shared1000_notspecial/notspecial_59079.png,15,0,15,15,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8877768749953248,0.20196712500182912,None,None,None,,,,,,,,,,,0,0,0,0,0,15,15,15,157.9969180410044,,,,,,,,,,,,,,,,,,,,,,157.9222714580028,157.92250583300483,157.9918515410027,157.9969180410044,157.9969180410044,157.9969180410044,157.9969180410044,160.99095479099924,160.99095479099924,161.92527120800514,1,1,0.8877768749953248,0.20196712500182912,None,161.9254487500002,161.9254981250051,None,161.92554145800386,161.92557300000044,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/MST_pairs1/pair_2_4_89.png,16,0,16,16,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7598295420029899,0.21700808299647179,None,None,None,,,,,,,,,,,0,0,0,0,0,16,16,16,162.0019497500034,,,,,,,,,,,,,,,,,,,,,,161.92594350000581,161.92609029100277,161.99825175000296,162.0019497500034,162.0019497500034,162.0019497500034,162.0019497500034,164.99148683300155,164.99148683300155,165.93792045800365,1,1,0.7598295420029899,0.21700808299647179,None,165.9383065410002,165.93844333300513,None,165.93852979100484,165.93858945800457,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/shared1000_notspecial/notspecial_26127.png,17,0,17,17,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8128454580000835,0.21201366699824575,None,None,None,,,,,,,,,,,0,0,0,0,0,17,17,17,166.02082370800053,,,,,,,,,,,,,,,,,,,,,,165.93916783299937,165.93943191600556,166.01609929100232,166.02082370800053,166.02082370800053,166.02082370800053,166.02082370800053,169.00805208300153,169.00805208300153,169.94147545799933,1,1,0.8128454580000835,0.21201366699824575,None,169.94166729100107,169.94171595800435,None,169.94176870800584,169.94180512500316,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/shared1000_notspecial/notspecial_20223.png,18,0,18,18,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.195842833003553,0.22402074999990873,None,None,None,,,,,,,,,,,0,0,0,0,0,18,18,18,170.02489675000106,,,,,,,,,,,,,,,,,,,,,,169.94226091600285,169.9424641250007,170.02115937499912,170.02489675000106,170.02489675000106,170.02489675000106,170.02489675000106,173.0210398,173.0210398,173.9545209,1,1,1.195842833003553,0.22402074999990873,None,173.95478579100018,173.95487212500302,None,173.9549330410009,173.9549717080008,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_62015.jpg,19,0,19,19,0,,,,1,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.6854678329982562,0.30606112500390736,None,None,None,,,,,,,,,,,0,0,0,0,0,19,19,19,174.00624049999897,,,,,,,,,,,,,,,,,,,,,,173.95534920800128,173.95550908300356,174.00231970800087,174.00624049999897,174.00624049999897,174.00624049999897,174.00624049999897,177.00440150000213,177.00440150000213,177.95865508299903,2,1,1.6854678329982562,0.30606112500390736,None,177.95885466600157,177.95889975000318,None,177.95895883300545,177.95899433299928,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_10244.jpg,20,0,20,20,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.6026189170006546,0.20793195800069952,None,None,None,,,,,,,,,,,0,0,0,0,0,20,20,20,178.0151448750039,,,,,,,,,,,,,,,,,,,,,,177.9594076659996,177.95963545799896,178.01023616600287,178.0151448750039,178.0151448750039,178.0151448750039,178.0151448750039,181.00774204100162,181.00774204100162,181.97159962500155,1,1,1.6026189170006546,0.20793195800069952,None,181.97193312500167,181.9720187,None,181.97210208300385,181.97216850000405,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
blank.jpg,21,1,21,21,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,0,0,0,0,0,21,21,21,182.01984816600452,,,,,,,,,,,,,,,,,,,,,,181.972839,181.97317675000522,182.01486149999982,182.01984816600452,182.01984816600452,182.01984816600452,182.01984816600452,185.00857854100468,185.00857854100468,185.97471304100327,None,0,,,None,185.97490562500025,185.9749567500039,None,185.9750133750058,185.97505516600359,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_28524.jpg,22,0,22,22,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9589798330052872,0.20492458399530733,None,None,None,,,,,,,,,,,0,0,0,0,0,22,22,22,186.02185141600057,,,,,,,,,,,,,,,,,,,,,,185.97543679099908,185.97560941600386,186.01849604100425,186.02185141600057,186.02185141600057,186.02185141600057,186.02185141600057,189.0078340830005,189.0078340830005,189.98774841600243,1,1,0.9589798330052872,0.20492458399530733,None,189.98795225000504,189.9880074160028,None,189.98806691600475,189.98812100000214,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_30430.jpg,23,0,23,23,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9634385840035975,0.1980418750026729,None,None,None,,,,,,,,,,,0,0,0,0,0,23,23,23,190.03833679100353,,,,,,,,,,,,,,,,,,,,,,189.98862295800063,189.98880700000154,190.03415566600597,190.03833679100353,190.03833679100353,190.03833679100353,190.03833679100353,193.0247722080021,193.0247722080021,193.9912900000054,1,1,0.9634385840035975,0.1980418750026729,None,193.99149041600322,193.99153762499918,None,193.99159287500515,193.99162787500245,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/MST_pairs1/pair_10_14_33.png,24,0,24,24,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,2.091973041999154,0.21605541699682362,None,None,None,,,,,,,,,,,0,0,0,0,0,24,24,24,194.07182433300477,,,,,,,,,,,,,,,,,,,,,,193.99204575000476,193.99224445800064,194.06810858300014,194.07182433300477,194.07182433300477,194.07182433300477,194.07182433300477,197.07098520800355,197.07098520800355,198.0045121660005,1,1,2.091973041999154,0.21605541699682362,None,198.00474512499932,198.00480008299928,None,198.0048652500045,198.0049141250056,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/shared1000_notspecial/notspecial_10907.png,25,0,25,25,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.4802752920004423,0.20799020800041035,None,None,None,,,,,,,,,,,0,0,0,0,0,25,25,25,198.08455225000216,,,,,,,,,,,,,,,,,,,,,,198.0053470000057,198.00552275000518,198.08122679100052,198.08455225000216,198.08455225000216,198.08455225000216,198.08455225000216,201.07448158300394,201.07448158300394,202.00810716600245,1,1,1.4802752920004423,0.20799020800041035,None,202.00830787500308,202.00835645800544,None,202.0085194580024,202.0085912909999,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_22587.jpg,26,0,26,26,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.5128821249963949,0.19398166699829744,None,None,None,,,,,,,,,,,0,0,0,0,0,26,26,26,202.0529275000008,,,,,,,,,,,,,,,,,,,,,,202.00896741600445,202.0091203330012,202.04830483299884,202.0529275000008,202.0529275000008,202.0529275000008,202.0529275000008,205.04218533300445,205.04218533300445,206.0212189580052,1,1,1.5128821249963949,0.19398166699829744,None,206.0214610000039,206.02158983299887,None,206.02170416599984,206.0217994160048,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
all_stimuli/special515/special_3687.jpg,27,0,27,27,0,,,,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1017499580048025,0.1859861249977257,None,None,None,,,,,,,,,,,0,0,0,0,0,27,27,27,206.07099825000478,,,,,,,,,,,,,,,,,,,,,,206.02242591600225,206.02264275000198,206.06608708300337,206.07099825000478,206.07099825000478,206.07099825000478,206.07099825000478,209.0580062500012,209.0580062500012,210.03879574999883,1,1,1.1017499580048025,0.1859861249977257,None,210.0389804160004,210.03902212500543,None,210.03906862500298,210.03910112500307,None,,,,,,,,,,,2,7,0,1,2025-01-28_13h57.40.060,rtmindeye,2024.2.3,None,2025-01-28 13h57.54.800313 -0500
