current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,image_2.started,press_if_repeat_2.started,polygon_3.started,all_keys_pressed_2.started,image_2.stopped,press_if_repeat_2.stopped,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.press_if_repeat_2.rt,practice.press_if_repeat_2.duration,practice.all_keys_pressed_2.keys,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,loop_all_images.all_keys_pressed.rt,loop_all_images.all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016860002651810646,0.001751400064677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006229500286281109,0.018317800015211105,0.018317800015211105,7.410332400351763,1,7.378518300130963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
practice_images/w_kitchen2.jpg,0,0,0,0,0,1,0,1.265547400340438,0.2778910999186337,None,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,7.445343600120395,,,,,,,,,,,7.442814400419593,7.445343600120395,7.445343600120395,7.445343600120395,7.445343600120395,10.451691800262779,10.451691800262779,11.418424500152469,1,0,1.265547400340438,0.2778910999186337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
practice_images/w_boardwalk2.jpg,1,0,1,1,0,1,0,0.6639793999493122,0.3468721997924149,None,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,11.43679379997775,,,,,,,,,,,11.43520659999922,11.43679379997775,11.43679379997775,11.43679379997775,11.43679379997775,14.451735800132155,14.451735800132155,15.418430800084025,1,0,0.6639793999493122,0.3468721997924149,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
practice_images/w_monument2.jpg,2,0,2,2,0,1,0,0.7540871002711356,0.36289049964398146,None,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,15.43472780007869,,,,,,,,,,,15.43209720030427,15.43472780007869,15.43472780007869,15.43472780007869,15.43472780007869,18.435127300210297,18.435127300210297,19.41828650003299,1,0,0.7540871002711356,0.36289049964398146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
practice_images/w_auditorium2.jpg,3,0,3,3,0,1,0,0.40700400015339255,0.280997300054878,None,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,19.434739800170064,,,,,,,,,,,19.432116200216115,19.434739800170064,19.434739800170064,19.434739800170064,19.434739800170064,22.434889300260693,22.434889300260693,23.4186741001904,1,0,0.40700400015339255,0.280997300054878,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
practice_images/w_kitchen2.jpg,4,0,4,4,0,1,0,0.5221345997415483,0.26392320031300187,None,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,23.434618200175464,,,,,,,,,,,23.431784000247717,23.434618200175464,23.434618200175464,23.434618200175464,23.434618200175464,26.434765700250864,26.434765700250864,27.41839690040797,1,0,0.5221345997415483,0.26392320031300187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
practice_images/w_auditorium1.jpg,5,0,5,5,0,2,0,1.8142280001193285,0.19595189997926354,None,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,27.434600200038403,,,,,,,,,,,27.43188050016761,27.434600200038403,27.434600200038403,27.434600200038403,27.434600200038403,30.435100900009274,30.435100900009274,31.418348900042474,2,0,1.8142280001193285,0.19595189997926354,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
practice_images/w_bedroom2.jpg,6,0,6,6,0,1,0,2.491963400039822,0.24800129979848862,None,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,31.434779100120068,,,,,,,,,,,31.431767100002617,31.434779100120068,31.434779100120068,31.434779100120068,31.434779100120068,34.435070200357586,34.435070200357586,35.41843850025907,1,0,2.491963400039822,0.24800129979848862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
practice_images/w_kitchen1.jpg,7,0,7,7,0,1,0,0.966873100027442,0.24303549993783236,None,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,35.434878000058234,,,,,,,,,,,35.433270800393075,35.434878000058234,35.434878000058234,35.434878000058234,35.434878000058234,38.43493020022288,38.43493020022288,39.41850920021534,1,0,0.966873100027442,0.24303549993783236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
practice_images/w_bedroom1.jpg,8,0,8,8,0,1,0,1.1240666997618973,0.3788514002226293,None,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,39.43472830019891,,,,,,,,,,,39.43311270000413,39.43472830019891,39.43472830019891,39.43472830019891,39.43472830019891,42.43488070042804,42.43488070042804,43.41844480019063,1,0,1.1240666997618973,0.3788514002226293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
practice_images/w_monument2.jpg,9,0,9,9,0,2,0,1.151822800282389,0.3219665000215173,None,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,43.434939300175756,,,,,,,,,,,43.42911580018699,43.434939300175756,43.434939300175756,43.434939300175756,43.434939300175756,46.43471690034494,46.43471690034494,47.41829790035263,2,0,1.151822800282389,0.3219665000215173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.47452530032024,47.476723400410265,47.476723400410265,93.80157060036436,1,46.31901520024985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.80161150032654,93.81805750029162,93.81805750029162,232.434436800424,equal,138.60753159970045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_204_cocoid_523.png,0,0,0,0,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.848885899875313,0.3959829001687467,None,None,None,,,,,,,,,,,0,0,0,0,0,0,0,0,232.50653770007193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.46500160032883,232.46510140039027,232.5022989003919,232.50653770007193,232.50653770007193,232.50653770007193,232.50653770007193,235.51766730006784,235.51766730006784,236.4675828004256,1,1,0.848885899875313,0.3959829001687467,None,236.4676549001597,236.46767870010808,None,236.4677022001706,236.46772030042484,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/MST_pairs1/pair_26_nsd_483_2_cocoid_8054.png,1,0,1,1,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8328059003688395,0.5470947995781898,None,None,None,,,,,,,,,,,0,0,0,0,0,1,1,1,236.49962660018355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.467878700234,236.46792230010033,236.49695760011673,236.49962660018355,236.49962660018355,236.49962660018355,236.49962660018355,239.50094450032339,239.50094450032339,240.48437050031498,1,1,0.8328059003688395,0.5470947995781898,None,240.484441800043,240.48446200042963,None,240.48448580037802,240.48450290039182,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_3506_cocoid_10771.png,2,0,2,2,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8968989001587033,0.3481155000627041,None,None,None,,,,,,,,,,,0,0,0,0,0,2,2,2,240.52050750004128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.48467560019344,240.48471960006282,240.51885120011866,240.52050750004128,240.52050750004128,240.52050750004128,240.52050750004128,243.53409330034629,243.53409330034629,244.50102289998904,1,1,0.8968989001587033,0.3481155000627041,None,244.50109620019794,244.50111640011892,None,244.50114060007036,244.50115800043568,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_6825_cocoid_57631.png,3,0,3,3,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0033569997176528,0.2619813000783324,None,None,None,,,,,,,,,,,0,0,0,0,0,3,3,3,244.52110660029575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.5013188002631,244.50136320013553,244.51950010005385,244.52110660029575,244.52110660029575,244.52110660029575,244.52110660029575,247.53405560040846,247.53405560040846,248.5176631002687,1,1,1.0033569997176528,0.2619813000783324,None,248.51773530011997,248.51775580039248,None,248.51777900010347,248.5177966002375,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/special515/special_6489.jpg,4,0,4,4,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8214238998480141,0.3298519002273679,None,None,None,,,,,,,,,,,0,0,0,0,0,4,4,4,248.536089300178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.51795630017295,248.51799940038472,248.53352440008894,248.536089300178,248.536089300178,248.536089300178,248.536089300178,251.55083240009844,251.55083240009844,252.53402630006894,1,1,0.8214238998480141,0.3298519002273679,None,252.53409980004653,252.53412119997665,None,252.53414510004222,252.53416260005906,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_3912_cocoid_45347.png,5,0,5,5,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7062997999601066,0.24896549992263317,None,None,None,,,,,,,,,,,0,0,0,0,0,5,5,5,252.55914290016517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.53432060033083,252.53436430031434,252.55751259997487,252.55914290016517,252.55914290016517,252.55914290016517,252.55914290016517,255.56767060002312,255.56767060002312,256.5508380001411,1,1,0.7062997999601066,0.24896549992263317,None,256.5509089003317,256.5509296003729,None,256.55095300031826,256.5509705999866,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_4378_cocoid_47265.png,6,0,6,6,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5957376002334058,0.29899560008198023,None,None,None,,,,,,,,,,,0,0,0,0,0,6,6,6,256.58868480008096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.551123900339,256.55116769997403,256.58705440023914,256.58868480008096,256.58868480008096,256.58868480008096,256.58868480008096,259.60086140036583,259.60086140036583,260.56738620018587,1,1,0.5957376002334058,0.29899560008198023,None,260.5674565001391,260.56747750006616,None,260.5675007002428,260.56751770013943,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_8469_cocoid_64307.png,7,0,7,7,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.606853200122714,0.6969528999179602,None,None,None,,,,,,,,,,,0,0,0,0,0,7,7,7,260.5935008004308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.56767260003835,260.56771610025316,260.5917466003448,260.5935008004308,260.5935008004308,260.5935008004308,260.5935008004308,263.601009900216,263.601009900216,264.5843083001673,1,1,0.606853200122714,0.6969528999179602,None,264.58437840035185,264.5843992000446,None,264.5844228002243,264.58444000035524,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_1350_cocoid_69162.png,8,0,8,8,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.4758858997374773,0.2887899000197649,None,None,None,,,,,,,,,,,0,0,0,0,0,8,8,8,264.60464860033244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.58459580037743,264.58464320003986,264.6030350001529,264.60464860033244,264.60464860033244,264.60464860033244,264.60464860033244,267.6173312002793,267.6173312002793,268.6008558999747,1,1,0.4758858997374773,0.2887899000197649,None,268.60093190008774,268.6009523002431,None,268.60097540030256,268.6009930004366,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
blank.jpg,9,1,9,9,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,0,0,0,0,0,9,9,9,268.62610270036384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.6011504000053,268.60119449999183,268.6244607004337,268.62610270036384,268.62610270036384,268.62610270036384,268.62610270036384,271.63392850011587,271.63392850011587,272.61759600043297,None,0,,,None,272.6176625001244,272.6176826003939,None,272.6177058001049,272.61772310035303,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_5495_cocoid_19397.png,10,0,10,10,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5543064000084996,0.3877789000980556,None,None,None,,,,,,,,,,,0,0,0,0,0,10,10,10,272.66023040004075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.61787740001455,272.6179213002324,272.6585737001151,272.66023040004075,272.66023040004075,272.66023040004075,272.66023040004075,275.66745170019567,275.66745170019567,276.6342931999825,1,1,0.5543064000084996,0.3877789000980556,None,276.63436460029334,276.6343849003315,None,276.63440830027685,276.63442540029064,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_4703_cocoid_15918.png,11,0,11,11,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0838230000808835,0.28309019980952144,None,None,None,,,,,,,,,,,0,0,0,0,0,11,11,11,276.6735496004112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.63458329997957,276.63463000021875,276.6719173002057,276.6735496004112,276.6735496004112,276.6735496004112,276.6735496004112,279.68392130034044,279.68392130034044,280.6508625000715,1,1,1.0838230000808835,0.28309019980952144,None,280.65093360003084,280.6509540001862,None,280.65097790025175,280.65099570015445,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_736_cocoid_34754.png,12,0,12,12,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9767237999476492,0.4108221000060439,None,None,None,,,,,,,,,,,0,0,0,0,0,12,12,12,280.68572890013456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.6511526000686,280.65119890030473,280.6841048002243,280.68572890013456,280.68572890013456,280.68572890013456,280.68572890013456,283.70074310014024,283.70074310014024,284.667610200122,1,1,0.9767237999476492,0.4108221000060439,None,284.6676805000752,284.66770020034164,None,284.66772390017286,284.6677414001897,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_1977_cocoid_38143.png,13,0,13,13,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0756231998093426,0.3839497002772987,None,None,None,,,,,,,,,,,0,0,0,0,0,13,13,13,284.68888460006565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.66789670009166,284.66794030042365,284.68713640002534,284.68888460006565,284.68888460006565,284.68888460006565,284.68888460006565,287.7003903002478,287.7003903002478,288.6843971000053,1,1,1.0756231998093426,0.3839497002772987,None,288.6844712002203,288.68449150025845,None,288.6845148000866,288.6845328002237,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_7409_cocoid_27274.png,14,0,14,14,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6285192002542317,0.24583299970254302,None,None,None,,,,,,,,,,,0,0,0,0,0,14,14,14,288.73600180028006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.68469530018046,288.6847423003055,288.73445080034435,288.73600180028006,288.73600180028006,288.73600180028006,288.73600180028006,291.750855400227,291.750855400227,292.70055910013616,1,1,0.6285192002542317,0.24583299970254302,None,292.7006285004318,292.7006486002356,None,292.70067270006984,292.7006899002008,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_6454_cocoid_56111.png,15,0,15,15,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5443491996265948,0.2409766004420817,None,None,None,,,,,,,,,,,0,0,0,0,0,15,15,15,292.73104770015925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.7008458999917,292.70088999997824,292.72928630001843,292.73104770015925,292.73104770015925,292.73104770015925,292.73104770015925,295.7338723000139,295.7338723000139,296.71753290016204,1,1,0.5443491996265948,0.2409766004420817,None,296.71760330023244,296.7176235001534,None,296.7176471003331,296.71766410022974,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_4787_cocoid_49175.png,16,0,16,16,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9102555001154542,0.24802220007404685,None,None,None,,,,,,,,,,,0,0,0,0,0,16,16,16,296.75118210026994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.71782050002366,296.7178645003587,296.7494593001902,296.75118210026994,296.75118210026994,296.75118210026994,296.75118210026994,299.75080869998783,299.75080869998783,300.7341591003351,1,1,0.9102555001154542,0.24802220007404685,None,300.7342312000692,300.7342517999932,None,300.73427640041336,300.73429370019585,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_3375_cocoid_10255.png,17,0,17,17,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.714400399941951,0.25296800024807453,None,None,None,,,,,,,,,,,0,0,0,0,0,17,17,17,300.7668890003115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.73445080034435,300.7344951000996,300.7652851003222,300.7668890003115,300.7668890003115,300.7668890003115,300.7668890003115,303.76729660015553,303.76729660015553,304.75089510018006,1,1,0.714400399941951,0.25296800024807453,None,304.7509651002474,304.7509861001745,None,304.7510099001229,304.7510270001367,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_7274_cocoid_59479.png,18,0,18,18,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9877778999507427,0.2302076001651585,None,None,None,,,,,,,,,,,0,0,0,0,0,18,18,18,304.79748610034585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.75118590006605,304.7512299004011,304.79584370041266,304.79748610034585,304.79748610034585,304.79748610034585,304.79748610034585,307.8003895999864,307.8003895999864,308.7675184002146,1,1,0.9877778999507427,0.2302076001651585,None,308.7675901004113,308.7676103999838,None,308.7676342003979,308.76765160029754,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_6645_cocoid_56898.png,19,0,19,19,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7756736995652318,0.28890630044043064,None,None,None,,,,,,,,,,,0,0,0,0,0,19,19,19,308.78979880036786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.7678129002452,308.76785690011457,308.7880347003229,308.78979880036786,308.78979880036786,308.78979880036786,308.78979880036786,311.8004062999971,311.8004062999971,312.7842425000854,1,1,0.7756736995652318,0.28890630044043064,None,312.7843152000569,312.7843357003294,None,312.78435980016366,312.78437750041485,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
all_stimuli/unchosen_nsd_1000_images/unchosen_8598_cocoid_32075.png,20,0,20,20,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.8918761000968516,0.32582399994134903,None,None,None,,,,,,,,,,,0,0,0,0,0,20,20,20,312.80358370020986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.7845408003777,312.78458460001275,312.80195440026,312.80358370020986,312.80358370020986,312.80358370020986,312.80358370020986,315.8173591000959,315.8173591000959,316.8006978002377,1,1,1.8918761000968516,0.32582399994134903,None,316.8007710003294,316.80079210037366,None,316.80081599997357,316.8008334999904,None,,,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
blank.jpg,21,1,21,21,0,,,,,,0,0,0,8,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,0,0,0,0,0,21,21,21,316.8174809003249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.80098740011454,316.8010313999839,316.81065920041874,316.8174809003249,316.8174809003249,316.8174809003249,316.8174809003249,319.8172704000026,319.8172704000026,320.8008954003453,None,0,,,None,320.8009556001052,320.8009750000201,None,320.8009986001998,320.80101610021666,None,320.83018440008163,320.83018440008163,,,,,,,,,,,4,8,0,0,2025-02-18_10h13.08.043,rtmindeye,2024.2.4,59.948983431415265,2025-02-18 10h13.22.980002 -0500,
