current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,practice_continue.stopped,key_resp_6.keys,practice_trial.started,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,testing_continue.started,testing_continue.stopped,key_resp_7.keys,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.005248458997812122,0.005457334002130665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,0.005472333999932744,0.012626333998923656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
practice_images/w_kitchen2.jpg,0,0,,,,,,,0,0,0,0,,,,,,,,,0.05473708399949828,,,,,,,0.01848545900429599,0.022324750003463123,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
practice_images/w_boardwalk2.jpg,1,0,,,,,,,0,1,1,1,,,,,,,,,0.05473708399949828,,,,,,,0.02275333400029922,0.02485312500357395,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
practice_images/w_monument2.jpg,2,0,,,,,,,0,2,2,2,,,,,,,,,0.05473708399949828,,,,,,,0.025131374997727107,0.02745491699897684,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
practice_images/w_auditorium2.jpg,3,0,,,,,,,0,3,3,3,,,,,,,,,0.05473708399949828,,,,,,,0.02775541700248141,0.029865875003451947,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
practice_images/w_kitchen2.jpg,4,0,,,,,,,0,4,4,4,,,,,,,,,0.05473708399949828,,,,,,,0.030159499998262618,0.032037999997555744,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
practice_images/w_auditorium1.jpg,5,0,,,,,,,0,5,5,5,,,,,,,,,0.05473708399949828,,,,,,,0.032311167000443675,0.034146250000048894,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
practice_images/w_bedroom2.jpg,6,0,,,,,,,0,6,6,6,,,,,,,,,0.05473708399949828,,,,,,,0.034403083998768125,0.03620349999982864,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
practice_images/w_kitchen1.jpg,7,0,,,,,,,0,7,7,7,,,,,,,,,0.05473708399949828,,,,,,,0.03646879200096009,0.03831362500204705,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
practice_images/w_bedroom1.jpg,8,0,,,,,,,0,8,8,8,,,,,,,,,0.05473708399949828,,,,,,,0.03857045900076628,0.04032304199790815,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
practice_images/w_monument2.jpg,9,0,,,,,,,0,9,9,9,,,,,,,,,0.05473708399949828,,,,,,,0.040567916999862064,0.04216466700017918,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04233354199823225,0.05085958400013624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.050877708999905735,0.05473708399949828,0.05473708399949828,1599.6896343339977,equal,1599.482927332996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_686_seed_1.png,0,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,0,0,0,1599.7209579170012,,,,,,,,,,,,,,,,,,,,,,1599.6991266250043,1599.6991927920026,1599.699200916999,1599.7209579170012,1599.7209579170012,1599.7209579170012,1599.7209579170012,1602.7309659590028,1602.7309659590028,1603.7001365000033,1,1,0.792642957996577,0.21404479200282367,None,1603.7009262089996,1603.7009868750029,None,1603.7011654169983,1603.7011972920009,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_262_seed_1.png,1,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,1,1,1,1603.7229231250021,,,,,,,,,,,,,,,,,,,,,,1603.7016127919997,1603.7016960420005,1603.7017075420008,1603.7229231250021,1603.7229231250021,1603.7229231250021,1603.7229231250021,1606.721521792002,1606.721521792002,1607.714361541999,1,1,0.5887325410003541,0.19497870799386874,None,1607.714996542003,1607.715088584002,None,1607.7152081250024,1607.715247125001,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_508_seed_1.png,2,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,2,2,2,1607.7435656250018,,,,,,,,,,,,,,,,,,,,,,1607.7156890839979,1607.7158261250006,1607.7158452090007,1607.7435656250018,1607.7435656250018,1607.7435656250018,1607.7435656250018,1610.7500316250007,1610.7500316250007,1611.7176458340036,1,1,0.5391055820000474,0.18389645899878815,None,1611.7182758749987,1611.718354042001,None,1611.7184748750005,1611.718515583998,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_671_seed_1.png,3,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,3,3,3,1611.7433657090005,,,,,,,,,,,,,,,,,,,,,,1611.7189942920013,1611.7191141250005,1611.7191306250024,1611.7433657090005,1611.7433657090005,1611.7433657090005,1611.7433657090005,1614.7477206250041,1614.7477206250041,1615.7310376669993,1,1,0.6221947499943781,0.17812237500038464,None,1615.731536625004,1615.7315954590013,None,1615.7316800000044,1615.7317076250038,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_555_seed_1.png,4,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,4,4,4,1615.7552848749983,,,,,,,,,,,,,,,,,,,,,,1615.7320530420038,1615.732158167004,1615.7321854589973,1615.7552848749983,1615.7552848749983,1615.7552848749983,1615.7552848749983,1618.764354125,1618.764354125,1619.7338794169991,1,1,0.6404039160042885,0.17800812499626772,None,1619.7345126670043,1619.7345873340018,None,1619.734710417004,1619.7347497919982,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_376_seed_1.png,5,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,5,5,5,1619.7601136250014,,,,,,,,,,,,,,,,,,,,,,1619.7351823339995,1619.735298874999,1619.73531525,1619.7601136250014,1619.7601136250014,1619.7601136250014,1619.7601136250014,1622.7642636669989,1622.7642636669989,1623.7514002919997,1,1,0.6296222910023062,0.18597183299425524,None,1623.7525547920013,1623.7526565840017,None,1623.7527457500037,1623.752773125001,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_321_seed_1.png,6,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,6,6,6,1623.774231000003,,,,,,,,,,,,,,,,,,,,,,1623.7531451250034,1623.7532674169997,1623.753277584001,1623.774231000003,1623.774231000003,1623.774231000003,1623.774231000003,1626.768456167003,1626.768456167003,1627.7644156669994,1,1,0.5774104570009513,0.19504679199599195,None,1627.7649401250019,1627.765003667002,None,1627.765111834,1627.7651441670023,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_729_seed_1.png,7,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,7,7,7,1627.789418166998,,,,,,,,,,,,,,,,,,,,,,1627.7654970840013,1627.7656048339995,1627.7656180839986,1627.789418166998,1627.789418166998,1627.789418166998,1627.789418166998,1630.7998951249974,1630.7998951249974,1631.7668243340013,1,1,0.531215290997352,0.19207483300124295,None,1631.7677911249993,1631.7679041250012,None,1631.7680514169988,1631.7681060000032,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_106_seed_1.png,8,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,8,8,8,1631.7909092089976,,,,,,,,,,,,,,,,,,,,,,1631.768795709002,1631.7690792089998,1631.7691125420024,1631.7909092089976,1631.7909092089976,1631.7909092089976,1631.7909092089976,1634.7999312500033,1634.7999312500033,1635.781201292004,1,1,0.4677938740060199,0.20704933399974834,None,1635.7817242500023,1635.781785500003,None,1635.7818826669973,1635.7819149589996,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
blank.jpg,9,1,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,9,9,9,1635.7916750840013,,,,,,,,,,,,,,,,,,,,,,1635.7823099590023,1635.7824192920016,1635.7824353340038,1635.7916750840013,1635.7916750840013,1635.7916750840013,1635.7916750840013,1638.797622500002,1638.797622500002,1639.7811378749975,None,0,,,None,1639.7815225419981,1639.7815799590026,None,1639.7816827920033,1639.7817133339995,None,1639.808024083999,1639.808024083999,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_518_seed_1.png,10,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,10,10,10,1639.808024083999,,,,,,,,,,,,,,,,,,,,,,1639.7820900419974,1639.7821822499973,1639.7821955000036,1639.808024083999,1639.808024083999,1639.808024083999,1639.808024083999,1642.8190039170004,1642.8190039170004,1643.7827755420003,1,1,0.647706208001182,0.1540037079976173,None,1643.7839309170013,1643.7840577090028,None,1643.784195166998,1643.784238209002,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_359_seed_1.png,11,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,11,11,11,1643.8066461249982,,,,,,,,,,,,,,,,,,,,,,1643.7847655000005,1643.7849416250028,1643.7849585840013,1643.8066461249982,1643.8066461249982,1643.8066461249982,1643.8066461249982,1646.801370125002,1646.801370125002,1647.7867709999991,1,1,0.5280348329979461,0.18509529100265354,None,1647.7872527090003,1647.7873167090002,None,1647.7874135419988,1647.7874486250003,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_234_seed_1.png,12,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,12,12,12,1647.8142682500038,,,,,,,,,,,,,,,,,,,,,,1647.787824334002,1647.7879467090024,1647.7879598340005,1647.8142682500038,1647.8142682500038,1647.8142682500038,1647.8142682500038,1650.8008976670026,1650.8008976670026,1651.797815292004,1,1,0.6244540409970796,0.16297045900137164,None,1651.7984487089998,1651.7985230420018,None,1651.7986437090003,1651.798697750004,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_424_seed_1.png,13,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,13,13,13,1651.8238625840022,,,,,,,,,,,,,,,,,,,,,,1651.799149999999,1651.799268333998,1651.7992981670031,1651.8238625840022,1651.8238625840022,1651.8238625840022,1651.8238625840022,1654.8338158749975,1654.8338158749975,1655.8005956670022,1,1,0.6068806660041446,0.19609712500096066,None,1655.8011403339988,1655.8012063749993,None,1655.8013070419984,1655.8013421249998,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_203_seed_1.png,14,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,14,14,14,1655.8247093340033,,,,,,,,,,,,,,,,,,,,,,1655.8017131250017,1655.801819417,1655.801832834004,1655.8247093340033,1655.8247093340033,1655.8247093340033,1655.8247093340033,1658.8176906669978,1658.8176906669978,1659.816981750002,1,1,0.6001166249989183,0.1608852079953067,None,1659.8175928339988,1659.817683375004,None,1659.817769084002,1659.8177982499983,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_664_seed_1.png,15,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,15,15,15,1659.838535458999,,,,,,,,,,,,,,,,,,,,,,1659.818117333998,1659.818218542001,1659.8182300420012,1659.838535458999,1659.838535458999,1659.838535458999,1659.838535458999,1662.8342359590024,1662.8342359590024,1663.8311502920042,1,1,0.6362242489994969,0.1660119170046528,None,1663.831794167003,1663.8318902090032,None,1663.8320332090007,1663.8320735840025,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_450_seed_1.png,16,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,16,16,16,1663.8584327920034,,,,,,,,,,,,,,,,,,,,,,1663.8326263749987,1663.8327806250018,1663.832801000004,1663.8584327920034,1663.8584327920034,1663.8584327920034,1663.8584327920034,1666.8517258339998,1666.8517258339998,1667.8503357500012,1,1,0.5413368320005247,0.17002241699810838,None,1667.8518477920006,1667.8520139169996,None,1667.8521548749995,1667.8522070839972,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/3_89.png,17,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,17,17,17,1667.8691756249973,,,,,,,,,,,,,,,,,,,,,,1667.852902874998,1667.8532346249995,1667.8532522919995,1667.8691756249973,1667.8691756249973,1667.8691756249973,1667.8691756249973,1670.864604084003,1670.864604084003,1671.8641625000018,1,1,0.6876542909958516,0.18601545800629538,None,1671.864820584,1671.864896375002,None,1671.865031084002,1671.865072667002,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_260_seed_1.png,18,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,18,18,18,1671.8914559999976,,,,,,,,,,,,,,,,,,,,,,1671.8655170420025,1671.8656532090026,1671.8656696670005,1671.8914559999976,1671.8914559999976,1671.8914559999976,1671.8914559999976,1674.900067417002,1674.900067417002,1675.8679657090033,1,1,0.5634447490010643,0.17793204200279433,None,1675.8689849170041,1675.869109542,None,1675.8692659590015,1675.8693254169993,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
blank.jpg,19,1,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,19,19,19,1675.880556917,,,,,,,,,,,,,,,,,,,,,,1675.870132875003,1675.8702717089982,1675.8702931669977,1675.880556917,1675.880556917,1675.880556917,1675.880556917,1678.8671614170016,1678.8671614170016,1679.864734625,None,0,,,None,1679.8651087500039,1679.865167625001,None,1679.865286334003,1679.865317374999,None,1679.892136417002,1679.892136417002,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_281_seed_1.png,20,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,20,20,20,1679.892136417002,,,,,,,,,,,,,,,,,,,,,,1679.8656968340001,1679.865787750001,1679.8658005420002,1679.892136417002,1679.892136417002,1679.892136417002,1679.892136417002,1682.883927709001,1682.883927709001,1683.8665501249998,1,1,0.6477087910025148,0.18000466599914944,None,1683.8678242500027,1683.8680391250018,None,1683.8682423749997,1683.868292459003,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_585_seed_1.png,21,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,21,21,21,1683.8932354999997,,,,,,,,,,,,,,,,,,,,,,1683.8690121250038,1683.869333542003,1683.8693514589977,1683.8932354999997,1683.8932354999997,1683.8932354999997,1683.8932354999997,1686.884317666998,1686.884317666998,1687.8836304170036,1,1,0.7346604159974959,0.1869202080051764,None,1687.8840543339975,1687.8841046250018,None,1687.8841775420005,1687.8842010000008,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_609_seed_1.png,22,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,22,22,22,1687.904101209002,,,,,,,,,,,,,,,,,,,,,,1687.884474917002,1687.8845478750009,1687.8845604590024,1687.904101209002,1687.904101209002,1687.904101209002,1687.904101209002,1690.914673459003,1690.914673459003,1691.8980183750027,1,1,0.708819666004274,0.21203166699706344,None,1691.8985853749982,1691.8986535840013,None,1691.8987530000013,1691.8987853340004,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_477_seed_1.png,23,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,23,23,23,1691.922304874999,,,,,,,,,,,,,,,,,,,,,,1691.8991896250009,1691.8992875839976,1691.899300750003,1691.922304874999,1691.922304874999,1691.922304874999,1691.922304874999,1694.9342843749982,1694.9342843749982,1695.9007930419975,1,1,0.7156420409955899,0.2040067500056466,None,1695.9016129590018,1695.9016742919994,None,1695.9017727090031,1695.9018050840023,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_110_seed_1.png,24,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,24,24,24,1695.9250216670043,,,,,,,,,,,,,,,,,,,,,,1695.9022215419973,1695.902321667003,1695.9023348339979,1695.9250216670043,1695.9250216670043,1695.9250216670043,1695.9250216670043,1698.9312201670036,1698.9312201670036,1699.9146374170014,1,1,0.7088249989974429,0.18110025000351015,None,1699.915432458998,1699.9155183339972,None,1699.9156450840019,1699.9156897499997,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_111_seed_1.png,25,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,25,25,25,1699.932377792,,,,,,,,,,,,,,,,,,,,,,1699.9161782500014,1699.916340374999,1699.9163576249994,1699.932377792,1699.932377792,1699.932377792,1699.932377792,1702.9320237920037,1702.9320237920037,1703.9187351670043,1,1,0.824538456996379,0.18699533399922075,None,1703.9193811250007,1703.919459292003,None,1703.9195792500032,1703.919619166998,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_474_seed_1.png,26,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,26,26,26,1703.9423677919985,,,,,,,,,,,,,,,,,,,,,,1703.9200899999996,1703.920218500003,1703.9202347500031,1703.9423677919985,1703.9423677919985,1703.9423677919985,1703.9423677919985,1706.9479514170016,1706.9479514170016,1707.931320167001,1,1,0.8015544989975751,0.20302054200146813,None,1707.9318902500017,1707.931957959001,None,1707.9320567500035,1707.9320895420024,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_272_seed_1.png,27,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,27,27,27,1707.9565460000013,,,,,,,,,,,,,,,,,,,,,,1707.932809292004,1707.9329104170029,1707.9329236249978,1707.9565460000013,1707.9565460000013,1707.9565460000013,1707.9565460000013,1710.951244208998,1710.951244208998,1711.9346638749994,1,1,0.6933565829967847,0.17710033299954375,None,1711.9352989590043,1711.9353744590044,None,1711.9354946669991,1711.935533459,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/paired_image_886_2.png,28,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,28,28,28,1711.9598613749986,,,,,,,,,,,,,,,,,,,,,,1711.9363206249982,1711.936442625003,1711.936458791999,1711.9598613749986,1711.9598613749986,1711.9598613749986,1711.9598613749986,1714.9663749169995,1714.9663749169995,1715.9510704589993,1,1,0.7460265410045395,0.19503770799929043,None,1715.9521711249981,1715.952267583998,None,1715.9523777089998,1715.952413334002,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
blank.jpg,29,1,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,29,29,29,1715.9639445420034,,,,,,,,,,,,,,,,,,,,,,1715.9528361670018,1715.9529504590027,1715.9529638750028,1715.9639445420034,1715.9639445420034,1715.9639445420034,1715.9639445420034,1718.9670142090035,1718.9670142090035,1719.9506924169982,None,0,,,None,1719.9509890839981,1719.9510496669973,None,1719.9511262090018,1719.951149917004,None,1719.9699387500004,1719.9699387500004,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
all_stimuli/rtmindeye_stimuli/image_137_seed_1.png,30,0,0,0,0,4,1,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,0,30,30,30,1719.9699387500004,,,,,,,,,,,,,,,,,,,,,,1719.9514216250027,1719.9514897089975,1719.951499750001,1719.9699387500004,1719.9699387500004,1719.9699387500004,1719.9699387500004,1722.9680363340012,1722.9680363340012,1723.9535560000004,1,1,0.7210563740009093,0.2000208749959711,None,1723.9541890000037,1723.954260958999,None,1723.9543773749974,1723.9544171669986,None,,,,,,,,,,,,,1,4,0,1,2024-11-01_13h23.16.816,rtmindeye,2024.1.5,None,2024-11-01 13h23.30.661404 -0400,
