current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,image_2.started,press_if_repeat_2.started,polygon_3.started,all_keys_pressed_2.started,image_2.stopped,press_if_repeat_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart
all_stimuli/MST_pairs1/pair_30_nsd_676_2_cocoid_19623.png,14,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,14,14,14,1598.325972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598.299542,1598.299688,1598.299707,1598.325972,1598.325972,1598.325972,1598.325972,1601.330133,1601.330133,1602.311956,2,1,0.875655125,0.189133291,None,1602.312576,1602.312647,None,1602.312775,1602.312816,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_29980.png,15,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,15,15,15,1602.329163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.313274,1602.313391,1602.313421,1602.329163,1602.329163,1602.329163,1602.329163,1605.330752,1605.330752,1606.311978,1,1,1.787462458,0.175055958,None,1606.312645,1606.312721,None,1606.312842,1606.312882,None,1606.328424,1606.328424,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_8435.png,16,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,16,16,16,1606.328424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.313348,1606.313469,1606.313499,1606.328424,1606.328424,1606.328424,1606.328424,1609.331471,1609.331471,1610.312094,1,1,1.201328333,0.210938667,None,1610.312569,1610.312619,None,1610.312714,1610.312742,None,1610.329108,1610.329108,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_4_6_89.png,17,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,17,17,17,1610.329108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610.313052,1610.31313,1610.313141,1610.329108,1610.329108,1610.329108,1610.329108,1613.316682,1613.316682,1614.312009,2,1,0.930637707,0.165038584,None,1614.312453,1614.312504,None,1614.312584,1614.312611,None,1614.324067,1614.324067,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_48_w_runway2.jpg,18,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,18,18,18,1614.324067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.312913,1614.313009,1614.313021,1614.324067,1614.324067,1614.324067,1614.324067,1617.318402,1617.318402,1618.31307,2,1,1.085611874,0.212055917,None,1618.313904,1618.313993,None,1618.314486,1618.314528,None,1618.329438,1618.329438,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_36_nsd_949_2_cocoid_60031.png,19,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,19,19,19,1618.329438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.314795,1618.314857,1618.314865,1618.329438,1618.329438,1618.329438,1618.329438,1621.330062,1621.330062,1622.313789,2,1,0.879363957,0.155934875,None,1622.315028,1622.315219,None,1622.315468,1622.315515,None,1622.342338,1622.342338,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_24_nsd_158_2_cocoid_3673.png,20,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,20,20,20,1622.342338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.31604,1622.316176,1622.316192,1622.342338,1622.342338,1622.342338,1622.342338,1625.347974,1625.347974,1626.328621,2,1,0.923333749,0.190111084,None,1626.329362,1626.329441,None,1626.329562,1626.329602,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
blank.jpg,21,1,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,21,21,21,1626.34042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.330091,1626.330243,1626.330261,1626.34042,1626.34042,1626.34042,1626.34042,1629.331235,1629.331235,1630.331702,None,0,,,None,1630.332145,1630.332215,None,1630.33233,1630.33237,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_68842.jpg,22,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,22,22,22,1630.3487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.332806,1630.332922,1630.332939,1630.3487,1630.3487,1630.3487,1630.3487,1633.347678,1633.347678,1634.332168,2,1,1.174050999,0.152100084,None,1634.332686,1634.332746,None,1634.332843,1634.332876,None,1634.344668,1634.344668,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_46_w_pool1.jpg,23,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,23,23,23,1634.344668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.333252,1634.333343,1634.333357,1634.344668,1634.344668,1634.344668,1634.344668,1637.331748,1637.331748,1638.328627,2,1,1.326196666,0.176897666,None,1638.329151,1638.329209,None,1638.329303,1638.329334,None,1638.343012,1638.343012,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_57443.png,24,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,24,24,24,1638.343012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.329702,1638.329803,1638.329816,1638.343012,1638.343012,1638.343012,1638.343012,1641.331964,1641.331964,1642.328659,1,1,1.088769333,0.153976666,None,1642.329175,1642.329234,None,1642.329328,1642.329359,None,1642.343582,1642.343582,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_8387.png,25,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,25,25,25,1642.343582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.329748,1642.329839,1642.329852,1642.343582,1642.343582,1642.343582,1642.343582,1645.331728,1645.331728,1646.330089,1,1,1.234245082,0.176987334,None,1646.330958,1646.331041,None,1646.331172,1646.331221,None,1646.349777,1646.349777,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_11159.jpg,26,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,26,26,26,1646.349777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646.33187,1646.331992,1646.33201,1646.349777,1646.349777,1646.349777,1646.349777,1649.346944,1649.346944,1650.347693,1,0,1.620001416,0.174992375,None,1650.348331,1650.348403,None,1650.34852,1650.348561,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_55526.jpg,27,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,27,27,27,1650.365587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.349104,1650.349255,1650.349277,1650.365587,1650.365587,1650.365587,1650.365587,1653.367968,1653.367968,1654.348365,2,1,0.873277499,0.165019583,None,1654.348819,1654.348878,None,1654.348961,1654.348989,None,1654.37144,1654.37144,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_6_9_11.png,28,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,28,28,28,1654.37144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.349323,1654.349401,1654.349413,1654.37144,1654.37144,1654.37144,1654.37144,1657.365463,1657.365463,1658.362002,2,1,0.775342458,0.16903275,None,1658.362542,1658.3626,None,1658.362694,1658.362727,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_44_w_log_cabin1.jpg,29,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,29,29,29,1658.376583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1658.363085,1658.363196,1658.363213,1658.376583,1658.376583,1658.376583,1658.376583,1661.383288,1661.383288,1662.363423,2,1,1.016230624,0.175048792,None,1662.364296,1662.364453,None,1662.36458,1662.364629,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_61873.jpg,30,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,30,30,30,1662.372695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.365176,1662.365342,1662.36536,1662.372695,1662.372695,1662.372695,1662.372695,1665.379255,1665.379255,1666.36268,2,1,0.811241541,0.162946833,None,1666.363031,1666.363066,None,1666.363117,1666.363135,None,1666.368515,1666.368515,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
blank.jpg,31,1,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,31,31,31,1666.368515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1666.363333,1666.363382,1666.363389,1666.368515,1666.368515,1666.368515,1666.368515,1669.365694,1669.365694,1670.380369,None,0,,,None,1670.38073,1670.380774,None,1670.380839,1670.380861,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_40935.jpg,32,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,32,32,32,1670.412394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.381121,1670.381218,1670.381227,1670.412394,1670.412394,1670.412394,1670.412394,1673.399246,1673.399246,1674.38281,2,1,0.903445166,0.16694325,None,1674.383268,1674.383318,None,1674.383402,1674.383431,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_57906.png,33,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,33,33,33,1674.398759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.383748,1674.383835,1674.383847,1674.398759,1674.398759,1674.398759,1674.398759,1677.395591,1677.395591,1678.396315,1,1,0.775116833,0.198109125,None,1678.397127,1678.397211,None,1678.397341,1678.397388,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_15506.jpg,34,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,34,34,34,1678.411026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.397945,1678.398115,1678.398132,1678.411026,1678.411026,1678.411026,1678.411026,1681.416122,1681.416122,1682.398927,1,0,1.295972208,0.166016667,None,1682.40017,1682.400304,None,1682.400437,1682.400496,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_4667.jpg,35,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,35,35,35,1682.41598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682.401196,1682.401511,1682.401529,1682.41598,1682.41598,1682.41598,1682.41598,1685.431996,1685.431996,1686.399377,2,1,0.800928624,0.165056,None,1686.40042,1686.40056,None,1686.400888,1686.400942,None,1686.416227,1686.416227,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_11617.jpg,36,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,36,36,36,1686.416227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686.401579,1686.401738,1686.401758,1686.416227,1686.416227,1686.416227,1686.416227,1689.41232,1689.41232,1690.412314,2,1,0.696697457,0.164046084,None,1690.412972,1690.413043,None,1690.413158,1690.413211,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_30_nsd_676_1_cocoid_48729.png,37,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,37,37,37,1690.440073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.413645,1690.413762,1690.413782,1690.440073,1690.440073,1690.440073,1690.440073,1693.448204,1693.448204,1694.416594,2,1,1.065984166,0.175871834,None,1694.417289,1694.417366,None,1694.417483,1694.417526,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_19074.jpg,38,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,38,38,38,1694.431129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1694.41796,1694.418105,1694.418121,1694.431129,1694.431129,1694.431129,1694.431129,1697.431853,1697.431853,1698.415299,2,1,1.199972041,0.171935958,None,1698.416206,1698.416308,None,1698.416481,1698.41654,None,1698.43563,1698.43563,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_14_18_78.png,39,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,39,39,39,1698.43563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.417274,1698.417415,1698.417436,1698.43563,1698.43563,1698.43563,1698.43563,1701.447303,1701.447303,1702.431953,2,1,0.823415499,0.173903,None,1702.432901,1702.432995,None,1702.433125,1702.433179,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_48617.png,40,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,40,40,40,1702.449765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702.43387,1702.434235,1702.434276,1702.449765,1702.449765,1702.449765,1702.449765,1705.464464,1705.464464,1706.435492,1,1,1.614184833,0.21204975,None,1706.436153,1706.436232,None,1706.436352,1706.436392,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_28_nsd_547_2_cocoid_64169.png,41,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,41,41,41,1706.462875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1706.43684,1706.436976,1706.436996,1706.462875,1706.462875,1706.462875,1706.462875,1709.464566,1709.464566,1710.447387,2,1,1.282196333,0.168963875,None,1710.448437,1710.44855,None,1710.448705,1710.448765,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_0_1_22.png,42,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,42,42,42,1710.46592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.449374,1710.449587,1710.449604,1710.46592,1710.46592,1710.46592,1710.46592,1713.463106,1713.463106,1714.451128,1,1,0.927179207,0.166921125,None,1714.451777,1714.451853,None,1714.451969,1714.45201,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_54824.png,43,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,43,43,43,1714.467421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.45245,1714.452581,1714.452601,1714.467421,1714.467421,1714.467421,1714.467421,1717.481164,1717.481164,1718.465181,1,1,1.352624124,0.174968709,None,1718.466417,1718.466547,None,1718.46684,1718.466933,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_38_w_arch1.jpg,44,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,44,44,44,1718.482844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718.467549,1718.467677,1718.467694,1718.482844,1718.482844,1718.482844,1718.482844,1721.478993,1721.478993,1722.465602,2,1,0.932239166,0.176016042,None,1722.466118,1722.466179,None,1722.466276,1722.46631,None,1722.478893,1722.478893,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
blank.jpg,45,1,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,45,45,45,1722.478893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.466701,1722.466792,1722.466805,1722.478893,1722.478893,1722.478893,1722.478893,1725.465617,1725.465617,1726.465667,None,0,,,None,1726.466122,1726.4662,None,1726.466319,1726.466362,None,1726.482547,1726.482547,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_5890.png,46,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,46,46,46,1726.482547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.466838,1726.466998,1726.467015,1726.482547,1726.482547,1726.482547,1726.482547,1729.483909,1729.483909,1730.481907,1,1,1.571553791,0.172081208,None,1730.48256,1730.482633,None,1730.482752,1730.482794,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_10046.jpg,47,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,47,47,47,1730.498802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.483239,1730.483357,1730.483374,1730.498802,1730.498802,1730.498802,1730.498802,1733.49817,1733.49817,1734.482352,1,0,0.925365333,0.17294,None,1734.483761,1734.483898,None,1734.484066,1734.484129,None,1734.500034,1734.500034,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_43224.jpg,48,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,48,48,48,1734.500034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.484962,1734.485151,1734.485175,1734.500034,1734.500034,1734.500034,1734.500034,1737.499842,1737.499842,1738.498229,1,0,1.675155874,0.181908084,None,1738.499469,1738.499685,None,1738.499945,1738.499997,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/special515/special_51185.jpg,49,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,49,49,49,1738.514497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.500553,1738.500721,1738.500738,1738.514497,1738.514497,1738.514497,1738.514497,1741.516012,1741.516012,1742.498624,2,1,1.034628207,0.174042417,None,1742.499858,1742.499975,None,1742.500114,1742.500169,None,1742.518387,1742.518387,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_6_9_56.png,50,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,50,50,50,1742.518387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1742.500972,1742.501144,1742.501163,1742.518387,1742.518387,1742.518387,1742.518387,1745.531621,1745.531621,1746.515074,2,1,0.93982025,0.211958541,None,1746.516005,1746.516105,None,1746.51624,1746.51629,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_60834.png,51,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,51,51,51,1746.53406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746.516981,1746.5173,1746.517318,1746.53406,1746.53406,1746.53406,1746.53406,1749.532424,1749.532424,1750.531799,1,1,1.135188457,0.17400175,None,1750.532883,1750.532992,None,1750.533153,1750.533219,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/MST_pairs1/pair_0_1_22.png,52,0,1,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,52,52,52,1750.54946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.534134,1750.534289,1750.534314,1750.54946,1750.54946,1750.54946,1750.54946,1753.545954,1753.545954,1754.548837,2,1,0.931666625,0.160121125,None,1754.549406,1754.549464,None,1754.54956,1754.549591,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_72170.png,53,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,53,53,53,1754.56586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754.549953,1754.550047,1754.550059,1754.56586,1754.56586,1754.56586,1754.56586,1757.564029,1757.564029,1758.548428,1,1,0.90228075,0.193045583,None,1758.548893,1758.548944,None,1758.549026,1758.549055,None,1758.561636,1758.561636,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_29010.png,54,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,54,54,54,1758.561636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.549372,1758.549453,1758.549464,1758.561636,1758.561636,1758.561636,1758.561636,1761.551842,1761.551842,1762.545996,1,1,1.244551332,0.174973375,None,1762.546647,1762.546726,None,1762.546843,1762.546881,None,1762.561731,1762.561731,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
all_stimuli/shared1000_notspecial/notspecial_16421.png,55,0,0,0,4,5,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,4,0,4,0,0,55,55,55,1762.561731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.547312,1762.547437,1762.547456,1762.561731,1762.561731,1762.561731,1762.561731,1765.565699,1765.565699,1766.548556,1,1,1.259508541,0.17599375,None,1766.549733,1766.549875,None,1766.550015,1766.550071,None,,,,,,,,,,,,,1,5,0,0,2025-01-13_10h50.18.339,rtmindeye,2024.1.5,None,2025-01-13 10h50.36.639128 -0500
