current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,practice_continue.stopped,key_resp_6.keys,practice_trial.started,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,testing_continue.started,testing_continue.stopped,key_resp_7.keys,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.008920749998651445,0.009082458998818765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,0.009096499999941443,0.01643304199933482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
practice_images/w_kitchen2.jpg,0,0,,,,,,,0,0,0,0,,,,,,,,,0.06049324999912642,,,,,,,0.022119249999377644,0.02677712500008056,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
practice_images/w_boardwalk2.jpg,1,0,,,,,,,0,1,1,1,,,,,,,,,0.06049324999912642,,,,,,,0.02723179199892911,0.030398875000173575,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
practice_images/w_monument2.jpg,2,0,,,,,,,0,2,2,2,,,,,,,,,0.06049324999912642,,,,,,,0.030682624999826658,0.03280304199870443,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
practice_images/w_auditorium2.jpg,3,0,,,,,,,0,3,3,3,,,,,,,,,0.06049324999912642,,,,,,,0.03305979200013098,0.035188292000384536,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
practice_images/w_kitchen2.jpg,4,0,,,,,,,0,4,4,4,,,,,,,,,0.06049324999912642,,,,,,,0.035445749999780674,0.03725341700010176,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
practice_images/w_auditorium1.jpg,5,0,,,,,,,0,5,5,5,,,,,,,,,0.06049324999912642,,,,,,,0.03751220899903274,0.039430417000403395,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
practice_images/w_bedroom2.jpg,6,0,,,,,,,0,6,6,6,,,,,,,,,0.06049324999912642,,,,,,,0.039681666999968,0.04155095900023298,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
practice_images/w_kitchen1.jpg,7,0,,,,,,,0,7,7,7,,,,,,,,,0.06049324999912642,,,,,,,0.04179679200024111,0.043569458999627386,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
practice_images/w_bedroom1.jpg,8,0,,,,,,,0,8,8,8,,,,,,,,,0.06049324999912642,,,,,,,0.043811916999402456,0.04570466699988174,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
practice_images/w_monument2.jpg,9,0,,,,,,,0,9,9,9,,,,,,,,,0.06049324999912642,,,,,,,0.04595441699893854,0.04754537499866274,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04770295900016208,0.05550704199959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05552145900037431,0.06049324999912642,0.06049324999912642,84.1635714999993,equal,83.93089979099932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_13613.jpg,0,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,0,0,0,84.18943887499881,,,,,,,,,,,,,,,,,,,,,,84.1730571249991,84.17312299999867,84.17313133399875,84.18943887499881,84.18943887499881,84.18943887499881,84.18943887499881,87.18506499999967,87.18506499999967,88.1866525839996,1,1,0.6489152909998666,0.2220515829994838,None,88.18787245899875,88.18795504199988,None,88.18822558399916,88.1882725839987,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/shared1000_notspecial/notspecial_31049.png,1,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,1,1,1,88.20648158400036,,,,,,,,,,,,,,,,,,,,,,88.18892312499884,88.18913262499882,88.18914954199863,88.20648158400036,88.20648158400036,88.20648158400036,88.20648158400036,91.22073995899882,91.22073995899882,92.20461416699982,1,1,0.7119017079985497,0.19104183300078148,None,92.20542387499881,92.20550974999969,None,92.2056599589996,92.20571295899936,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_28096.jpg,2,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,2,2,2,92.22175249999964,,,,,,,,,,,,,,,,,,,,,,92.20628624999881,92.20647483399989,92.20649537499958,92.22175249999964,92.22175249999964,92.22175249999964,92.22175249999964,95.21997908399862,95.21997908399862,96.205044291999,1,1,0.6506124160005129,0.18602458299938007,None,96.20555795899963,96.20561325000017,None,96.20570874999976,96.20574141699944,None,96.221377459,96.221377459,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/shared1000_notspecial/notspecial_68471.png,3,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,3,3,3,96.221377459,,,,,,,,,,,,,,,,,,,,,,96.2060918749994,96.20618416700017,96.20619733399872,96.221377459,96.221377459,96.221377459,96.221377459,99.21870841700002,99.21870841700002,100.22025470900007,1,1,0.6370039579996956,0.21009366599901114,None,100.22132229199997,100.22142379199977,None,100.22158366700023,100.22164137499931,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_15506.jpg,4,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,4,4,4,100.23867916699965,,,,,,,,,,,,,,,,,,,,,,100.22257245899891,100.22276858399891,100.22279087499919,100.23867916699965,100.23867916699965,100.23867916699965,100.23867916699965,103.25342095899941,103.25342095899941,104.22617837500002,1,1,0.7437639159998071,0.17294362499887939,None,104.22671375000027,104.22676633399897,None,104.22685045899925,104.22687870899972,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/MST_pairs1/pair_24_nsd_158_1_cocoid_2285.png,5,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,5,5,5,104.25476508399879,,,,,,,,,,,,,,,,,,,,,,104.22719445899929,104.22731145899888,104.22732299999916,104.25476508399879,104.25476508399879,104.25476508399879,104.25476508399879,107.25493562500014,107.25493562500014,108.23804229199959,1,1,0.8356239569984609,0.20809579200067674,None,108.238951542,108.23904466699969,None,108.23917208399871,108.23922258399944,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/MST_pairs1/pair_10_14_89.png,6,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,6,6,6,108.2570803339986,,,,,,,,,,,,,,,,,,,,,,108.23988099999951,108.24012866699923,108.24014591699961,108.2570803339986,108.2570803339986,108.2570803339986,108.2570803339986,111.25563866700031,111.25563866700031,112.25198879199888,1,1,1.033418041000914,0.19597054199948616,None,112.25251500000013,112.25256637500024,None,112.25264991699987,112.25267791700026,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_62015.jpg,7,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,7,7,7,112.26552724999965,,,,,,,,,,,,,,,,,,,,,,112.25299008399998,112.25308366699937,112.25309508399914,112.26552724999965,112.26552724999965,112.26552724999965,112.26552724999965,115.27170529199975,115.27170529199975,116.25507208399904,1,1,0.6689680830004363,0.19503366599928995,None,116.25571541699901,116.25578512500033,None,116.2559020839999,116.25594083400028,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_47687.jpg,8,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,8,8,8,116.27219995899941,,,,,,,,,,,,,,,,,,,,,,116.25637124999957,116.25648845899923,116.25650483400022,116.27219995899941,116.27219995899941,116.27219995899941,116.27219995899941,119.2686589169989,119.2686589169989,120.25519358400015,1,1,0.6172541249998176,0.17605324999931327,None,120.2558191249991,120.25588658400011,None,120.25600370899883,120.25604279199979,None,120.26838191699972,120.26838191699972,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
blank.jpg,9,1,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,9,9,9,120.26838191699972,,,,,,,,,,,,,,,,,,,,,,120.25647374999971,120.25659658400036,120.25661245899937,120.26838191699972,120.26838191699972,120.26838191699972,120.26838191699972,123.27146774999892,123.27146774999892,124.25289666699973,None,0,,,None,124.25340649999998,124.25347258399961,None,124.2535928340003,124.25363229199866,None,124.26842487499925,124.26842487499925,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_4249.jpg,10,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,10,10,10,124.26842487499925,,,,,,,,,,,,,,,,,,,,,,124.25408854200032,124.25420583399864,124.25422287499896,124.26842487499925,124.26842487499925,124.26842487499925,124.26842487499925,127.27073820899932,127.27073820899932,128.2546548749997,1,1,0.6879798739992111,0.17208237500017276,None,128.25556962500013,128.25567070899888,None,128.2557986669999,128.25584620900008,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_54361.jpg,11,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,11,11,11,128.28557412499867,,,,,,,,,,,,,,,,,,,,,,128.25651758399908,128.25672187499913,128.25674454199907,128.28557412499867,128.28557412499867,128.28557412499867,128.28557412499867,131.27259295899967,131.27259295899967,132.27072866699928,1,1,0.8740128739991633,0.18494550000104937,None,132.27120541699878,132.2712537089992,None,132.2713359999998,132.2713636669996,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_6489.jpg,12,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,12,12,12,132.28875249999874,,,,,,,,,,,,,,,,,,,,,,132.27167020900015,132.27175533399895,132.27176662499915,132.28875249999874,132.28875249999874,132.28875249999874,132.28875249999874,135.2868789589993,135.2868789589993,136.27578416699907,1,1,0.5468139160002465,0.18190837499969348,None,136.27641683399997,136.2764876250003,None,136.27660300000025,136.27664229199945,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_38641.jpg,13,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,13,13,13,136.29012233399953,,,,,,,,,,,,,,,,,,,,,,136.27706958399904,136.27719375000015,136.27720983399922,136.29012233399953,136.29012233399953,136.29012233399953,136.29012233399953,139.2852368749991,139.2852368749991,140.28837979200034,1,1,0.6864232489988353,0.1940467090007587,None,140.2891217919987,140.28919933399993,None,140.28932650000024,140.28936599999906,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/shared1000_notspecial/notspecial_67168.png,14,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,14,14,14,140.30550583399963,,,,,,,,,,,,,,,,,,,,,,140.2898501669988,140.29004799999893,140.2900644170004,140.30550583399963,140.30550583399963,140.30550583399963,140.30550583399963,143.303994083999,143.303994083999,144.28860929199982,1,1,1.089106374000039,0.20891574999950535,None,144.2895155419992,144.28959679199943,None,144.28973299999961,144.28978858399933,None,144.31835545899958,144.31835545899958,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/shared1000_notspecial/notspecial_59079.png,15,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,15,15,15,144.31835545899958,,,,,,,,,,,,,,,,,,,,,,144.29044016700027,144.29056120899986,144.29057829199883,144.31835545899958,144.31835545899958,144.31835545899958,144.31835545899958,147.3207167089986,147.3207167089986,148.30409316700025,1,1,1.0871864580003603,0.166996707999715,None,148.30473837499994,148.30480820899902,None,148.30492883399893,148.3049685419992,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/MST_pairs1/pair_2_4_89.png,16,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,16,16,16,148.32317541699922,,,,,,,,,,,,,,,,,,,,,,148.30542383399916,148.30554112499885,148.30555741699936,148.32317541699922,148.32317541699922,148.32317541699922,148.32317541699922,151.33750079200036,151.33750079200036,152.32118912499936,1,1,0.9033647489995928,0.1924439579997852,None,152.32185049999862,152.32191933399918,None,152.32205562499985,152.32209666699964,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/shared1000_notspecial/notspecial_26127.png,17,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,17,17,17,152.33859291699991,,,,,,,,,,,,,,,,,,,,,,152.3225500839999,152.32271333399876,152.32272974999978,152.33859291699991,152.33859291699991,152.33859291699991,152.33859291699991,155.35386516699873,155.35386516699873,156.32228195899916,1,1,0.9550095409995265,0.1999820830005774,None,156.32292970900016,156.32299987499937,None,156.3231180419989,156.32315762500002,None,156.33937074999994,156.33937074999994,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/shared1000_notspecial/notspecial_20223.png,18,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,18,18,18,156.33937074999994,,,,,,,,,,,,,,,,,,,,,,156.32359895899936,156.32371245899958,156.3237286249987,156.33937074999994,156.33937074999994,156.33937074999994,156.33937074999994,159.33588845899976,159.33588845899976,160.3409845419992,1,1,0.8332024989995261,0.17102908400011074,None,160.34163041699867,160.34170174999963,None,160.34181912500026,160.3418579169993,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_62015.jpg,19,0,1,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,19,19,19,160.35571266700026,,,,,,,,,,,,,,,,,,,,,,160.34228683400033,160.3424262089993,160.34244295899953,160.35571266700026,160.35571266700026,160.35571266700026,160.35571266700026,163.37012175000018,163.37012175000018,164.35385779199896,2,1,0.9198977910000394,0.15499295799963875,None,164.35477504200026,164.35487166699932,None,164.354995959,164.35504124999898,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_10244.jpg,20,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,20,20,20,164.3707708339989,,,,,,,,,,,,,,,,,,,,,,164.35565408399998,164.35598287500034,164.35599999999977,164.3707708339989,164.3707708339989,164.3707708339989,164.3707708339989,167.37052058399968,167.37052058399968,168.35624941700007,1,1,0.8968237909994059,0.20894358400073543,None,168.35753008400025,168.35778174999905,None,168.35808212499978,168.35813783399863,None,168.37267425000027,168.37267425000027,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
blank.jpg,21,1,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,21,21,21,168.37267425000027,,,,,,,,,,,,,,,,,,,,,,168.3587037090001,168.35886754199964,168.35888391699882,168.37267425000027,168.37267425000027,168.37267425000027,168.37267425000027,171.38762333399973,171.38762333399973,172.371686167,None,0,,,None,172.37215033400025,172.3722221249991,None,172.37234366699886,172.37238425000032,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_28524.jpg,22,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,22,22,22,172.3894674589992,,,,,,,,,,,,,,,,,,,,,,172.37282158400012,172.37293958400005,172.37295591699876,172.3894674589992,172.3894674589992,172.3894674589992,172.3894674589992,175.4043831250001,175.4043831250001,176.37384179199944,1,1,0.9272694159990351,0.20392833299956692,None,176.37467641699914,176.37476349999997,None,176.37491262499861,176.37496504199953,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_30430.jpg,23,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,23,23,23,176.3847786669994,,,,,,,,,,,,,,,,,,,,,,176.37562833399897,176.37573187499947,176.375742541999,176.3847786669994,176.3847786669994,176.3847786669994,176.3847786669994,179.3710857089991,179.3710857089991,180.3695209999987,1,1,0.764976458000092,0.1979866250003397,None,180.37041854199924,180.37053174999892,None,180.3706982499989,180.37072129199987,None,180.3803204169999,180.3803204169999,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/MST_pairs1/pair_10_14_33.png,24,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,24,24,24,180.3803204169999,,,,,,,,,,,,,,,,,,,,,,180.37096841699895,180.37105599999995,180.3710633339997,180.3803204169999,180.3803204169999,180.3803204169999,180.3803204169999,183.37258974999895,183.37258974999895,184.3690407920003,1,1,0.8463647080006922,0.18205112499890674,None,184.36957274999986,184.3696289999989,None,184.36972391699965,184.3697558749991,None,184.3835423749988,184.3835423749988,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/shared1000_notspecial/notspecial_10907.png,25,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,25,25,25,184.3835423749988,,,,,,,,,,,,,,,,,,,,,,184.37011062499914,184.3702018749991,184.37021487499987,184.3835423749988,184.3835423749988,184.3835423749988,184.3835423749988,187.3729158749993,187.3729158749993,188.36889916699874,1,1,1.1172171660000458,0.19706637499984936,None,188.36942787499902,188.3694838749998,None,188.36959724999906,188.36962849999873,None,188.3836642089991,188.3836642089991,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_22587.jpg,26,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,26,26,26,188.3836642089991,,,,,,,,,,,,,,,,,,,,,,188.37000833399907,188.37011116699978,188.37012470899936,188.3836642089991,188.3836642089991,188.3836642089991,188.3836642089991,191.37629395899967,191.37629395899967,192.37055358399994,1,1,0.8540919579991169,0.19898745799946482,None,192.37121204199866,192.37128312499954,None,192.37140433399873,192.37144445899867,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_3687.jpg,27,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,27,27,27,192.38870066699928,,,,,,,,,,,,,,,,,,,,,,192.3718872089994,192.3720080839994,192.37202400000024,192.38870066699928,192.38870066699928,192.38870066699928,192.38870066699928,195.4038265420004,195.4038265420004,196.3854390839988,1,1,0.8990042490004271,0.21901354200053902,None,196.38586045899865,196.38590033400033,None,196.38596700000016,196.38598850000017,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/shared1000_notspecial/notspecial_58164.png,28,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,28,28,28,196.39841866699862,,,,,,,,,,,,,,,,,,,,,,196.38623695899878,196.38631062499917,196.3863193340003,196.39841866699862,196.39841866699862,196.39841866699862,196.39841866699862,199.38910391699937,199.38910391699937,200.3900438339988,1,1,0.7883540830007405,0.20704195799953595,None,200.39131541699862,200.39145262499915,None,200.39159004199973,200.39163904199995,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_38494.jpg,29,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,29,29,29,200.4073101670001,,,,,,,,,,,,,,,,,,,,,,200.39256720899903,200.39269791699917,200.39272016699942,200.4073101670001,200.4073101670001,200.4073101670001,200.4073101670001,203.40551024999877,203.40551024999877,204.40470116699908,1,1,0.716434833000676,0.20304045800003223,None,204.40571437499966,204.4058374999986,None,204.40599741699953,204.40605700000015,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/MST_pairs1/pair_12_16_22.png,30,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,30,30,30,204.4251802919989,,,,,,,,,,,,,,,,,,,,,,204.40694120899934,204.4071347499994,204.40716149999935,204.4251802919989,204.4251802919989,204.4251802919989,204.4251802919989,207.43802091699945,207.43802091699945,208.42154895899876,1,1,0.8876579989992024,0.20391262500015728,None,208.42248020899933,208.4225753339997,None,208.42270362499949,208.42275195900038,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
blank.jpg,31,1,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,31,31,31,208.4350724169999,,,,,,,,,,,,,,,,,,,,,,208.42346041699966,208.423651916999,208.42367441699935,208.4350724169999,208.4350724169999,208.4350724169999,208.4350724169999,211.43803804199888,211.43803804199888,212.41923679199863,None,0,,,None,212.41971187499985,212.41978041699986,None,212.41991420900013,212.41995512500034,None,212.43536983400008,212.43536983400008,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
all_stimuli/special515/special_66489.jpg,32,0,0,0,0,7,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,32,32,32,212.43536983400008,,,,,,,,,,,,,,,,,,,,,,212.42039370899874,212.4205150839989,212.4205314589999,212.43536983400008,212.43536983400008,212.43536983400008,212.43536983400008,215.42475645899867,215.42475645899867,216.4215490839997,1,1,0.8564204989997961,0.23406904200055578,None,216.4225048749995,216.42260024999996,None,216.4227275840003,216.4227762089995,None,,,,,,,,,,,1,7,0,1,2025-01-13_12h13.00.304,rtmindeye,2024.1.5,None,2025-01-13 12h13.16.581569 -0500,
