current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,all_keys_pressed.rt,all_keys_pressed.duration,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,practice_continue.stopped,key_resp_6.keys,practice_trial.started,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.all_keys_pressed_2.keys,testing_continue.started,testing_continue.stopped,key_resp_7.keys,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,loop_all_images.all_keys_pressed.rt,loop_all_images.all_keys_pressed.duration,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031999999919207767,0.0032805419905344024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008859291992848739,0.008878499997081235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/shared1000_notspecial/notspecial_6222.png,13,0,13,13,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6760605000017677,0.37800179098849185,None,None,None,,,,,,,,,,,1,0,1,0,0,13,13,13,485.7165867500007,,,,,,,,,,,,,,,,,,,,,,485.5583083329984,485.55864112499694,485.71268991699617,485.7165867500007,485.7165867500007,485.7165867500007,485.7165867500007,488.70921354199527,488.70921354199527,489.5589369579975,1,1,0.6760605000017677,0.37800179098849185,None,489.55910404199676,489.55915129199275,None,489.5592044169898,489.55927054199856,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/MST_pairs1/pair_44_w_log_cabin2.jpg,14,0,14,14,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.3043454569997266,0.811963125001057,None,None,None,,,,,,,,,,,1,0,1,0,0,14,14,14,489.71225545799825,,,,,,,,,,,,,,,,,,,,,,489.5597263749951,489.5598896249867,489.70794387499336,489.71225545799825,489.71225545799825,489.71225545799825,489.71225545799825,492.7096462079935,492.7096462079935,493.5604689999891,1,1,0.3043454569997266,0.811963125001057,None,493.56064479199995,493.5606981669989,None,493.5607552500005,493.56079508298717,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_28068.jpg,15,0,15,15,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0556983739952557,0.2889964580099331,None,None,None,,,,,,,,,,,1,0,1,0,0,15,15,15,493.69885599998815,,,,,,,,,,,,,,,,,,,,,,493.5612228329992,493.5613774999947,493.69535458298924,493.69885599998815,493.69885599998815,493.69885599998815,493.69885599998815,496.6926740829949,496.6926740829949,497.57293691700033,1,1,1.0556983739952557,0.2889964580099331,None,497.57314633298665,497.5732136250008,None,497.5732867499901,497.573353957996,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/shared1000_notspecial/notspecial_60978.png,16,0,16,16,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.3064259990060236,0.331018041993957,None,None,None,,,,,,,,,,,1,0,1,0,0,16,16,16,497.8161877079983,,,,,,,,,,,,,,,,,,,,,,497.5739147919958,497.574133541988,497.8126224579901,497.8161877079983,497.8161877079983,497.8161877079983,497.8161877079983,500.8096294579882,500.8096294579882,501.5775138329918,1,1,1.3064259990060236,0.331018041993957,None,501.5777094579971,501.5777594169922,None,501.577820416991,501.57786283300084,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/MST_pairs1/pair_2_4_22.png,17,0,17,17,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.3069373330072267,0.310025458005839,None,None,None,,,,,,,,,,,1,0,1,0,0,17,17,17,501.80666949998704,,,,,,,,,,,,,,,,,,,,,,501.57828887499636,501.5784561249893,501.8031616669905,501.80666949998704,501.80666949998704,501.80666949998704,501.80666949998704,504.7922384169942,504.7922384169942,505.58983741699194,1,1,1.3069373330072267,0.310025458005839,None,505.5900723329978,505.5901814999961,None,505.59025299998757,505.5902963749977,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/shared1000_notspecial/notspecial_46160.png,18,0,18,18,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.2022706659918185,0.28400437500386033,None,None,None,,,,,,,,,,,1,0,1,0,0,18,18,18,505.75425433299097,,,,,,,,,,,,,,,,,,,,,,505.59072541698697,505.5909027079906,505.7502922499989,505.75425433299097,505.75425433299097,505.75425433299097,505.75425433299097,508.74260720799793,508.74260720799793,509.59290891699493,1,1,1.2022706659918185,0.28400437500386033,None,509.59307066698966,509.59311729199544,None,509.5931676249893,509.59320824999304,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_64880.jpg,19,0,19,19,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.7538029580027796,0.2879833329934627,None,None,None,,,,,,,,,,,1,0,1,0,0,19,19,19,509.74089362499944,,,,,,,,,,,,,,,,,,,,,,509.5935963749944,509.5937385419966,509.73826037498657,509.74089362499944,509.74089362499944,509.74089362499944,509.74089362499944,512.7396783749864,512.7396783749864,513.6062687919912,1,1,1.7538029580027796,0.2879833329934627,None,513.606482291987,513.6065497499949,None,513.6066646249965,513.6067422079941,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/MST_pairs1/pair_36_nsd_949_1_cocoid_43196.png,20,0,20,20,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.776214790996164,0.34197133300767746,None,None,None,,,,,,,,,,,1,0,1,0,0,20,20,20,513.7765072079928,,,,,,,,,,,,,,,,,,,,,,513.6073436669976,513.6075541249884,513.7731169999897,513.7765072079928,513.7765072079928,513.7765072079928,513.7765072079928,516.7728183750005,516.7728183750005,517.6103878329886,1,1,1.776214790996164,0.34197133300767746,None,517.610554999992,517.6106068329973,None,517.6106637919875,517.6107042499934,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
blank.jpg,21,1,21,21,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,1,0,1,0,0,21,21,21,517.6879434999864,,,,,,,,,,,,,,,,,,,,,,517.6111177919956,517.6113005419902,517.6845858329907,517.6879434999864,517.6879434999864,517.6879434999864,517.6879434999864,520.6778373749985,520.6778373749985,521.6232629579899,None,0,,,None,521.6235570829886,521.6236534579948,None,521.6238038749871,521.6238836669945,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_30632.jpg,22,0,22,22,0,,,,1,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.0253701659967192,0.5199959159945138,None,None,None,,,,,,,,,,,1,0,1,0,0,22,22,22,521.7202820829989,,,,,,,,,,,,,,,,,,,,,,521.6246017079975,521.6249049170001,521.7169572079874,521.7202820829989,521.7202820829989,521.7202820829989,521.7202820829989,524.7089509169891,524.7089509169891,525.6262560829928,2,1,1.0253701659967192,0.5199959159945138,None,525.6264223329927,525.6264660419984,None,525.6265156669979,525.6265512919927,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/MST_pairs1/pair_20_nsd_41_2_cocoid_63715.png,23,0,23,23,0,,,,1,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.0562568319874117,0.5869568750058534,None,None,None,,,,,,,,,,,1,0,1,0,0,23,23,23,525.7305623749999,,,,,,,,,,,,,,,,,,,,,,525.6269460829935,525.6271046249894,525.7286716249946,525.7305623749999,525.7305623749999,525.7305623749999,525.7305623749999,528.7264391249919,528.7264391249919,529.6401362499892,2,1,1.0562568319874117,0.5869568750058534,None,529.6405586249894,529.6406946249917,None,529.6408046249999,529.6408620829898,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/MST_pairs1/pair_22_nsd_115_2_cocoid_65194.png,24,0,24,24,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.7207136240031105,0.5710055420058779,None,None,None,,,,,,,,,,,1,0,1,0,0,24,24,24,529.9520025829988,,,,,,,,,,,,,,,,,,,,,,529.6414220419974,529.6416713329963,529.9488634169975,529.9520025829988,529.9520025829988,529.9520025829988,529.9520025829988,532.9448598749877,532.9448598749877,533.643196332996,1,1,1.7207136240031105,0.5710055420058779,None,533.6434267919976,533.6434885829949,None,533.6435686249897,533.6436293329898,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/shared1000_notspecial/notspecial_26292.png,25,0,25,25,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1164777499943739,0.6960152079991531,None,None,None,,,,,,,,,,,1,0,1,0,0,25,25,25,533.8252573749924,,,,,,,,,,,,,,,,,,,,,,533.6441705420002,533.6443777919922,533.8218301669986,533.8252573749924,533.8252573749924,533.8252573749924,533.8252573749924,536.8227959999931,536.8227959999931,537.6567630419886,1,1,1.1164777499943739,0.6960152079991531,None,537.6572032499971,537.6573072079918,None,537.6574104579922,537.6575031669927,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_6489.jpg,26,0,26,26,0,,,,1,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,0.8534934159979457,0.6040382920036791,None,None,None,,,,,,,,,,,1,0,1,0,0,26,26,26,537.757186332994,,,,,,,,,,,,,,,,,,,,,,537.6582644999871,537.6585573749908,537.7536796669883,537.757186332994,537.757186332994,537.757186332994,537.757186332994,540.7581918749929,540.7581918749929,541.6609862079931,2,1,0.8534934159979457,0.6040382920036791,None,541.6611116249987,541.6611487499904,None,541.6611888329935,541.6612192920002,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_55678.jpg,27,0,27,27,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9708014579955488,0.26793816599820275,None,None,None,,,,,,,,,,,1,0,1,0,0,27,27,27,541.814008041998,,,,,,,,,,,,,,,,,,,,,,541.6616003329982,541.6617032499926,541.810343249992,541.814008041998,541.814008041998,541.814008041998,541.814008041998,544.8109044999874,544.8109044999874,545.6746637499891,1,1,0.9708014579955488,0.26793816599820275,None,545.674899916994,545.674956582996,None,545.6750220419926,545.675067166987,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_40909.jpg,28,0,28,28,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9653079160052584,0.23706649999076035,None,None,None,,,,,,,,,,,1,0,1,0,0,28,28,28,545.8653776669962,,,,,,,,,,,,,,,,,,,,,,545.675585207995,545.6758990829985,545.8601908749988,545.8653776669962,545.8653776669962,545.8653776669962,545.8653776669962,548.8605016669899,548.8605016669899,549.6760202500009,1,1,0.9653079160052584,0.23706649999076035,None,549.6761629999964,549.6762065829971,None,549.6762554999877,549.6762891669932,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_70360.jpg,29,0,29,29,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,1.4008725000021514,0.6290056249999907,None,None,None,,,,,,,,,,,1,0,1,0,0,29,29,29,549.816880207989,,,,,,,,,,,,,,,,,,,,,,549.6766270829976,549.6767737919872,549.8136308329995,549.816880207989,549.816880207989,549.816880207989,549.816880207989,552.8110529999976,552.8110529999976,553.6771031249955,2,0,1.4008725000021514,0.6290056249999907,None,553.6772805419896,553.6773282079957,None,553.6773722919897,553.6774252079922,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/MST_pairs1/pair_42_w_icerink1.jpg,30,0,30,30,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,1.0025673319905763,0.6199678749981103,None,None,None,,,,,,,,,,,1,0,1,0,0,30,30,30,553.7891914169886,,,,,,,,,,,,,,,,,,,,,,553.6778249579947,553.6779959999985,553.7840472079988,553.7891914169886,553.7891914169886,553.7891914169886,553.7891914169886,556.7785574169975,556.7785574169975,557.678269416996,2,0,1.0025673319905763,0.6199678749981103,None,557.6784593749908,557.6785095419909,None,557.6785590829968,557.6786009579955,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
blank.jpg,31,1,31,31,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,1,0,1,0,0,31,31,31,557.778311874994,,,,,,,,,,,,,,,,,,,,,,557.679035832989,557.6792238329945,557.7728004579985,557.778311874994,557.778311874994,557.778311874994,557.778311874994,560.7917928329989,560.7917928329989,561.6909885419882,None,0,,,None,561.6911922500003,561.6912442499888,None,561.6912970419944,561.691332041999,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_30430.jpg,32,0,32,32,0,,,,1,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,['2'],None,None,[1.4792114160081837],[0.7030501669942169],,,,,,,,,1,0,1,0,0,32,32,32,561.860456874987,,,,,,,,,,,,,,,,,,,,,,561.691775291998,561.6920569579961,561.8546472499875,561.860456874987,561.860456874987,561.860456874987,561.860456874987,564.8567715419922,564.8567715419922,565.7085603749874,None,0,,,['2'],565.7088804169907,565.7089387079905,None,565.7090011669934,565.7090400829911,None,[1.4792114160081837],[0.7030501669942169],,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/shared1000_notspecial/notspecial_43746.png,33,0,33,33,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.4879854989994783,0.621983791992534,None,None,None,,,,,,,,,,,1,0,1,0,0,33,33,33,565.9118034999992,,,,,,,,,,,,,,,,,,,,,,565.7096465419891,565.7099226669961,565.9059525419871,565.9118034999992,565.9118034999992,565.9118034999992,565.9118034999992,568.9106251669873,568.9106251669873,569.7113374579931,1,1,1.4879854989994783,0.621983791992534,None,569.7114711670001,569.7115092919994,None,569.7115495420003,569.7115821669868,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/MST_pairs1/pair_34_nsd_875_1_cocoid_67762.png,34,0,34,34,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.4964763329917332,0.5049658750067465,None,None,None,,,,,,,,,,,1,0,1,0,0,34,34,34,569.9033990829921,,,,,,,,,,,,,,,,,,,,,,569.7119954579975,569.7121597919904,569.8999134579935,569.9033990829921,569.9033990829921,569.9033990829921,569.9033990829921,572.8939842919935,572.8939842919935,573.7237863749906,1,1,1.4964763329917332,0.5049658750067465,None,573.7240042079939,573.7240688329912,None,573.7241312080005,573.7241709579976,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/MST_pairs1/pair_12_16_78.png,35,0,35,35,0,,,,1,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.2093828320066677,0.44711658399319276,None,None,None,,,,,,,,,,,1,0,1,0,0,35,35,35,573.8313272499945,,,,,,,,,,,,,,,,,,,,,,573.7246672499896,573.7248606249923,573.8259142499883,573.8313272499945,573.8313272499945,573.8313272499945,573.8313272499945,576.8275347499875,576.8275347499875,577.7274358750001,2,1,1.2093828320066677,0.44711658399319276,None,577.7276526249916,577.7277021249902,None,577.7277614579943,577.7278038329969,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_4249.jpg,36,0,36,36,0,,,,1,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.1718469159968663,0.7369943329977104,None,None,None,,,,,,,,,,,1,0,1,0,0,36,36,36,577.8119472919934,,,,,,,,,,,,,,,,,,,,,,577.7282932919916,577.7285663749935,577.8077857919998,577.8119472919934,577.8119472919934,577.8119472919934,577.8119472919934,580.8251606249978,580.8251606249978,581.7406167079898,2,1,1.1718469159968663,0.7369943329977104,None,581.7409138749936,581.7409863749926,None,581.7411242079979,581.7412043329969,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/MST_pairs1/pair_42_w_icerink2.jpg,37,0,37,37,0,,,,1,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,2.124016374000348,0.22301920800236985,None,None,None,,,,,,,,,,,1,0,1,0,0,37,37,37,581.8207713749871,,,,,,,,,,,,,,,,,,,,,,581.7418486249953,581.7421515419992,581.816978332994,581.8207713749871,581.8207713749871,581.8207713749871,581.8207713749871,584.8106900419953,584.8106900419953,585.7585689579864,2,1,2.124016374000348,0.22301920800236985,None,585.7587966669962,585.7588499169942,None,585.7589076250006,585.7589519579924,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/shared1000_notspecial/notspecial_70038.png,38,0,38,38,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,2.7207565830030944,None,None,None,None,,,,,,,,,,,1,0,1,0,0,38,38,38,586.088974541999,,,,,,,,,,,,,,,,,,,,,,585.7595018329885,585.7597767919942,586.0831280419952,586.088974541999,586.088974541999,586.088974541999,586.088974541999,589.0779672919889,589.0779672919889,589.7615020419908,2,0,2.7207565830030944,None,None,589.7616652079887,589.7617070829874,None,589.761752624996,589.7617844169872,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_53155.jpg,39,0,39,39,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8465064999909373,0.5409912909963168,None,None,None,,,,,,,,,,,1,0,1,0,0,39,39,39,589.875306832997,,,,,,,,,,,,,,,,,,,,,,589.7621939999954,589.7623602499953,589.870397916995,589.875306832997,589.875306832997,589.875306832997,589.875306832997,592.8734416669904,592.8734416669904,593.774537624995,1,1,0.8465064999909373,0.5409912909963168,None,593.7747712919954,593.7748299999948,None,593.7749032499996,593.7749501249928,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_24530.jpg,40,0,40,40,0,,,,1,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.5373869989998639,0.4999655830033589,None,None,None,,,,,,,,,,,1,0,1,0,0,40,40,40,593.945411875,,,,,,,,,,,,,,,,,,,,,,593.7755008749955,593.7758725829917,593.9409448749939,593.945411875,593.945411875,593.945411875,593.945411875,596.9434951669973,596.9434951669973,597.776337541989,2,1,1.5373869989998639,0.4999655830033589,None,597.7764949579869,597.776542416992,None,597.7765910419985,597.776627291998,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_32232.jpg,41,0,41,41,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0318175409920514,0.6769852919969708,None,None,None,,,,,,,,,,,1,0,1,0,0,41,41,41,597.9178772919986,,,,,,,,,,,,,,,,,,,,,,597.7769877919927,597.7771468749997,597.9145236669865,597.9178772919986,597.9178772919986,597.9178772919986,597.9178772919986,600.9103822499892,600.9103822499892,601.7897231249954,1,1,1.0318175409920514,0.6769852919969708,None,601.7899397919973,601.7900097499951,None,601.7901141670009,601.7901719169895,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_41814.jpg,42,0,42,42,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9113582489953842,0.41800345899537206,None,None,None,,,,,,,,,,,1,0,1,0,0,42,42,42,601.916400874994,,,,,,,,,,,,,,,,,,,,,,601.7907773749903,601.7909303329943,601.9130682919931,601.916400874994,601.916400874994,601.916400874994,601.916400874994,604.9097473750007,604.9097473750007,605.7940444169944,1,1,0.9113582489953842,0.41800345899537206,None,605.7942223329883,605.79427033299,None,605.794319624998,605.7943639579898,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/shared1000_notspecial/notspecial_23883.png,43,0,43,43,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7592543329956243,0.26700083300238475,None,None,None,,,,,,,,,,,1,0,1,0,0,43,43,43,605.9695937919896,,,,,,,,,,,,,,,,,,,,,,605.7947404169972,605.7949086669978,605.9675158329919,605.9695937919896,605.9695937919896,605.9695937919896,605.9695937919896,608.9604737079935,608.9604737079935,609.8064939999895,1,1,0.7592543329956243,0.26700083300238475,None,609.806768874987,609.8068563329871,None,609.8070138749899,609.8071959579975,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/shared1000_notspecial/notspecial_4436.png,44,0,44,44,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.3046138740028255,0.34200795799552,None,None,None,,,,,,,,,,,1,0,1,0,0,44,44,44,609.9851510000008,,,,,,,,,,,,,,,,,,,,,,609.8078589579964,609.8080389169918,609.9814308749919,609.9851510000008,609.9851510000008,609.9851510000008,609.9851510000008,612.9775210419903,612.9775210419903,613.809648208,1,1,1.3046138740028255,0.34200795799552,None,613.8098027919914,613.8098548749986,None,613.8099017499917,613.8099373329896,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
blank.jpg,45,1,45,45,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,1,0,1,0,0,45,45,45,613.8853570419888,,,,,,,,,,,,,,,,,,,,,,613.8103207919921,613.8104650829919,613.881945791989,613.8853570419888,613.8853570419888,613.8853570419888,613.8853570419888,616.876115082996,616.876115082996,617.8233430830005,None,0,,,None,617.8236039999902,617.8237137499964,None,617.8237879579974,617.8238443329901,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/special515/special_61133.jpg,46,0,46,46,0,,,,1,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.2522698740067426,0.5150090419920161,None,None,None,,,,,,,,,,,1,0,1,0,0,46,46,46,617.9214499169902,,,,,,,,,,,,,,,,,,,,,,617.8243674169935,617.8246132499917,617.9177058329951,617.9214499169902,617.9214499169902,617.9214499169902,617.9214499169902,620.909900374987,620.909900374987,621.827516291989,2,1,1.2522698740067426,0.5150090419920161,None,621.8276894169976,621.8277372079901,None,621.8278009999922,621.827841374994,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
all_stimuli/MST_pairs1/pair_24_nsd_158_2_cocoid_3673.png,47,0,47,47,0,,,,0,0,1,7,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,1.8837296659912681,0.49503466700844,None,None,None,,,,,,,,,,,1,0,1,0,0,47,47,47,622.0151282079896,,,,,,,,,,,,,,,,,,,,,,621.8282662499987,621.8284334579948,622.0129824999894,622.0151282079896,622.0151282079896,622.0151282079896,622.0151282079896,625.0107437919942,625.0107437919942,625.8401682080003,2,0,1.8837296659912681,0.49503466700844,None,625.8403582079918,625.8404089999967,None,625.840464791996,625.8405063329992,None,,,,,,,,,,,4,7,0,1,2025-02-06_13h39.58.023,rtmindeye,2024.2.4,None,2025-02-06 13h40.14.696244 -0500,
