current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,practice_continue.stopped,key_resp_6.keys,practice_trial.started,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.all_keys_pressed_2.keys,testing_continue.started,testing_continue.stopped,key_resp_7.keys,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,loop_all_images.all_keys_pressed.rt,loop_all_images.all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016557001508772373,0.0017182000447064638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006223200121894479,0.006251600105315447,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
practice_images/w_kitchen2.jpg,0,0,0,0,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0.1835879001300782,,,,,,,0.02610450005158782,0.02614790014922619,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
practice_images/w_boardwalk2.jpg,1,0,1,1,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,0.1835879001300782,,,,,,,0.045027000131085515,0.04506160016171634,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
practice_images/w_monument2.jpg,2,0,2,2,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,0.1835879001300782,,,,,,,0.05214949999935925,0.05218400014564395,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
practice_images/w_auditorium2.jpg,3,0,3,3,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,0.1835879001300782,,,,,,,0.06110890000127256,0.06114180013537407,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
practice_images/w_kitchen2.jpg,4,0,4,4,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,0.1835879001300782,,,,,,,0.06543550011701882,0.0654670000076294,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
practice_images/w_auditorium1.jpg,5,0,5,5,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,0.1835879001300782,,,,,,,0.07337420014664531,0.07341259997338057,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
practice_images/w_bedroom2.jpg,6,0,6,6,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,0.1835879001300782,,,,,,,0.08287070016376674,0.08290190016850829,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
practice_images/w_kitchen1.jpg,7,0,7,7,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,0.1835879001300782,,,,,,,0.14422910008579493,0.14426750014536083,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
practice_images/w_bedroom1.jpg,8,0,8,8,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,0.1835879001300782,,,,,,,0.17048580013215542,0.17053140001371503,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
practice_images/w_monument2.jpg,9,0,9,9,0,None,0,None,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,0.1835879001300782,,,,,,,0.1751097000669688,0.17515610018745065,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18114830018021166,0.18117440002970397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18119790009222925,0.1835879001300782,0.1835879001300782,95.56752210017294,equal,95.35772179998457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_13613.jpg,0,0,0,0,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7998289000242949,0.21705640014261007,None,None,None,,,,,,,,,,,0,0,0,0,0,0,0,0,95.60455070016906,,,,,,,,,,,,,,,,,,,,,,95.59148259996437,95.59153109998442,95.60087159997784,95.60455070016906,95.60455070016906,95.60455070016906,95.60455070016906,98.60701559996232,98.60701559996232,99.607513200026,99.607513200026,99.59093130007386,1,1,0.7998289000242949,0.21705640014261007,None,99.59099719999358,99.59102090005763,None,99.59104389999993,99.59106140001677,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/shared1000_notspecial/notspecial_31049.png,1,0,1,1,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7239806998986751,0.18587330006994307,None,None,None,,,,,,,,,,,0,0,0,0,0,1,1,1,99.607513200026,,,,,,,,,,,,,,,,,,,,,,99.59121310012415,99.59125580010004,99.60100869997405,99.607513200026,99.607513200026,99.607513200026,99.607513200026,102.60705290012993,102.60705290012993,103.60777040012181,103.60777040012181,103.59069400001317,1,1,0.7239806998986751,0.18587330006994307,None,103.59075820003636,103.59077850007452,None,103.59080220013857,103.59081890014932,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_28096.jpg,2,0,2,2,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.49076300021260977,0.17395949992351234,None,None,None,,,,,,,,,,,0,0,0,0,0,2,2,2,103.60777040012181,,,,,,,,,,,,,,,,,,,,,,103.59096439997666,103.59100310015492,103.59951060009189,103.60777040012181,103.60777040012181,103.60777040012181,103.60777040012181,106.60754380002618,106.60754380002618,107.60708660003729,107.60708660003729,107.59084680001251,1,1,0.49076300021260977,0.17395949992351234,None,107.59091230016202,107.59093299997039,None,107.5909563000314,107.59097330016084,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/shared1000_notspecial/notspecial_68471.png,3,0,3,3,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.4372109000105411,0.20215689996257424,None,None,None,,,,,,,,,,,0,0,0,0,0,3,3,3,107.60708660003729,,,,,,,,,,,,,,,,,,,,,,107.59111730009317,107.59115600003861,107.60437940014526,107.60708660003729,107.60708660003729,107.60708660003729,107.60708660003729,110.60759750008583,110.60759750008583,111.6190307000652,111.6190307000652,111.59090890013613,1,1,0.4372109000105411,0.20215689996257424,None,111.59097220003605,111.59099250007421,None,111.59101580013521,111.59103310015053,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_15506.jpg,4,0,4,4,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6432849999982864,0.18399669998325408,None,None,None,,,,,,,,,,,0,0,0,0,0,4,4,4,111.6190307000652,,,,,,,,,,,,,,,,,,,,,,111.59117810009047,111.59121660003439,111.61726700002328,111.6190307000652,111.6190307000652,111.6190307000652,111.6190307000652,114.62421580008231,114.62421580008231,,,115.60747570008971,1,1,0.6432849999982864,0.18399669998325408,None,115.60754500003532,115.60756699997,None,115.60759080015123,115.60760840005241,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/MST_pairs1/pair_24_nsd_158_1_cocoid_2285.png,5,0,5,5,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6838719001971185,0.1677879998460412,None,None,None,,,,,,,,,,,0,0,0,0,0,5,5,5,115.62966470001265,,,,,,,,,,,,,,,,,,,,,,115.60776700009592,115.60781210009009,115.6277358001098,115.62966470001265,115.62966470001265,115.62966470001265,115.62966470001265,118.64070930005983,118.64070930005983,,,119.6238518001046,1,1,0.6838719001971185,0.1677879998460412,None,119.62392140016891,119.6239430999849,None,119.62396730016917,119.62398490007035,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/MST_pairs1/pair_10_14_89.png,6,0,6,6,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6141017000190914,0.22880359995178878,None,None,None,,,,,,,,,,,0,0,0,0,0,6,6,6,119.64044920005836,,,,,,,,,,,,,,,,,,,,,,119.62413340015337,119.62417790014297,119.63661180017516,119.64044920005836,119.64044920005836,119.64044920005836,119.64044920005836,122.6406980000902,122.6406980000902,123.64134600013494,123.64134600013494,123.62417350010946,1,1,0.6141017000190914,0.22880359995178878,None,123.62423840002157,123.62425920017995,None,123.62428390001878,123.62430110014975,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_62015.jpg,7,0,7,7,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6498555999714881,0.20409260015003383,None,None,None,,,,,,,,,,,0,0,0,0,0,7,7,7,123.64134600013494,,,,,,,,,,,,,,,,,,,,,,123.62444799998775,123.62449690001085,123.63326040003449,123.64134600013494,123.64134600013494,123.64134600013494,123.64134600013494,126.64019190007821,126.64019190007821,127.64046690007672,127.64046690007672,127.62418050016277,1,1,0.6498555999714881,0.20409260015003383,None,127.62424609996378,127.62426710012369,None,127.624291599961,127.62430869997479,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_47687.jpg,8,0,8,8,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7018229998648167,0.16217100014910102,None,None,None,,,,,,,,,,,0,0,0,0,0,8,8,8,127.64046690007672,,,,,,,,,,,,,,,,,,,,,,127.62445500004105,127.62449309998192,127.63341000000946,127.64046690007672,127.64046690007672,127.64046690007672,127.64046690007672,130.6407321000006,130.6407321000006,131.64083210006356,131.64083210006356,131.62418500008062,1,1,0.7018229998648167,0.16217100014910102,None,131.62424960010685,131.62427060003392,None,131.62429510010406,131.6243123000022,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
blank.jpg,9,1,9,9,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0726113999262452,0.23701820010319352,None,None,None,,,,,,,,,,,0,0,0,0,0,9,9,9,131.64083210006356,,,,,,,,,,,,,,,,,,,,,,131.62445880007,131.62449780013412,131.63221250008792,131.64083210006356,131.64083210006356,131.64083210006356,131.64083210006356,134.64081630017608,134.64081630017608,135.64214999997057,135.64214999997057,135.62425190000795,1,1,1.0726113999262452,0.23701820010319352,None,135.62431680015288,135.6243378999643,None,135.6243612000253,135.62437840015627,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_4249.jpg,10,0,10,10,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6531365998089314,0.17210010020062327,None,None,None,,,,,,,,,,,0,0,0,0,0,10,10,10,135.64214999997057,,,,,,,,,,,,,,,,,,,,,,135.62452610000037,135.62457450013608,135.640261300141,135.64214999997057,135.64214999997057,135.64214999997057,135.64214999997057,138.65727209998295,138.65727209998295,,,139.64065330009907,1,1,0.6531365998089314,0.17210010020062327,None,139.64072240004316,139.64074370008893,None,139.6407681000419,139.64078530017287,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_54361.jpg,11,0,11,11,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8028334002010524,0.17676659999415278,None,None,None,,,,,,,,,,,0,0,0,0,0,11,11,11,139.66266190004535,,,,,,,,,,,,,,,,,,,,,,139.6409355001524,139.64097990002483,139.66097780014388,139.66266190004535,139.66266190004535,139.66266190004535,139.66266190004535,142.67395419999957,142.67395419999957,,,143.65721410000697,1,1,0.8028334002010524,0.17676659999415278,None,143.65728590008803,143.6573077000212,None,143.6573318000883,143.65734930010512,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_6489.jpg,12,0,12,12,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6704029999673367,0.21888100006617606,None,None,None,,,,,,,,,,,0,0,0,0,0,12,12,12,143.699954100186,,,,,,,,,,,,,,,,,,,,,,143.65749910008162,143.65754330018535,143.6981135001406,143.699954100186,143.699954100186,143.699954100186,143.699954100186,146.70717189996503,146.70717189996503,,,147.67394420015626,1,1,0.6704029999673367,0.21888100006617606,None,147.67401399998926,147.6740359000396,None,147.67406009999104,147.67407790012658,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_38641.jpg,13,0,13,13,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6158048000652343,0.19290339993312955,None,None,None,,,,,,,,,,,0,0,0,0,0,13,13,13,147.69051120011136,,,,,,,,,,,,,,,,,,,,,,147.67423300002702,147.67427750001661,147.68244170001708,147.69051120011136,147.69051120011136,147.69051120011136,147.69051120011136,150.69063720013946,150.69063720013946,151.69041320006363,151.69041320006363,151.67412970005535,1,1,0.6158048000652343,0.19290339993312955,None,151.6741961000953,151.67421730002388,None,151.67424100008793,151.6742583999876,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/shared1000_notspecial/notspecial_67168.png,14,0,14,14,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.4950498000252992,0.18782879994250834,None,None,None,,,,,,,,,,,0,0,0,0,0,14,14,14,151.69041320006363,,,,,,,,,,,,,,,,,,,,,,151.6744109999854,151.6744491001591,151.68538010003977,151.69041320006363,151.69041320006363,151.69041320006363,151.69041320006363,154.69080019998364,154.69080019998364,155.69052820000798,155.69052820000798,155.67405640007928,1,1,0.4950498000252992,0.18782879994250834,None,155.67412020009942,155.67414050013758,None,155.67416390008293,155.67418120009825,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/shared1000_notspecial/notspecial_59079.png,15,0,15,15,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5676439001690596,0.24111819989047945,None,None,None,,,,,,,,,,,0,0,0,0,0,15,15,15,155.69052820000798,,,,,,,,,,,,,,,,,,,,,,155.67432690015994,155.67436489998363,155.68605060013942,155.69052820000798,155.69052820000798,155.69052820000798,155.69052820000798,158.6907526999712,158.6907526999712,159.70353500009514,159.70353500009514,159.67411050014198,1,1,0.5676439001690596,0.24111819989047945,None,159.67417450016364,159.6741953000892,None,159.67421880015172,159.67423600004986,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/MST_pairs1/pair_2_4_89.png,16,0,16,16,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6818701000884175,0.1799810000229627,None,None,None,,,,,,,,,,,0,0,0,0,0,16,16,16,159.70353500009514,,,,,,,,,,,,,,,,,,,,,,159.6743836000096,159.67442529997788,159.70190530014224,159.70353500009514,159.70353500009514,159.70353500009514,159.70353500009514,162.7073745999951,162.7073745999951,,,163.69073170004413,1,1,0.6818701000884175,0.1799810000229627,None,163.69080300000496,163.6908293000888,None,163.69085360015742,163.6908715001773,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/shared1000_notspecial/notspecial_26127.png,17,0,17,17,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9942874000407755,0.19187390012666583,None,None,None,,,,,,,,,,,0,0,0,0,0,17,17,17,163.70708870003,,,,,,,,,,,,,,,,,,,,,,163.69102920009755,163.69107370008714,163.70188560010865,163.70708870003,163.70708870003,163.70708870003,163.70708870003,166.70733990008011,166.70733990008011,167.7069745999761,167.7069745999761,167.69075169996358,1,1,0.9942874000407755,0.19187390012666583,None,167.69081469997764,167.69083540001884,None,167.6908589999657,167.69087589997798,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/shared1000_notspecial/notspecial_20223.png,18,0,18,18,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6062578000128269,0.19497439987026155,None,None,None,,,,,,,,,,,0,0,0,0,0,18,18,18,167.7069745999761,,,,,,,,,,,,,,,,,,,,,,167.6910185001325,167.69105729996227,167.70142589998432,167.7069745999761,167.7069745999761,167.7069745999761,167.7069745999761,170.70721330004744,170.70721330004744,171.7074313000776,171.7074313000776,171.6905376999639,1,1,0.6062578000128269,0.19497439987026155,None,171.69060309999622,171.69062370015308,None,171.69064759998582,171.69066510000266,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_62015.jpg,19,0,19,19,0,,,,1,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,0,0.4497620998881757,0.23605490010231733,None,None,None,,,,,,,,,,,0,0,0,0,0,19,19,19,171.7074313000776,,,,,,,,,,,,,,,,,,,,,,171.69081180007197,171.69085040013306,171.69954030006193,171.7074313000776,171.7074313000776,171.7074313000776,171.7074313000776,174.70706170005724,174.70706170005724,175.70917340018786,175.70917340018786,175.6908684000373,1,0,0.4497620998881757,0.23605490010231733,None,175.69093300006352,175.69095419999212,None,175.69097780017182,175.69099490018561,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_10244.jpg,20,0,20,20,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9141265999060124,0.20992910000495613,None,None,None,,,,,,,,,,,0,0,0,0,0,20,20,20,175.70917340018786,,,,,,,,,,,,,,,,,,,,,,175.69115389999934,175.69119330006652,175.7074327999726,175.70917340018786,175.70917340018786,175.70917340018786,175.70917340018786,178.7238441000227,178.7238441000227,,,179.70715890009888,1,1,0.9141265999060124,0.20992910000495613,None,179.7072287001647,179.70725050009787,None,179.70727460016496,179.7072926000692,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
blank.jpg,21,1,21,21,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,0.8831146999727935,0.2599845000077039,None,None,None,,,,,,,,,,,0,0,0,0,0,21,21,21,179.73738940013573,,,,,,,,,,,,,,,,,,,,,,179.70744150015526,179.7074853000231,179.73579649999738,179.73738940013573,179.73738940013573,179.73738940013573,179.73738940013573,182.74064670014195,182.74064670014195,,,183.72407170012593,2,0,0.8831146999727935,0.2599845000077039,None,183.72414770000614,183.72416950017214,None,183.72419330012053,183.7242110001389,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_28524.jpg,22,0,22,22,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7565943000372499,0.20289660012349486,None,None,None,,,,,,,,,,,0,0,0,0,0,22,22,22,183.74083330016583,,,,,,,,,,,,,,,,,,,,,,183.72436470002867,183.72440910013393,183.7329496999737,183.74083330016583,183.74083330016583,183.74083330016583,183.74083330016583,186.74069740017876,186.74069740017876,187.74081280012615,187.74081280012615,187.7239957000129,1,1,0.7565943000372499,0.20289660012349486,None,187.7240604001563,187.7240876001306,None,187.7241130999755,187.72413039999083,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/special515/special_30430.jpg,23,0,23,23,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9003656001295894,0.2241807000245899,None,None,None,,,,,,,,,,,0,0,0,0,0,23,23,23,187.74081280012615,,,,,,,,,,,,,,,,,,,,,,187.72428199998103,187.72432110016234,187.73262600018643,187.74081280012615,187.74081280012615,187.74081280012615,187.74081280012615,190.74067279999144,190.74067279999144,191.74028909998015,191.74028909998015,191.72403490007855,1,1,0.9003656001295894,0.2241807000245899,None,191.72409930010326,191.72411980014294,None,191.72414329997264,191.72416039998643,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/MST_pairs1/pair_10_14_33.png,24,0,24,24,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1312027000822127,0.22486479999497533,None,None,None,,,,,,,,,,,0,0,0,0,0,24,24,24,191.74028909998015,,,,,,,,,,,,,,,,,,,,,,191.72430480015464,191.72434310009703,191.73862530011684,191.74028909998015,191.74028909998015,191.74028909998015,191.74028909998015,194.74028800008819,194.74028800008819,195.740234100027,195.740234100027,195.7240120000206,1,1,1.1312027000822127,0.22486479999497533,None,195.72407710016705,195.72409859998152,None,195.72412290005013,195.72414000006393,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
all_stimuli/shared1000_notspecial/notspecial_10907.png,25,0,25,25,0,,,,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.008141600061208,0.25190500007010996,None,None,None,,,,,,,,,,,0,0,0,0,0,25,25,25,195.740234100027,,,,,,,,,,,,,,,,,,,,,,195.72428640001453,195.72432470018975,195.73658849997446,195.740234100027,195.740234100027,195.740234100027,195.740234100027,198.74076439999044,198.74076439999044,199.74056620011106,199.74056620011106,199.7240671000909,1,1,1.008141600061208,0.25190500007010996,None,199.724130500108,199.72415100014769,None,199.72417489998043,199.7241921001114,None,,,,,,,,,,,6,3,0,1,2025-03-10_11h37.26.052,rtmindeye,2024.2.4,59.945066369512546,2025-03-10 11h38.02.713554 -0400,
