current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,practice_continue.stopped,key_resp_6.keys,practice_trial.started,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.all_keys_pressed_2.keys,testing_continue.started,testing_continue.stopped,key_resp_7.keys,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016702,0.0018201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064292,0.0064572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
practice_images/w_kitchen2.jpg,0,0,0,0,0,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,0.14701880002394319,,,,,,,0.0344741,0.0345166,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
practice_images/w_boardwalk2.jpg,1,0,1,1,0,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,0.14701880002394319,,,,,,,0.047745499992743134,0.047782199922949076,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
practice_images/w_monument2.jpg,2,0,2,2,0,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,0.14701880002394319,,,,,,,0.060366000048816204,0.0604019,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
practice_images/w_auditorium2.jpg,3,0,3,3,0,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,0.14701880002394319,,,,,,,0.0749216,0.0749567,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
practice_images/w_kitchen2.jpg,4,0,4,4,0,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,0.14701880002394319,,,,,,,0.0800734,0.0801081,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
practice_images/w_auditorium1.jpg,5,0,5,5,0,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,0.14701880002394319,,,,,,,0.0930168,0.0930603,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
practice_images/w_bedroom2.jpg,6,0,6,6,0,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,0.14701880002394319,,,,,,,0.10530139994807541,0.10533539997413754,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
practice_images/w_kitchen1.jpg,7,0,7,7,0,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,0.14701880002394319,,,,,,,0.11853819992393255,0.1185880999546498,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
practice_images/w_bedroom1.jpg,8,0,8,8,0,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,0.14701880002394319,,,,,,,0.13346070004627109,0.13350889994762838,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
practice_images/w_monument2.jpg,9,0,9,9,0,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,0.14701880002394319,,,,,,,0.13848809991031885,0.13853790005668998,None,0,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14460120000876486,0.14462679997086525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14464979991316795,0.14701880002394319,0.14701880002394319,94.60854150005616,equal,94.44549449998885,None,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_13613.jpg,0,0,0,0,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.3770373999141157,0.17900290014222264,None,None,None,,,,,0,0,0,0,0,0,0,0,94.6635264,,,,,,,,,,,,,,,,,,,,,,94.64089779998176,94.6409986,94.65966530004516,94.6635264,94.6635264,94.6635264,94.6635264,97.66382750007324,97.66382750007324,98.64731870009564,1,1,1.3770373999141157,0.17900290014222264,None,98.64738820004277,98.64741179998964,None,98.64743430004455,98.6474525,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/shared1000_notspecial/notspecial_31049.png,1,0,1,1,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5698132000397891,0.17798470007255673,None,None,None,,,,,0,0,0,0,0,1,1,1,98.66467009996995,,,,,,,,,,,,,,,,,,,,,,98.64759920001961,98.64764229999855,98.66300259996206,98.66467009996995,98.66467009996995,98.66467009996995,98.66467009996995,101.66385030001402,101.66385030001402,102.66381970001385,1,1,0.5698132000397891,0.17798470007255673,None,102.66388770006597,102.66390909999609,None,102.66393189993687,102.66394970007241,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_28096.jpg,2,0,2,2,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.4307114998809993,0.19586370000615716,None,None,None,,,,,0,0,0,0,0,2,2,2,102.68189719994552,,,,,,,,,,,,,,,,,,,,,,102.6640995000489,102.66414309991524,102.6794398999773,102.68189719994552,102.68189719994552,102.68189719994552,102.68189719994552,105.69732660008594,105.69732660008594,106.68053769995458,1,1,0.4307114998809993,0.19586370000615716,None,106.68060559988953,106.68062660004944,None,106.68064910010435,106.68066630000249,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/shared1000_notspecial/notspecial_68471.png,3,0,3,3,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5916521998587996,0.19565950008109212,None,None,None,,,,,0,0,0,0,0,3,3,3,106.69901490001939,,,,,,,,,,,,,,,,,,,,,,106.68081169994548,106.68085510004312,106.69722740002908,106.69901490001939,106.69901490001939,106.69901490001939,106.69901490001939,109.71377880009823,109.71377880009823,110.69737929990515,1,1,0.5916521998587996,0.19565950008109212,None,110.6974474999588,110.6974690000061,None,110.69749279995449,110.69751049997285,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_15506.jpg,4,0,4,4,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5213414998725057,0.20706020016223192,None,None,None,,,,,0,0,0,0,0,4,4,4,110.72412050003186,,,,,,,,,,,,,,,,,,,,,,110.69765820004977,110.69770159991458,110.72223019995727,110.72412050003186,110.72412050003186,110.72412050003186,110.72412050003186,113.73049700004049,113.73049700004049,114.71401749993674,1,1,0.5213414998725057,0.20706020016223192,None,114.71408890001476,114.71411040006205,None,114.71413469989784,114.71415230003186,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/MST_pairs1/pair_24_nsd_158_1_cocoid_2285.png,5,0,5,5,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.4530746000818908,0.1880195999983698,None,None,None,,,,,0,0,0,0,0,5,5,5,115.01336269988678,,,,,,,,,,,,,,,,,,,,,,114.71430060011335,114.71434410009533,115.0091218999587,115.01336269988678,115.01336269988678,115.01336269988678,115.01336269988678,118.01374579989351,118.01374579989351,118.73076700000092,1,1,0.4530746000818908,0.1880195999983698,None,118.73083789995871,118.73085920000449,None,118.73088290006854,118.73090040008537,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/MST_pairs1/pair_10_14_89.png,6,0,6,6,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8113104000221938,0.1849336999002844,None,None,None,,,,,0,0,0,0,0,6,6,6,118.75216030003503,,,,,,,,,,,,,,,,,,,,,,118.73105169995688,118.7310964,118.75034640007652,118.75216030003503,118.75216030003503,118.75216030003503,118.75216030003503,121.76360690011643,121.76360690011643,122.74725100002252,1,1,0.8113104000221938,0.1849336999002844,None,122.74732160009444,122.74734280002303,None,122.74736599996686,122.7473834999837,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_62015.jpg,7,0,7,7,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6069076999556273,0.18997419998049736,None,None,None,,,,,0,0,0,0,0,7,7,7,122.7636802000925,,,,,,,,,,,,,,,,,,,,,,122.74753340007737,122.74757739994675,122.76044799992815,122.7636802000925,122.7636802000925,122.7636802000925,122.7636802000925,125.76372759998776,125.76372759998776,126.74742770008743,1,1,0.6069076999556273,0.18997419998049736,None,126.74749079998583,126.74751070002094,None,126.74753420008346,126.74755210010335,None,126.76361149991862,126.76361149991862,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_47687.jpg,8,0,8,8,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5858892998658121,0.1910451001022011,None,None,None,,,,,0,0,0,0,0,8,8,8,126.76361149991862,,,,,,,,,,,,,,,,,,,,,,126.74769370001741,126.74773139995523,126.76191390003078,126.76361149991862,126.76361149991862,126.76361149991862,126.76361149991862,129.76372810010798,129.76372810010798,130.74738730001263,1,1,0.5858892998658121,0.1910451001022011,None,130.74744779989123,130.74746780004352,None,130.74749039998278,130.74750740011223,None,130.76348549989052,130.76348549989052,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
blank.jpg,9,1,9,9,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.017843300011009,0.21216939995065331,None,None,None,,,,,0,0,0,0,0,9,9,9,130.76348549989052,,,,,,,,,,,,,,,,,,,,,,130.74765189993195,130.74769049999304,130.7583067000378,130.76348549989052,130.76348549989052,130.76348549989052,130.76348549989052,133.76372790010646,133.76372790010646,134.74733870010823,1,1,1.017843300011009,0.21216939995065331,None,134.74740149988793,134.7474219999276,None,134.7474460999947,134.74746340001002,None,134.76459609996527,134.76459609996527,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_4249.jpg,10,0,10,10,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6579597999807447,0.18303620000369847,None,None,None,,,,,0,0,0,0,0,10,10,10,134.76459609996527,,,,,,,,,,,,,,,,,,,,,,134.74760799994692,134.74764550011605,134.7628552999813,134.76459609996527,134.76459609996527,134.76459609996527,134.76459609996527,137.76383919990622,137.76383919990622,138.7472611,1,1,0.6579597999807447,0.18303620000369847,None,138.74732429999858,138.74734369991347,None,138.74736839998513,138.74738590000197,None,138.76338310004212,138.76338310004212,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_54361.jpg,11,0,11,11,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.3940609998535365,0.2041001000907272,None,None,None,,,,,0,0,0,0,0,11,11,11,138.76338310004212,,,,,,,,,,,,,,,,,,,,,,138.7475395000074,138.7475785999559,138.76144340005703,138.76338310004212,138.76338310004212,138.76338310004212,138.76338310004212,141.76374879991636,141.76374879991636,142.7473075001035,1,1,0.3940609998535365,0.2041001000907272,None,142.74736999999732,142.74739039991982,None,142.74741309997626,142.74742990010418,None,142.77055880008265,142.77055880008265,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_6489.jpg,12,0,12,12,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.4260014998726547,0.2038318000268191,None,None,None,,,,,0,0,0,0,0,12,12,12,142.77055880008265,,,,,,,,,,,,,,,,,,,,,,142.74757659994066,142.7476152998861,142.7687083000783,142.77055880008265,142.77055880008265,142.77055880008265,142.77055880008265,145.78036740003154,145.78036740003154,146.7639051999431,1,1,0.4260014998726547,0.2038318000268191,None,146.76397350011393,146.76399519992992,None,146.76401880010962,146.7640368998982,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_38641.jpg,13,0,13,13,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.4169073000084609,0.23922730004414916,None,None,None,,,,,0,0,0,0,0,13,13,13,146.78144849999808,,,,,,,,,,,,,,,,,,,,,,146.7641843999736,146.76422760006972,146.7796960999258,146.78144849999808,146.78144849999808,146.78144849999808,146.78144849999808,149.79665030003525,149.79665030003525,150.78034229995683,1,1,0.4169073000084609,0.23922730004414916,None,150.7804099000059,150.78043089993298,None,150.78045419999398,150.78047110000625,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/shared1000_notspecial/notspecial_67168.png,14,0,14,14,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5432910998351872,0.2067760000936687,None,None,None,,,,,0,0,0,0,0,14,14,14,150.79726039990783,,,,,,,,,,,,,,,,,,,,,,150.78061769995838,150.78066130005755,150.79564739996567,150.79726039990783,150.79726039990783,150.79726039990783,150.79726039990783,153.79710719990544,153.79710719990544,154.78024909994565,1,1,0.5432910998351872,0.2067760000936687,None,154.78031540010124,154.78033529990353,None,154.78035799995996,154.78037489997223,None,154.80377000011504,154.80377000011504,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/shared1000_notspecial/notspecial_59079.png,15,0,15,15,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.44754780014045537,0.1931292,None,None,None,,,,,0,0,0,0,0,15,15,15,154.80377000011504,,,,,,,,,,,,,,,,,,,,,,154.78052140004002,154.7805596999824,154.8021821998991,154.80377000011504,154.80377000011504,154.80377000011504,154.80377000011504,157.8135728999041,157.8135728999041,158.78071979992092,1,1,0.44754780014045537,0.1931292,None,158.78079119999893,158.78082380001433,None,158.7808477000799,158.78086569998413,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/MST_pairs1/pair_2_4_89.png,16,0,16,16,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6426434998866171,0.2837944000493735,None,None,None,,,,,0,0,0,0,0,16,16,16,158.8029188,,,,,,,,,,,,,,,,,,,,,,158.7810134999454,158.7810571999289,158.80125049990602,158.8029188,158.8029188,158.8029188,158.8029188,161.8135168,161.8135168,162.79728899989277,1,1,0.6426434998866171,0.2837944000493735,None,162.79735630005598,162.7973769,None,162.7973996999208,162.79741670005023,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/shared1000_notspecial/notspecial_26127.png,17,0,17,17,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6029562000185251,0.1760766999796033,None,None,None,,,,,0,0,0,0,0,17,17,17,162.81548379990272,,,,,,,,,,,,,,,,,,,,,,162.7975658,162.79760920000263,162.8138534000609,162.81548379990272,162.81548379990272,162.81548379990272,162.81548379990272,165.83054629992694,165.83054629992694,166.81368979997933,1,1,0.6029562000185251,0.1760766999796033,None,166.8137574000284,166.81377830007114,None,166.81380210001953,166.81381960003637,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/shared1000_notspecial/notspecial_20223.png,18,0,18,18,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6614656997844577,0.17066190019249916,None,None,None,,,,,0,0,0,0,0,18,18,18,166.83123630005866,,,,,,,,,,,,,,,,,,,,,,166.8139661999885,166.81400980008766,166.8296990999952,166.83123630005866,166.83123630005866,166.83123630005866,166.83123630005866,169.83024360006675,169.83024360006675,170.81382700009272,1,1,0.6614656997844577,0.17066190019249916,None,170.81389049999416,170.81391020002775,None,170.81393339997157,170.81395080010407,None,170.8303310999181,170.8303310999181,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_62015.jpg,19,0,19,19,0,,,,1,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,0,0.7540814999956638,0.21388290007598698,None,None,None,,,,,0,0,0,0,0,19,19,19,170.8303310999181,,,,,,,,,,,,,,,,,,,,,,170.81410009996034,170.81413830001839,170.82558239996433,170.8303310999181,170.8303310999181,170.8303310999181,170.8303310999181,173.8303690000903,173.8303690000903,174.81343999993987,1,0,0.7540814999956638,0.21388290007598698,None,174.8135043999646,174.81352409999818,None,174.81354769994505,174.8135651999619,None,174.83099699998274,174.83099699998274,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_10244.jpg,20,0,20,20,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9983077999204397,0.21902410010807216,None,None,None,,,,,0,0,0,0,0,20,20,20,174.83099699998274,,,,,,,,,,,,,,,,,,,,,,174.81370870000683,174.81374650006182,174.8292652000673,174.83099699998274,174.83099699998274,174.83099699998274,174.83099699998274,177.83026709989645,177.83026709989645,178.81370729999617,1,1,0.9983077999204397,0.21902410010807216,None,178.8137711000163,178.81379100005142,None,178.81381370010786,178.81383050000295,None,178.8303229000885,178.8303229000885,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
blank.jpg,21,1,21,21,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,0.9472829999867827,0.20991930016316473,None,None,None,,,,,0,0,0,0,0,21,21,21,178.8303229000885,,,,,,,,,,,,,,,,,,,,,,178.81397600006312,178.81401419988833,178.8234796000179,178.8303229000885,178.8303229000885,178.8303229000885,178.8303229000885,181.8304878999479,181.8304878999479,182.81384840002283,2,0,0.9472829999867827,0.20991930016316473,None,182.81391169992276,182.81393239996396,None,182.81395570002496,182.8139728999231,None,182.83110950002447,182.83110950002447,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_28524.jpg,22,0,22,22,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.6474537,0.24594600009731948,None,None,None,,,,,0,0,0,0,0,22,22,22,182.83110950002447,,,,,,,,,,,,,,,,,,,,,,182.8141177999787,182.81415880005807,182.82939300010912,182.83110950002447,182.83110950002447,182.83110950002447,182.83110950002447,185.83023199997842,185.83023199997842,186.81396230007522,1,1,0.6474537,0.24594600009731948,None,186.8140269999858,186.8140469000209,None,186.81406980007887,186.81408670009114,None,186.8310658999253,186.8310658999253,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_30430.jpg,23,0,23,23,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7743593999184668,0.18909700005315244,None,None,None,,,,,0,0,0,0,0,23,23,23,186.8310658999253,,,,,,,,,,,,,,,,,,,,,,186.81423199991696,186.8142705000937,186.82937870011665,186.8310658999253,186.8310658999253,186.8310658999253,186.8310658999253,189.83021380007267,189.83021380007267,190.81398080009967,1,1,0.7743593999184668,0.18909700005315244,None,190.81404320010915,190.8140674000606,None,190.81409060000442,190.8141077000182,None,190.8332060999237,190.8332060999237,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/MST_pairs1/pair_10_14_33.png,24,0,24,24,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8822051999159157,0.24887760006822646,None,None,None,,,,,0,0,0,0,0,24,24,24,190.8332060999237,,,,,,,,,,,,,,,,,,,,,,190.81425040005706,190.81429199990816,190.8315596000757,190.8332060999237,190.8332060999237,190.8332060999237,190.8332060999237,193.8470783000812,193.8470783000812,194.830304,1,1,0.8822051999159157,0.24887760006822646,None,194.83037290000357,194.83039400004782,None,194.83041799999774,194.8304353998974,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/shared1000_notspecial/notspecial_10907.png,25,0,25,25,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.7846590999979526,0.18916659988462925,None,None,None,,,,,0,0,0,0,0,25,25,25,194.8487929000985,,,,,,,,,,,,,,,,,,,,,,194.8305906,194.8306341,194.84711869992316,194.8487929000985,194.8487929000985,194.8487929000985,194.8487929000985,197.8638339000754,197.8638339000754,198.84715600009076,1,1,0.7846590999979526,0.18916659988462925,None,198.84722610004246,198.84724729997106,None,198.84727040003054,198.84728830005042,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_22587.jpg,26,0,26,26,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1498556998558342,0.1988948001526296,None,None,None,,,,,0,0,0,0,0,26,26,26,198.86660449998453,,,,,,,,,,,,,,,,,,,,,,198.8474353000056,198.84747839998454,198.86483220010996,198.86660449998453,198.86660449998453,198.86660449998453,198.86660449998453,201.88021959993057,201.88021959993057,202.86375749995932,1,1,1.1498556998558342,0.1988948001526296,None,202.8638269000221,202.8638480999507,None,202.86387169989757,202.8638893000316,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
all_stimuli/special515/special_3687.jpg,27,0,27,27,0,,,,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.4269514998886734,0.21804599999450147,None,None,None,,,,,0,0,0,0,0,27,27,27,202.8853577999398,,,,,,,,,,,,,,,,,,,,,,202.86404099990614,202.8640879,202.88363700010814,202.8853577999398,202.8853577999398,202.8853577999398,202.8853577999398,205.8969372001011,205.8969372001011,206.88047820003703,1,1,1.4269514998886734,0.21804599999450147,None,206.88054689997807,206.88056809990667,None,206.88059090008028,206.88060829997994,None,,,,,6,2,0,1,2025-03-10_10h56.51.508,rtmindeye,2024.2.4,59.98256908631936,2025-03-10 10h57.24.880099 -0400,,,,,,,,,
