current_image,trial_index,is_blank_trial,thisN,thisTrialN,thisRepN,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,key_resp_5.keys,key_resp_4.keys,key_resp_5.rt,key_resp_5.duration,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,practice_continue.stopped,key_resp_6.keys,practice_trial.started,practice_trial.stopped,practice.press_if_repeat_2.keys,practice.press_if_repeat_2.corr,practice.all_keys_pressed_2.keys,testing_continue.started,testing_continue.stopped,key_resp_7.keys,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,loop_all_images.press_if_repeat.keys,loop_all_images.press_if_repeat.corr,loop_all_images.press_if_repeat.rt,loop_all_images.press_if_repeat.duration,loop_all_images.all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,loop_all_images.key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,loop_all_images.key_resp_4.keys,key_resp_5.started,text_5.started,loop_all_images.key_resp_5.rt,loop_all_images.key_resp_5.duration,key_resp_4.started,text_4.started,loop_all_images.key_resp_4.rt,loop_all_images.key_resp_4.duration,loop_all_images.all_keys_pressed.rt,loop_all_images.all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3360757089976687,0.33611262499471195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3361437499988824,0.3419685839980957,0.3419685839980957,103.68796812499932,equal,103.21333270800096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_13613.jpg,0,0,0,0,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.746881041,0.27410375000181375,None,None,None,,,,,,,,,,,0,0,0,0,0,0,0,0,103.89031779200013,,,,,,,,,,,,,,,,,,,,,,103.79701229199418,103.79708429199673,103.87088954199862,103.89031779200013,103.89031779200013,103.89031779200013,103.89031779200013,106.8874968339951,106.8874968339951,107.79924345899781,1,1,0.746881041,0.27410375000181375,None,107.79945649999718,107.79952049999702,None,107.79961833400012,107.7996747090001,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/shared1000_notspecial/notspecial_31049.png,1,0,1,1,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.5496687089980696,0.30298758299613837,None,None,None,,,,,,,,,,,0,0,0,0,0,1,1,1,107.93455829199956,,,,,,,,,,,,,,,,,,,,,,107.80010270899947,107.80025524999655,107.93017374999908,107.93455829199956,107.93455829199956,107.93455829199956,107.93455829199956,110.9323279589953,110.9323279589953,111.80297512499965,1,1,0.5496687089980696,0.30298758299613837,None,111.80316049999965,111.80321008399915,None,111.8032588749993,111.80329745899508,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_28096.jpg,2,0,2,2,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0244058329990366,0.24598854200303322,None,None,None,,,,,,,,,,,0,0,0,0,0,2,2,2,111.89080516700051,,,,,,,,,,,,,,,,,,,,,,111.80366133399366,111.80380633399909,111.88664320899989,111.89080516700051,111.89080516700051,111.89080516700051,111.89080516700051,114.88599458399403,114.88599458399403,115.8159497089946,1,1,1.0244058329990366,0.24598854200303322,None,115.81626979199791,115.81635587499477,None,115.81649687499885,115.81657245899987,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/shared1000_notspecial/notspecial_68471.png,3,0,3,3,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.2348717079948983,0.19799591700575547,None,None,None,,,,,,,,,,,0,0,0,0,0,3,3,3,115.90625087499939,,,,,,,,,,,,,,,,,,,,,,115.8171495419956,115.8173514999944,115.90131958399434,115.90625087499939,115.90625087499939,115.90625087499939,115.90625087499939,118.90298033399449,118.90298033399449,119.8203088339942,1,1,1.2348717079948983,0.19799591700575547,None,119.82049458399706,119.82054849999986,None,119.8206065419945,119.8206500419983,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_15506.jpg,4,0,4,4,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9173096250015078,0.19404424999811454,None,None,None,,,,,,,,,,,0,0,0,0,0,4,4,4,119.88491212499503,,,,,,,,,,,,,,,,,,,,,,119.82108066699584,119.82126574999711,119.88147862500045,119.88491212499503,119.88491212499503,119.88491212499503,119.88491212499503,122.88232849999622,122.88232849999622,123.83263233400066,1,1,0.9173096250015078,0.19404424999811454,None,123.83292433399765,123.83300912499544,None,123.83315504199709,123.83322895899619,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/MST_pairs1/pair_24_nsd_158_1_cocoid_2285.png,5,0,5,5,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9397268340035225,0.2219877909956267,None,None,None,,,,,,,,,,,0,0,0,0,0,5,5,5,123.90055374999793,,,,,,,,,,,,,,,,,,,,,,123.83384349999687,123.83408995899663,123.89731995899638,123.90055374999793,123.90055374999793,123.90055374999793,123.90055374999793,126.89902416699624,126.89902416699624,127.83669462499529,1,1,0.9397268340035225,0.2219877909956267,None,127.83687962499971,127.83693229199707,None,127.83698583399382,127.83702441700007,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/MST_pairs1/pair_10_14_89.png,6,0,6,6,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.0058191249991069,0.1900490829939372,None,None,None,,,,,,,,,,,0,0,0,0,0,6,6,6,127.89438216699637,,,,,,,,,,,,,,,,,,,,,,127.83746533399972,127.8376623,127.89082383399364,127.89438216699637,127.89438216699637,127.89438216699637,127.89438216699637,130.88735520900082,130.88735520900082,131.84973049999826,1,1,1.0058191249991069,0.1900490829939372,None,131.85002641699975,131.85010629199678,None,131.85019087499677,131.8502714999995,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_62015.jpg,7,0,7,7,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1245064579998143,0.16296420900471276,None,None,None,,,,,,,,,,,0,0,0,0,0,7,7,7,131.9178065419983,,,,,,,,,,,,,,,,,,,,,,131.85089895899728,131.8511359999975,131.9145512499963,131.9178065419983,131.9178065419983,131.9178065419983,131.9178065419983,134.91595562499424,134.91595562499424,135.8538795419954,1,1,1.1245064579998143,0.16296420900471276,None,135.8540801249983,135.85413166699436,None,135.85418783399655,135.8542272919949,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_47687.jpg,8,0,8,8,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.1322915830023703,0.19902512499538716,None,None,None,,,,,,,,,,,0,0,0,0,0,8,8,8,135.95091745899845,,,,,,,,,,,,,,,,,,,,,,135.8546860839997,135.85490220899374,135.94717495899386,135.95091745899845,135.95091745899845,135.95091745899845,135.95091745899845,138.94914654199965,138.94914654199965,139.8659907,1,1,1.1322915830023703,0.19902512499538716,None,139.86621629199362,139.86627070899704,None,139.86634108399448,139.86644683399936,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
blank.jpg,9,1,9,9,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,0,0,0,0,0,9,9,9,139.90991045899864,,,,,,,,,,,,,,,,,,,,,,139.86692816700088,139.8670914999966,139.90501216700068,139.90991045899864,139.90991045899864,139.90991045899864,139.90991045899864,142.90345570899808,142.90345570899808,143.86951374999626,None,0,,,None,143.86968145900028,143.8697328749986,None,143.8697856669969,143.86983612499898,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_4249.jpg,10,0,10,10,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.089649458997883,0.19394379099685466,None,None,None,,,,,,,,,,,0,0,0,0,0,10,10,10,143.93364841699804,,,,,,,,,,,,,,,,,,,,,,143.8702562499966,143.8704302499973,143.93034279199492,143.93364841699804,143.93364841699804,143.93364841699804,143.93364841699804,146.93228349999845,146.93228349999845,147.88296199999604,1,1,1.089649458997883,0.19394379099685466,None,147.88321308399463,147.8832809999949,None,147.88334295899404,147.8833840419975,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_54361.jpg,11,0,11,11,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.9871062080055708,0.21102895899821306,None,None,None,,,,,,,,,,,0,0,0,0,0,11,11,11,147.9510665419948,,,,,,,,,,,,,,,,,,,,,,147.88382333399932,147.8840764589986,147.94639116699545,147.9510665419948,147.9510665419948,147.9510665419948,147.9510665419948,150.94910020899988,150.94910020899988,151.88699204199656,1,1,1.9871062080055708,0.21102895899821306,None,151.8871711669999,151.88721766699746,None,151.88726704199507,151.88730629199563,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_6489.jpg,12,0,12,12,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.315950709002209,0.24005266599851893,None,None,None,,,,,,,,,,,0,0,0,0,0,12,12,12,151.97028833399963,,,,,,,,,,,,,,,,,,,,,,151.88772637499642,151.88791449999553,151.9661417499956,151.97028833399963,151.97028833399963,151.97028833399963,151.97028833399963,154.9663531249971,154.9663531249971,155.89945637499477,1,1,1.315950709002209,0.24005266599851893,None,155.89972049999778,155.89979033399868,None,155.89986570899782,155.9000018749939,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_38641.jpg,13,0,13,13,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.3507113329978893,0.2060500840016175,None,None,None,,,,,,,,,,,0,0,0,0,0,13,13,13,155.97051437499613,,,,,,,,,,,,,,,,,,,,,,155.90063704199565,155.90141620899522,155.9656598340007,155.97051437499613,155.97051437499613,155.97051437499613,155.97051437499613,158.96569295899826,158.96569295899826,159.90345795900066,1,1,1.3507113329978893,0.2060500840016175,None,159.90361024999584,159.90366562499548,None,159.90371683400008,159.9037521249993,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/shared1000_notspecial/notspecial_67168.png,14,0,14,14,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.7986743750007008,0.21194187500077533,None,None,None,,,,,,,,,,,0,0,0,0,0,14,14,14,159.9955667089962,,,,,,,,,,,,,,,,,,,,,,159.90411941699858,159.9042670419949,159.99088225000014,159.9955667089962,159.9955667089962,159.9955667089962,159.9955667089962,162.98604191699997,162.98604191699997,163.91583779199573,1,1,1.7986743750007008,0.21194187500077533,None,163.9160722089946,163.91613562499697,None,163.9161978,163.91624979199696,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/shared1000_notspecial/notspecial_59079.png,15,0,15,15,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.431629624996276,0.21498916699783877,None,None,None,,,,,,,,,,,0,0,0,0,0,15,15,15,163.99268179199862,,,,,,,,,,,,,,,,,,,,,,163.9167493749992,163.91691795899533,163.98886204199516,163.99268179199862,163.99268179199862,163.99268179199862,163.99268179199862,166.9860285839968,166.9860285839968,167.92004508399987,1,1,1.431629624996276,0.21498916699783877,None,167.92028733399638,167.92035999999644,None,167.92043320899393,167.9204986669938,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/MST_pairs1/pair_2_4_89.png,16,0,16,16,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.479950375003682,0.2160404589958489,None,None,None,,,,,,,,,,,0,0,0,0,0,16,16,16,167.9953600000008,,,,,,,,,,,,,,,,,,,,,,167.92119412499596,167.92147824999847,167.99231954199786,167.9953600000008,167.9953600000008,167.9953600000008,167.9953600000008,170.9992867089968,170.9992867089968,171.9326270839956,1,1,1.479950375003682,0.2160404589958489,None,171.93284795899672,171.93290574999992,None,171.93297374999383,171.93304187499598,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/shared1000_notspecial/notspecial_26127.png,17,0,17,17,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.7872550419997424,0.17901779200474266,None,None,None,,,,,,,,,,,0,0,0,0,0,17,17,17,172.01508245899458,,,,,,,,,,,,,,,,,,,,,,171.93353399999614,171.93369658399752,172.0118048749937,172.01508245899458,172.01508245899458,172.01508245899458,172.01508245899458,175.00259533399367,175.00259533399367,175.93616412499978,1,1,1.7872550419997424,0.17901779200474266,None,175.93638074999762,175.93643874999543,None,175.93650449999404,175.93654779200006,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/shared1000_notspecial/notspecial_20223.png,18,0,18,18,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,2.8458680830008234,None,None,None,None,,,,,,,,,,,0,0,0,0,0,18,18,18,176.0044132,,,,,,,,,,,,,,,,,,,,,,175.93702949999715,175.93728062499576,176.00072570899647,176.0044132,176.0044132,176.0044132,176.0044132,178.99913054199715,178.99913054199715,179.93766266699822,1,1,2.8458680830008234,None,None,179.93781579200004,179.93785795899748,None,179.9379032500001,179.9379342,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_62015.jpg,19,0,19,19,0,,,,1,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",2,1,1.3966618339982233,0.3269430829968769,None,None,None,,,,,,,,,,,0,0,0,0,0,19,19,19,179.9936658749939,,,,,,,,,,,,,,,,,,,,,,179.93830841699673,179.93844649999664,179.98885958399478,179.9936658749939,179.9936658749939,179.9936658749939,179.9936658749939,182.98637479199533,182.98637479199533,183.94943508399592,2,1,1.3966618339982233,0.3269430829968769,None,183.94970587499847,183.94978354199702,None,183.94986666699697,183.9499677499989,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_10244.jpg,20,0,20,20,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.9840700420027133,0.16999420799402287,None,None,None,,,,,,,,,,,0,0,0,0,0,20,20,20,184.01726404199871,,,,,,,,,,,,,,,,,,,,,,183.95056179200037,183.95076158399752,184.01386274999822,184.01726404199871,184.01726404199871,184.01726404199871,184.01726404199871,187.0158210419977,187.0158210419977,187.9530738339963,1,1,0.9840700420027133,0.16999420799402287,None,187.9532537499981,187.95330520899734,None,187.9533652,187.95339708399842,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
blank.jpg,21,1,21,21,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",None,0,,,None,None,None,,,,,,,,,,,0,0,0,0,0,21,21,21,188.00123995899776,,,,,,,,,,,,,,,,,,,,,,187.9537857089963,187.95392691699817,187.9962631669987,188.00123995899776,188.00123995899776,188.00123995899776,188.00123995899776,190.9991445839987,190.9991445839987,191.96640749999642,None,0,,,None,191.96666370899766,191.96671595899534,None,191.96676929199748,191.96681720899505,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_28524.jpg,22,0,22,22,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,0.8569312500039814,0.19397183299588505,None,None,None,,,,,,,,,,,0,0,0,0,0,22,22,22,192.01635208399966,,,,,,,,,,,,,,,,,,,,,,191.96726754200063,191.9674935419971,192.01166074999492,192.01635208399966,192.01635208399966,192.01635208399966,192.01635208399966,195.00286045899702,195.00286045899702,195.9687363339981,1,1,0.8569312500039814,0.19397183299588505,None,195.96885908399418,195.96890433399676,None,195.96895087499433,195.96899129200028,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/special515/special_30430.jpg,23,0,23,23,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",1,1,1.3133240419992944,0.2219900830023107,None,None,None,,,,,,,,,,,0,0,0,0,0,23,23,23,196.01799108399427,,,,,,,,,,,,,,,,,,,,,,195.96931366699573,195.9694027919977,196.01422283399734,196.01799108399427,196.01799108399427,196.01799108399427,196.01799108399427,199.01595712499693,199.01595712499693,199.97007883399783,1,1,1.3133240419992944,0.2219900830023107,None,199.97024712499842,199.970295,None,199.97034224999516,199.97038708399486,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
all_stimuli/MST_pairs1/pair_10_14_33.png,24,0,24,24,0,,,,0,0,0,6,1,"[9, 21, 31, 45, 56, 68, 69]",2,0,2.235478624999814,0.2689630830063834,None,None,None,,,,,,,,,,,0,0,0,0,0,24,24,24,200.04586262499652,,,,,,,,,,,,,,,,,,,,,,199.9708002499974,199.97095837499364,200.04240520899475,200.04586262499652,200.04586262499652,200.04586262499652,200.04586262499652,203.0501962499984,203.0501962499984,203.98294424999767,2,0,2.235478624999814,0.2689630830063834,None,203.9831810839969,203.98326304199873,None,203.98339024999586,203.98344974999782,None,,,,,,,,,,,2,6,0,1,2025-01-28_13h21.14.475,rtmindeye,2024.2.3,None,2025-01-28 13h21.25.559797 -0500
