current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.rt,all_keys_pressed_2.duration,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,all_keys_pressed.rt,all_keys_pressed.duration,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,blank_trial_testing_keys.rt,blank_trial_testing_keys.duration,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
practice_images/paired_image_15_2.png,9,0,,,,,0,9,9,9,,,,,38.50941105799984,,,,,,,,,,,38.49123144899977,38.4913063959998,38.49131805700017,38.50941105799984,38.50941105799984,39.50649918599993,39.50649918599993,42.556708008999976,42.556708008999976,42.556708008999976,42.556708008999976,42.540066733,None,0,None,42.54049259800013,42.540533049999794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
blank.jpg,10,1,,,,,0,10,10,10,,,,,42.556708008999976,,,,,,,,,,,42.540810318999775,42.54088611099996,42.54089814300005,,,,,,,,,42.54586736600004,None,0,None,42.54618406000009,46.54067312400002,,,,,42.556708008999976,46.55582117299991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
practice_images/paired_image_2_1.png,11,0,,,,,0,11,11,11,,,,,46.55582117299991,,,,,,,,,,,46.541197851000106,46.54127528900017,46.54128736099983,46.55582117299991,46.55582117299991,47.55648777499982,47.55648777499982,50.55591451700002,50.55591451700002,50.55591451700002,50.55591451700002,50.54020855299996,None,0,None,50.540631502999986,50.54067258399982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
practice_images/paired_image_21_2.png,12,0,,,,,0,12,12,12,,,,,50.55591451700002,,,,,,,,,,,50.540952169999855,50.54102749799995,50.54103944799999,50.55591451700002,50.55591451700002,51.55673723500013,51.55673723500013,54.55557231600005,54.55557231600005,54.55557231600005,54.55557231600005,54.54035520299976,None,0,None,54.5408933220001,54.54093383500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
practice_images/paired_image_15_1.png,13,0,,,,,0,13,13,13,,,,,54.55557231600005,,,,,,,,,,,54.5412132030001,54.54128897600003,54.54130067799997,54.55557231600005,54.55557231600005,55.55666341999995,55.55666341999995,58.555979104000016,58.555979104000016,58.555979104000016,58.555979104000016,58.53977586100018,None,0,None,58.53999082700011,58.54000945400003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
practice_images/paired_image_6_2.png,14,0,,,,,0,14,14,14,,,,,58.555979104000016,,,,,,,,,,,58.54014535399983,58.54018028600012,58.54018581699984,58.555979104000016,58.555979104000016,59.556359406999945,59.556359406999945,62.55599967299986,62.55599967299986,62.55599967299986,62.55599967299986,62.54023666000012,None,0,None,62.54066252199982,62.54070178599977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
practice_images/paired_image_29_1.png,15,0,,,,,0,15,15,15,,,,,62.55599967299986,,,,,,,,,,,62.54098095500012,62.541055572000005,62.541067499999826,62.55599967299986,62.55599967299986,63.55652951100001,63.55652951100001,66.55562773500014,66.55562773500014,66.55562773500014,66.55562773500014,66.5403128009998,None,0,None,66.54073535499992,66.54077604999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
practice_images/paired_image_24_1.png,16,0,,,,,0,16,16,16,,,,,66.55562773500014,,,,,,,,,,,66.54105765099985,66.54113283000015,66.54114518000006,66.55562773500014,66.55562773500014,67.55679506099978,67.55679506099978,70.55622650899977,70.55622650899977,70.55622650899977,70.55622650899977,70.54010320999987,None,0,None,70.54053156100008,70.54057387800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
practice_images/paired_image_28_1.png,17,0,,,,,0,17,17,17,,,,,70.55622650899977,,,,,,,,,,,70.5408544679999,70.54093187099988,70.54094388600015,70.55622650899977,70.55622650899977,71.55654385099979,71.55654385099979,74.55624648799994,74.55624648799994,74.55624648799994,74.55624648799994,74.54013960600014,None,0,None,74.54055830400011,74.54059829700009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
practice_images/paired_image_36_1.png,18,0,,,,,0,18,18,18,,,,,74.55624648799994,,,,,,,,,,,74.54087516800018,74.54095028599977,74.54096243100003,74.55624648799994,74.55624648799994,75.55670151899994,75.55670151899994,78.55575414399982,78.55575414399982,78.55575414399982,78.55575414399982,78.5402207369998,None,0,None,78.54116224200015,78.54120406399988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
practice_images/paired_image_30_1.png,19,0,,,,,0,19,19,19,,,,,78.55575414399982,,,,,,,,,,,78.54148326899985,78.54155937299993,78.54157119899992,78.55575414399982,78.55575414399982,79.55645421999998,79.55645421999998,82.55849376900005,82.55849376900005,82.55849376900005,82.55849376900005,82.54018419700014,None,0,None,82.54061590899983,82.54065692099994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.54071691199988,82.55849376900005,82.55849376900005,124.82283510700017,1,42.25873238599979,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.82287511799996,124.8395857800001,124.8395857800001,144.20651922700017,equal,19.36529887200004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
images/image_247_seed_1.png,0,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,144.315439256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.2804746679999,144.28054641400013,144.2805537539998,144.315439256,144.315439256,145.28979705699976,145.28979705699976,148.29425121999975,148.29425121999975,148.29425121999975,148.29425121999975,148.27316406699993,1,1,2.956693347000055,None,None,148.27602914099998,148.27606949599976,None,148.27675045600017,148.276801557,None,148.27748553799984,148.27752211400002,None,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
images/image_113_seed_1.png,1,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,1,1,1,148.29425121999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.2784643320001,148.27855012400005,148.27856051900017,148.29425121999975,148.29425121999975,149.2899049759999,149.2899049759999,152.29307230599989,152.29307230599989,152.29307230599989,152.29307230599989,152.2734374239999,1,1,2.8748906880000504,None,"['1', '1', '1']",152.27579921899996,152.27583736099996,None,152.2759404809999,152.275985323,None,152.27607964499975,152.27610805099994,None,"[0.21657278300017424, 0.4623863890001303, 0.7254302870001084]","[None, None, None]",,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
images/image_204_seed_1.png,2,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,2,2,2,152.29307230599989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.27641372100015,152.27649624100013,152.27650663699978,152.29307230599989,152.29307230599989,153.28984816699995,153.28984816699995,156.2918765720001,156.2918765720001,156.2918765720001,156.2918765720001,156.2731849060001,1,1,2.509965772999749,None,"['1', '1', '1', '1', '1']",156.27403195499983,156.27407757499986,None,156.27419113299993,156.27424645400015,None,156.274359172,156.27440368299995,None,"[0.060500086000047304, 0.2831708780004192, 0.5076374960003704, 0.7353465870000946, 0.9331881480002266]","[None, None, None, None, None]",,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
images/image_461_seed_1.png,3,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,3,3,3,156.2918765720001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.27478800100016,156.27586386699977,156.27587703500012,156.2918765720001,156.2918765720001,157.2898903780001,157.2898903780001,160.2897154719999,160.2897154719999,160.2897154719999,160.2897154719999,160.27323719700007,None,0,,,None,160.27367102200014,160.27371688499989,None,160.273836931,160.27389084800006,None,160.2740041950001,160.2740422339998,None,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
images/image_185_seed_1.png,4,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,4,4,4,160.2897154719999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.27443486599986,160.27454257199997,160.2745554520002,160.2897154719999,160.2897154719999,161.28990234699995,161.28990234699995,164.2893419080001,164.2893419080001,164.2893419080001,164.2893419080001,164.2732341179999,1,1,1.6519267189996754,None,['1'],164.27405652900006,164.27410281699986,None,164.2742170759998,164.27427336399978,None,164.27438886599975,164.2744256609999,None,[0.21038511200003995],[None],,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
images/image_508_seed_1.png,5,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,5,5,5,164.2893419080001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2748116150001,164.274918351,164.27493185499998,164.2893419080001,164.2893419080001,165.28929311299999,165.28929311299999,168.28909287099987,168.28909287099987,168.28909287099987,168.28909287099987,168.27323987599993,1,1,0.9259619979998206,None,None,168.27384304899988,168.27388769900017,None,168.27399919399977,168.27405311799976,None,168.27416351300008,168.27419917999987,None,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
images/image_209_seed_1.png,6,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,6,6,6,168.28909287099987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.27458011399995,168.27469292099977,168.2747314899998,168.28909287099987,168.28909287099987,169.28974400800007,169.28974400800007,172.28934035500015,172.28934035500015,172.28934035500015,172.28934035500015,172.27328987600004,None,0,,,None,172.27373062200013,172.2737746140001,None,172.27388990999998,172.2739439930001,None,172.274061049,172.2740976780001,None,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
images/image_323_seed_1.png,7,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,7,7,7,172.28934035500015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.2744896989998,172.27460191699993,172.27461559199992,172.28934035500015,172.28934035500015,173.2899250549999,173.2899250549999,176.288949839,176.288949839,176.288949839,176.288949839,176.27374083799987,None,0,,,None,176.27430677799975,176.27435051300017,None,176.27446406699983,176.2745180840002,None,176.2746296649998,176.27466607199995,None,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
images/image_218_seed_1.png,8,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,8,8,8,176.288949839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.27504550999993,176.27515158200003,176.2751645620001,176.288949839,176.288949839,177.2899049980001,177.2899049980001,180.2895006570002,180.2895006570002,180.2895006570002,180.2895006570002,180.2727070760002,1,1,2.8846481170003244,None,None,180.27330956100013,180.27335400599986,None,180.27346620399976,180.27352030400016,None,180.27363191999984,180.2736672699998,None,,,,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
blank.jpg,9,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,9,9,9,180.2895006570002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.27405123300014,180.27415508500007,180.27416836300017,,,,,,,,,180.27719429599983,None,0,,,None,180.277521041,184.27310545799992,"['1', '1', '1', '1', '1', '1', '1', '1']",184.2751265789998,184.27517897300004,None,184.27528631799987,184.2753174720001,None,,,180.2895006570002,180.2895006570002,184.28997454699993,184.28997454699993,"[0.3213512429997536, 0.7423746439999377, 1.1302170799999658, 1.5469874309997067, 1.9687498029998096, 2.5915232809998088, 3.2262210579997372, 3.826248489000136]","[None, None, None, None, None, None, None, None]",,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
images/image_710_seed_1.png,10,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,10,10,10,184.28997454699993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.275635598,184.27572116400006,184.27573168599974,184.28997454699993,184.28997454699993,185.28982459600002,185.28982459600002,188.28912206999985,188.28912206999985,188.28912206999985,188.28912206999985,188.27351952499976,1,1,2.9642222389998096,None,"['1', '1', '1']",188.2743329330001,188.27438270699986,None,188.27449398699991,188.27454796199982,None,188.2746608739999,188.27469745899998,None,"[0.17224488500005464, 0.4797926680003002, 0.8433372790000249]","[None, None, None]",,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
images/image_187_seed_1.png,11,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,11,11,11,188.28912206999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.27507176000017,188.27517585299984,188.275188781,188.28912206999985,188.28912206999985,189.28941849500006,189.28941849500006,192.289649887,192.289649887,192.289649887,192.289649887,192.27356803500015,1,1,2.8264808859998993,None,"['1', '1']",192.2743931619998,192.2744400460001,None,192.27455269699976,192.27460702999997,None,192.27472181799976,192.27475892899974,None,"[0.37138753299996097, 0.6998593299999811]","[None, None]",,,,,,,,,,,,,,,78,001,0,,2024-04-15_09h49.24.726,replicate_nsd,2023.2.3,60.143707133284366,2024-04-15 09h49.36.348692 -0400,
