current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,image_2.started,press_if_repeat_2.started,polygon_3.started,all_keys_pressed_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.0041265830004704185,0.004252165999787394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,0.004263333001290448,0.014848416001768783,0.014848416001768783,28.25906550000218,1,27.190847623998707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
practice_images/w_kitchen2.jpg,0,0,,,,,,,0,0,0,0,,,,,,,,,28.27441954099777,,,,,,,,,,,28.263171124999644,28.27441954099777,28.27441954099777,28.27441954099777,28.27441954099777,31.263203458001954,31.263203458001954,32.27247908300342,32.27247908300342,32.25895675000356,1,0,0.7680819579982199,0.18011725000542356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
practice_images/w_boardwalk2.jpg,1,0,,,,,,,0,1,1,1,,,,,,,,,32.27247908300342,,,,,,,,,,,32.26059354100289,32.27247908300342,32.27247908300342,32.27247908300342,32.27247908300342,35.26262062499882,35.26262062499882,36.27155166600278,36.27155166600278,36.259074957997655,1,0,0.7891382910020184,0.15498091700283112,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
practice_images/w_monument2.jpg,2,0,,,,,,,0,2,2,2,,,,,,,,,36.27155166600278,,,,,,,,,,,36.26023775000067,36.27155166600278,36.27155166600278,36.27155166600278,36.27155166600278,39.262441124999896,39.262441124999896,40.2722702500032,40.2722702500032,40.259126458004175,1,0,0.8620958749961574,0.16601287500088802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
practice_images/w_auditorium2.jpg,3,0,,,,,,,0,3,3,3,,,,,,,,,40.2722702500032,,,,,,,,,,,40.26044600000023,40.2722702500032,40.2722702500032,40.2722702500032,40.2722702500032,43.26259241600201,43.26259241600201,44.269823250004265,44.269823250004265,44.25917612500052,1,0,0.8364580420020502,0.1570304579945514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
practice_images/w_kitchen2.jpg,4,0,,,,,,,0,4,4,4,,,,,,,,,44.269823250004265,,,,,,,,,,,44.260358250001445,44.269823250004265,44.269823250004265,44.269823250004265,44.269823250004265,47.26334499999939,47.26334499999939,48.27177725000365,48.27177725000365,48.259293583003455,2,0,1.0379741670039948,0.18494949999876553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
practice_images/w_auditorium1.jpg,5,0,,,,,,,0,5,5,5,,,,,,,,,48.27177725000365,,,,,,,,,,,48.26040541600378,48.27177725000365,48.27177725000365,48.27177725000365,48.27177725000365,51.26288729099906,51.26288729099906,52.27154824999889,52.27154824999889,52.259087958002056,1,0,0.9420340829965426,0.18401362500299,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
practice_images/w_bedroom2.jpg,6,0,,,,,,,0,6,6,6,,,,,,,,,52.27154824999889,,,,,,,,,,,52.26024020800105,52.27154824999889,52.27154824999889,52.27154824999889,52.27154824999889,55.262814916000934,55.262814916000934,56.27261787500174,56.27261787500174,56.25935833300173,1,0,0.7653400409981259,0.15101979199971538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
practice_images/w_kitchen1.jpg,7,0,,,,,,,0,7,7,7,,,,,,,,,56.27261787500174,,,,,,,,,,,56.26048858300055,56.27261787500174,56.27261787500174,56.27261787500174,56.27261787500174,59.26378191600088,59.26378191600088,60.27152537499933,60.27152537499933,60.25929629099846,1,0,0.8953661660052603,0.1670210419979412,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
practice_images/w_bedroom1.jpg,8,0,,,,,,,0,8,8,8,,,,,,,,,60.27152537499933,,,,,,,,,,,60.26045850000082,60.27152537499933,60.27152537499933,60.27152537499933,60.27152537499933,63.26372387500305,63.26372387500305,,,64.25922662499943,1,0,0.6934493329972611,0.16999937500077067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
practice_images/w_monument2.jpg,9,0,,,,,,,0,9,9,9,,,,,,,,,64.27015058300458,,,,,,,,,,,64.26043016600306,64.27015058300458,64.27015058300458,64.27015058300458,64.27015058300458,67.26309837499866,67.26309837499866,,,68.25934037499974,2,0,0.9299488739998196,0.15997424999659415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.26048612500017,68.28374283300218,68.28374283300218,73.56009258300037,1,5.264561832998879,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.56016770800488,73.56803737500013,73.56803737500013,640.2023011659985,equal,566.6316227080024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_69839.jpg,0,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,0,0,0,640.2405623329978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.2239620830005,640.2243419580045,640.2243604579999,640.2405623329978,640.2405623329978,640.2405623329978,640.2405623329978,643.2380439160042,643.2380439160042,644.2343623330016,1,1,0.6850079159994493,0.15198475000215694,None,644.235811999999,644.2359202080042,None,644.2362566660013,644.2363127909994,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/closest_pairs2/set_3_closest_to_pair_37_image_cocoid_45923.png,1,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,1,1,1,644.2546944159985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644.2378187499999,644.2379799999981,644.2380061250005,644.2546944159985,644.2546944159985,644.2546944159985,644.2546944159985,647.2509441250004,647.2509441250004,648.2390203329996,1,1,0.666900958000042,0.15904354100348428,None,648.239856250002,648.2399473750047,None,648.2401141660011,648.2401673749991,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_28325.png,2,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,2,2,2,648.2551309580012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.2407354579991,648.2409077909979,648.2409295830003,648.2551309580012,648.2551309580012,648.2551309580012,648.2551309580012,651.2510391250034,651.2510391250034,652.2391832080029,1,1,0.532551832999161,0.14604895799857331,None,652.2400327080031,652.2401190829987,None,652.2402696659992,652.240318958,None,652.2560475409991,652.2560475409991,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_46480.png,3,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,3,3,3,652.2560475409991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.2408850830034,652.2410288329993,652.241050208002,652.2560475409991,652.2560475409991,652.2560475409991,652.2560475409991,655.2511387909981,655.2511387909981,656.2512722079991,1,1,0.5877392909969785,0.14897116700012702,None,656.2521244160016,656.2522129159988,None,656.2523738329983,656.2524242910004,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_48393.png,4,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,4,4,4,656.2690030829981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.2529706249989,656.2531193329996,656.2531405830014,656.2690030829981,656.2690030829981,656.2690030829981,656.2690030829981,659.2678740830015,659.2678740830015,660.2559239160037,1,1,0.7028133330022683,0.1449672910021036,None,660.2567585409997,660.2568485829979,None,660.2570009580013,660.2570518330031,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/closest_pairs2/set_3_closest_to_pair_27_image_cocoid_44058.png,5,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,5,5,5,660.2726448329995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.2576202080018,660.257791707998,660.2578137079981,660.2726448329995,660.2726448329995,660.2726448329995,660.2726448329995,663.2678781659997,663.2678781659997,664.2554748750044,1,1,0.6212211249949178,0.15302341699862154,None,664.2562772910023,664.2563652079989,None,664.2565159580045,664.2565657079977,None,664.2719755409998,664.2719755409998,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_70947.png,6,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,6,6,6,664.2719755409998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.2571155410042,664.2572591249991,664.2572803750008,664.2719755409998,664.2719755409998,664.2719755409998,664.2719755409998,667.2679897499984,667.2679897499984,668.2559176659997,1,1,0.7019589159972384,0.1609658750021481,None,668.2567420409978,668.2568344579995,None,668.2569857499984,668.2570387910018,None,668.2719138329994,668.2719138329994,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/closest_pairs2/set_1_closest_to_pair_25_image_cocoid_58252.png,7,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,7,7,7,668.2719138329994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.2575927080034,668.2577357080008,668.2577596660049,668.2719138329994,668.2719138329994,668.2719138329994,668.2719138329994,671.2679397910033,671.2679397910033,672.2564639580014,1,1,0.6690307910030242,0.1480359999986831,None,672.2573065830002,672.2573935830005,None,672.2575446660048,672.2575947910009,None,672.2875291660021,672.2875291660021,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/MST_pairs2/pair_27_nsd_505_2_cocoid_31968.png,8,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,8,8,8,672.2875291660021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.2581538750019,672.2582653749996,672.2582820000025,672.2875291660021,672.2875291660021,672.2875291660021,672.2875291660021,675.2846592080023,675.2846592080023,676.2682571250043,1,1,1.1105597920031869,0.15393120799853932,None,676.2690670000011,676.2691527909992,None,676.2693036249984,676.2693535409999,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
blank.jpg,9,1,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,9,9,9,676.280103582998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.2699022500019,676.2704234580015,676.2704750000048,676.280103582998,676.280103582998,676.280103582998,676.280103582998,679.2720803330012,679.2720803330012,680.2686033330028,None,0,,,None,680.2692495829979,680.269337083002,None,680.2694857910028,680.2695318750048,None,680.2863172910002,680.2863172910002,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_21950.jpg,10,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,10,10,10,680.2863172910002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.2700284160019,680.2701538330002,680.2701722499987,680.2863172910002,680.2863172910002,680.2863172910002,680.2863172910002,683.2849328750017,683.2849328750017,684.2735960409991,1,1,0.6957879580004374,0.15007524999964517,None,684.2743464160012,684.2744408750004,None,684.2745703330002,684.2746245410017,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_37801.png,11,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,11,11,11,684.2905943750011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.2751622080032,684.2753955000007,684.2754485410042,684.2905943750011,684.2905943750011,684.2905943750011,684.2905943750011,687.2848995410022,687.2848995410022,688.2850937500043,1,1,0.6515880420047324,0.1530311249953229,None,688.2860300829998,688.2861352079999,None,688.2862667500012,688.286314666002,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_21508.png,12,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,12,12,12,688.3026398750008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.2868218750009,688.2869917080025,688.2870121660017,688.3026398750008,688.3026398750008,688.3026398750008,688.3026398750008,691.3016730829986,691.3016730829986,692.2895259580037,1,1,0.6335839579987805,0.13802470899827313,None,692.2903708329977,692.2904608329991,None,692.2906391249999,692.2906921660033,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/closest_pairs2/set_2_closest_to_pair_13_image_cocoid_28363.png,13,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,13,13,13,692.3054234160008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.2912549160028,692.291405791002,692.2914255409996,692.3054234160008,692.3054234160008,692.3054234160008,692.3054234160008,695.3016760000028,695.3016760000028,696.2900648330033,1,1,0.6579474989994196,0.26596687500568805,None,696.2910287080012,696.2911236660002,None,696.291288458,696.2913441249984,None,696.3080567500001,696.3080567500001,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_57838.jpg,14,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,14,14,14,696.3080567500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.2922190000027,696.2924175000007,696.2924428750048,696.3080567500001,696.3080567500001,696.3080567500001,696.3080567500001,699.3069393750047,699.3069393750047,700.3017949999994,1,1,0.7343238749963348,0.131950125003641,None,700.3026746250034,700.3027629999997,None,700.302930165999,700.3029800000004,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/MST_pairs2/pair_13_17_56.png,15,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,15,15,15,700.321782250001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.3035243330014,700.3036724580015,700.3036962080005,700.321782250001,700.321782250001,700.321782250001,700.321782250001,703.3183777500017,703.3183777500017,704.3067900000024,1,1,0.845687374996487,0.12496154100517742,None,704.3076243329997,704.3077144999988,None,704.3078785830003,704.3079318329983,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_15025.png,16,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,16,16,16,704.3245028750025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.3085041250015,704.3086796659991,704.3087007909999,704.3245028750025,704.3245028750025,704.3245028750025,704.3245028750025,707.3223661660013,707.3223661660013,708.3185640829979,1,1,0.7630081659954158,0.11105070800113026,None,708.3194809159977,708.3195708330022,None,708.319698583,708.3197611659998,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_13314.jpg,17,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,17,17,17,708.3350439580026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.3202437910004,708.3204170410027,708.3204372079999,708.3350439580026,708.3350439580026,708.3350439580026,708.3350439580026,711.3222939999978,711.3222939999978,712.3191751249979,1,1,0.653476250001404,0.12202437499945518,None,712.320110624998,712.320213291001,None,712.3203686659981,712.3204227500028,None,712.3384926250001,712.3384926250001,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/unchosen_nsd_1000_images/unchosen_8518_cocoid_70364.png,18,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,18,18,18,712.3384926250001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.320988833002,712.3212624580046,712.3212948330038,712.3384926250001,712.3384926250001,712.3384926250001,712.3384926250001,715.3353948330041,715.3353948330041,716.3225602500024,1,1,0.7350691660030861,0.1260679999977583,None,716.3233857910018,716.3234725000002,None,716.3236271249989,716.3236774160032,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/MST_pairs2/pair_15_19_0.png,19,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,19,19,19,716.3410139999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.3242539580024,716.3244035000025,716.3244247080002,716.3410139999978,716.3410139999978,716.3410139999978,716.3410139999978,719.3393825000021,719.3393825000021,720.3355979160042,1,1,0.7986560409990489,0.18496770899946569,None,720.3364768329993,720.3365822909982,None,720.3367161249989,720.336762040999,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_29886.jpg,20,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,20,20,20,720.353299208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.3372666249998,720.3374401250039,720.3374579579977,720.353299208,720.353299208,720.353299208,720.353299208,723.3521787909995,723.3521787909995,724.3405639999983,1,1,0.656411541000125,0.11799700000119628,None,724.3414014160007,724.3414920830037,None,724.3416490829986,724.3416991659979,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
blank.jpg,21,1,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,21,21,21,724.3689103330034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.3422697909991,724.342435874998,724.342457083003,724.3689103330034,724.3689103330034,724.3689103330034,724.3689103330034,727.3574809580023,727.3574809580023,728.3523415410018,None,0,,,None,728.3531924159979,728.3533046250013,None,728.3534664160034,728.3535236250027,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_40770.jpg,22,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,22,22,22,728.3703043330024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.3540787500024,728.3542457500007,728.354263416004,728.3703043330024,728.3703043330024,728.3703043330024,728.3703043330024,731.3689616250049,731.3689616250049,732.3567876660018,1,1,0.6785655830026371,0.1409434999950463,None,732.3576495829984,732.3577544159998,None,732.3578855829983,732.3579382500029,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_26435.jpg,23,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,23,23,23,732.3727671660017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.3585215830026,732.3587310000003,732.3587564160043,732.3727671660017,732.3727671660017,732.3727671660017,732.3727671660017,735.3688970000003,735.3688970000003,736.3572019159983,1,1,0.6880992500009597,0.13810150000063004,None,736.3580425000036,736.3581302500024,None,736.3582836249989,736.3583335410003,None,736.374525625004,736.374525625004,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/shared1000_notspecial/notspecial_56290.png,24,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,24,24,24,736.374525625004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.3588835830014,736.3590276250034,736.3590484160013,736.374525625004,736.374525625004,736.374525625004,736.374525625004,739.3728685829992,739.3728685829992,740.3690682079978,1,1,0.6074612910015276,0.13198900000134017,None,740.3699234579981,740.3700097910041,None,740.3701608330011,740.3702095000044,None,,,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/special515/special_32053.jpg,25,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,25,25,25,740.3865566250024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.3707580410046,740.3709151660005,740.3709325829986,740.3865566250024,740.3865566250024,740.3865566250024,740.3865566250024,743.3736485410045,743.3736485410045,744.3693257499981,1,1,0.6775228749975213,0.1599022079972201,None,744.3701168749976,744.3702193330028,None,744.3703490830012,744.3703952080032,None,744.3838596249989,744.3838596249989,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
all_stimuli/MST_pairs2/pair_37_w_airplane_interior2.jpg,26,0,0,0,0,3,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,26,26,26,744.3838596249989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.3708792500038,744.3710017080011,744.3710215829997,744.3838596249989,744.3838596249989,744.3838596249989,744.3838596249989,747.3730805829982,747.3730805829982,748.3696127910007,1,1,0.6541789170005359,0.13500070800364483,None,748.3704184579983,748.3705014580046,None,748.3706305410014,748.3706750830024,None,748.3873387909989,748.3873387909989,,,,,,,,,,,1,3,0,0,2024-08-14_10h09.27.508,rtmindeye,2024.1.5,None,2024-08-14 10h09.43.169831 -0400,
