current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.rt,all_keys_pressed.duration,key_resp_3.rt,key_resp_3.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/20_40 copy 2.jpg,7,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,7,7,7,113.14902961499683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.14035689499724,113.14042897199761,113.14043615399714,113.14902961499683,113.14902961499683,114.1494652759975,114.1494652759975,117.15498971899797,117.15498971899797,117.15498971899797,117.15498971899797,117.13411006699971,None,0,None,117.1345985179978,117.1346438239998,None,117.1347585149997,117.14334286599842,None,117.14344268700006,117.14346869699875,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/16_28.jpg,8,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,8,8,8,117.15498971899797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.14373658099794,117.14381020099972,117.14381906400013,117.15498971899797,117.15498971899797,118.14955773399925,118.14955773399925,121.15361542699975,121.15361542699975,121.15361542699975,121.15361542699975,121.13455750599678,None,0,None,121.13506615299775,121.13511241800006,None,121.13522827299676,121.14362137699936,None,121.14372100099717,121.14374717600003,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/blank.jpg,9,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,9,9,9,121.15361542699975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.14401424099924,121.14408860899857,121.1440972119999,,,,,,,,,121.1482545359977,None,0,None,121.14852119699935,125.13638507299765,None,125.13669692099938,125.14580867800032,None,125.14590973799932,125.14593617199716,None,121.15361542699975,121.15361542699975,125.15527523199853,125.15527523199853,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/20_12 copy.jpg,10,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,10,10,10,125.15527523199853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.14620686299895,125.14628503799759,125.14629366299778,125.15527523199853,125.15527523199853,126.14949096799683,126.14949096799683,129.15036494000014,129.15036494000014,129.15036494000014,129.15036494000014,129.13350265899862,None,0,None,129.1339007280003,129.13393790699774,None,129.13402973499979,129.13408041000002,None,129.13417159599703,129.1342005339975,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/pair02.jpg,11,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,11,11,11,129.15036494000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.13450366999677,129.13459005299956,129.13459993599827,129.15036494000014,129.15036494000014,130.1491659969979,130.1491659969979,133.15235663899875,133.15235663899875,133.15235663899875,133.15235663899875,133.13358851199882,None,0,None,133.1339460929994,133.13397613399866,None,133.13405327099827,133.14097760499862,None,133.14107763199718,133.14110353199794,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/pair15 copy 6.jpg,12,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,12,12,12,133.15235663899875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.14137035899694,133.1414451399978,133.1414532819981,133.15235663899875,133.15235663899875,134.14963212699877,134.14963212699877,137.15365975799796,137.15365975799796,137.15365975799796,137.15365975799796,137.13418167599957,None,0,None,137.1346975009983,137.13474249599676,None,137.1348581530001,137.14243102099863,None,137.14253261299746,137.14255937099733,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/pair18 copy.jpg,13,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,13,13,13,137.15365975799796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.14284976899944,137.14292396999736,137.14293239999824,137.15365975799796,137.15365975799796,138.14943022199805,138.14943022199805,141.1490929669999,141.1490929669999,141.1490929669999,141.1490929669999,141.13552483699823,None,0,None,141.13577507899754,141.13579638599913,None,141.1358488759979,141.14059979099693,None,141.1406698589999,141.14068877399768,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/pair11 copy 7.jpg,14,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,14,14,14,141.1490929669999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.14087813899823,141.14093171999775,141.1409374169998,141.1490929669999,141.1490929669999,142.14916489999814,142.14916489999814,145.1545665699996,145.1545665699996,145.1545665699996,145.1545665699996,145.13418131099752,None,0,None,145.13469352399989,145.1347391700001,None,145.13485453300018,145.1424001919986,None,145.14250001399705,145.14252580099856,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/18_0 copy 4.jpg,15,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,15,15,15,145.1545665699996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.14279073799844,145.14286510999955,145.1428735720001,145.1545665699996,145.1545665699996,146.14942442299798,146.14942442299798,149.15416405499855,149.15416405499855,149.15416405499855,149.15416405499855,149.13413591899734,None,0,None,149.13467122399743,149.13471812399803,None,149.13483406799787,149.14250406799692,None,149.14260676799677,149.14263432999724,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/13_0 copy 3.jpg,16,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,16,16,16,149.15416405499855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.14290858099776,149.14298550999956,149.14299398799994,149.15416405499855,149.15416405499855,150.14950846499778,150.14950846499778,153.15493804799917,153.15493804799917,153.15493804799917,153.15493804799917,153.13394666399836,None,0,None,153.13445484899785,153.13449998599754,None,153.13461492900024,153.14208918299846,None,153.14219194899852,153.14221880100013,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/21_0 copy 7.jpg,17,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,17,17,17,153.15493804799917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.14249564499914,153.14257139099936,153.14258003499708,153.15493804799917,153.15493804799917,154.1495096059989,154.1495096059989,157.1551218809982,157.1551218809982,157.1551218809982,157.1551218809982,157.13420712299921,None,0,None,157.13471680399743,157.1347613809994,None,157.1348766230003,157.14250812699902,None,157.14260665099937,157.1426322369989,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/17_40 copy 6.jpg,18,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,18,18,18,157.1551218809982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.14289475799887,157.14296738199846,157.14297575899764,157.1551218809982,157.1551218809982,158.149500755997,158.149500755997,161.15129661399988,161.15129661399988,161.15129661399988,161.15129661399988,161.13414082399686,None,0,None,161.13465028799692,161.13469454799997,None,161.13481045699882,161.14229031399736,None,161.14238916199974,161.14241475499875,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/blank.jpg,19,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,19,19,19,161.15129661399988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.1426768459969,161.14275049099888,161.1427585809979,,,,,,,,,161.1449817169996,None,0,None,161.14539026700004,165.13407235799968,None,165.1342877169991,165.14222641899687,None,165.14233281499764,165.142360611997,None,161.15129661399988,161.15129661399988,165.15309062899905,165.15309062899905,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/23_12 copy 3.jpg,20,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,20,20,20,165.15309062899905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.14264035700035,165.1427200279977,165.14272869399792,165.15309062899905,165.15309062899905,166.14948998699765,166.14948998699765,169.14951573399958,169.14951573399958,169.14951573399958,169.14951573399958,169.1341689419969,None,0,None,169.1346588489978,169.1347039350003,None,169.13481931899878,169.1348837919977,None,169.13499925099677,169.13503545999993,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/pair08 copy 2.jpg,21,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,21,21,21,169.14951573399958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.1354130869986,169.13551905999702,169.13553156099806,169.14951573399958,169.14951573399958,170.14945305999936,170.14945305999936,173.1546107369977,173.1546107369977,173.1546107369977,173.1546107369977,173.13356872299846,None,0,None,173.13408020600036,173.13412490399787,None,173.13424010699964,173.1418207280003,None,173.1419226529979,173.14194971699908,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/11_12 copy 6.jpg,22,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,22,22,22,173.1546107369977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.14223600199693,173.1423100739994,173.1423183099978,173.1546107369977,173.1546107369977,174.14916377499685,174.14916377499685,177.1533173409989,177.1533173409989,177.1533173409989,177.1533173409989,177.1341778959977,None,0,None,177.1346835359982,177.1347285519987,None,177.13484309199703,177.14238367899816,None,177.1424864799992,177.14251321899792,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/15_12 copy 2.jpg,23,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,23,23,23,177.1533173409989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.14278566400026,177.14286146899758,177.14287023199722,177.1533173409989,177.1533173409989,178.14917028799755,178.14917028799755,181.15252641599727,181.15252641599727,181.15252641599727,181.15252641599727,181.13354995699774,None,0,None,181.13405822399727,181.13410372299768,None,181.1342193379969,181.1415646489986,None,181.14166359299998,181.14168954999695,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/10_40 copy 3.jpg,24,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,24,24,24,181.15252641599727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.14195513999948,181.1420280909988,181.14203659699706,181.15252641599727,181.15252641599727,182.1495643169983,182.1495643169983,185.1551278859988,185.1551278859988,185.1551278859988,185.1551278859988,185.13429268099935,None,0,None,185.13479980299962,185.13484473399876,None,185.1349590949976,185.14248419999785,None,185.14258467899708,185.14261141599854,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/22_28 copy 2.jpg,25,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,25,25,25,185.1551278859988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.1428791679973,185.14295450699865,185.1429628859987,185.1551278859988,185.1551278859988,186.14960333099953,186.14960333099953,189.15393823499835,189.15393823499835,189.15393823499835,189.15393823499835,189.13416781999695,None,0,None,189.1346721259979,189.13471737599684,None,189.13483128499865,189.14221646499936,None,189.14232040599745,189.14234694999686,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/18_0 copy 3.jpg,26,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,26,26,26,189.15393823499835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.14262030399914,189.1426966479994,189.14270527699773,189.15393823499835,189.15393823499835,190.14962956999807,190.14962956999807,193.15215267799795,193.15215267799795,193.15215267799795,193.15215267799795,193.1340967420001,None,0,None,193.13461344099778,193.134657786999,None,193.13477508899814,193.1422243499983,None,193.14232365599673,193.14234919399678,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/5_40.jpg,27,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,27,27,27,193.15215267799795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.14261231199998,193.1426873579985,193.14269596499798,193.15215267799795,193.15215267799795,194.15080414399927,194.15080414399927,197.15270903700002,197.15270903700002,197.15270903700002,197.15270903700002,197.13381974199729,None,0,None,197.13432813199688,197.1343726289997,None,197.13448716999847,197.14207645100032,None,197.14217998599997,197.1422070999979,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/13_28 copy 4.jpg,28,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,28,28,28,197.15270903700002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.14248076399963,197.14255772999968,197.1425665099996,197.15270903700002,197.15270903700002,198.150970106999,198.150970106999,201.14964804099873,201.14964804099873,201.14964804099873,201.14964804099873,201.13298239099822,None,0,None,201.13322509799764,201.13324576299783,None,201.13329919699754,201.13786288399933,None,201.13793347599858,201.13795196799765,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/blank.jpg,29,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,29,29,29,201.14964804099873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.13814073100002,201.13819318399692,201.13819917,,,,,,,,,201.13968798600035,None,0,None,201.1398516249974,205.13487476999944,None,205.13498890600022,205.1396066950001,None,205.13967756999773,205.13969574499788,None,201.14964804099873,201.14964804099873,205.14902959000028,205.14902959000028,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/6_12 copy.jpg,30,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,30,30,30,205.14902959000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.13988915899972,205.1399431739992,205.1399490119984,205.14902959000028,205.14902959000028,206.15078130099937,206.15078130099937,209.15016165199995,209.15016165199995,209.15016165199995,209.15016165199995,209.13415924599758,None,0,None,209.13465619499766,209.13470316099847,None,209.13482108899916,209.13488681499803,None,209.13500383099745,209.13504104099775,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/6_12 copy 2.jpg,31,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,31,31,31,209.15016165199995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.13542482199773,209.13553164099721,209.13554402999944,209.15016165199995,209.15016165199995,210.15103787299813,210.15103787299813,213.15543762499874,213.15543762499874,213.15543762499874,213.15543762499874,213.13412464799694,None,0,None,213.13464076599848,213.13468715399722,None,213.13480530299785,213.14233023799898,None,213.14242932100024,213.14245542299977,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/pair07 copy 6.jpg,32,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,32,32,32,213.15543762499874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.14271928499875,213.14279375399929,213.14280333999704,213.15543762499874,213.15543762499874,214.15078932699907,214.15078932699907,217.15112497099835,217.15112497099835,217.15112497099835,217.15112497099835,217.13414810099857,None,0,None,217.13466222699935,217.13470721799968,None,217.134822693999,217.14236195799822,None,217.1424642469974,217.1424910679998,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/5_40.jpg,33,0,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,33,33,33,217.15112497099835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.1427633839994,217.14283954100028,217.14284824599963,217.15112497099835,217.15112497099835,218.1509429259968,218.1509429259968,221.15581707699675,221.15581707699675,221.15581707699675,221.15581707699675,221.1341768909988,None,0,None,221.13467062199925,221.13471622699944,None,221.13483431900022,221.14233636899735,None,221.14243906999764,221.14246622099745,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/pair15 copy 5.jpg,34,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,34,34,34,221.15581707699675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.14274034399932,221.14281536099952,221.1428255519968,221.15581707699675,221.15581707699675,222.15102982999815,222.15102982999815,225.1539276399999,225.1539276399999,225.1539276399999,225.1539276399999,225.1341859569984,None,0,None,225.1347013199993,225.13474759499877,None,225.1348633029993,225.1426205229982,None,225.14272358000017,225.14275035099854,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/17_40 copy.jpg,35,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,35,35,35,225.1539276399999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.14302431299802,225.14310094999746,225.14310966799894,225.1539276399999,225.1539276399999,226.1508248789978,226.1508248789978,229.1528839169987,229.1528839169987,229.1528839169987,229.1528839169987,229.13369972999863,None,0,None,229.13419266199708,229.13423820599928,None,229.13435554999887,229.14186504199824,None,229.14196958699904,229.1419963269982,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/5_28 copy 6.jpg,36,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,36,36,36,229.1528839169987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.14227209199817,229.14234830299756,229.1423568350001,229.1528839169987,229.1528839169987,230.150698180998,230.150698180998,233.15431319799973,233.15431319799973,233.15431319799973,233.15431319799973,233.13390443999742,None,0,None,233.13441920199693,233.13446368899895,None,233.13457846599704,233.1423548419989,None,233.14245702599874,233.1424838819985,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/22_40.jpg,37,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,37,37,37,233.15431319799973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.14276138999776,233.14283745399734,233.14284622899868,233.15431319799973,233.15431319799973,234.15079722599694,234.15079722599694,237.15086042399707,237.15086042399707,237.15086042399707,237.15086042399707,237.13373940999736,None,0,None,237.1342503909982,237.1342962689996,None,237.13441293099822,237.14194817099997,None,237.14205064499765,237.1420774299986,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/18_0 copy 3.jpg,38,0,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,38,38,38,237.15086042399707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.14235168399682,237.14242812099837,237.1424382969999,237.15086042399707,237.15086042399707,238.1507844359985,238.1507844359985,241.15079184099886,241.15079184099886,241.15079184099886,241.15079184099886,241.13412760999927,None,0,None,241.13462131099732,241.13466635700024,None,241.13478141199812,241.1423728970003,None,241.14247284299927,241.14249867499893,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/blank.jpg,39,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,39,39,39,241.15079184099886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.14276129499922,241.14283664299728,241.14284625399887,,,,,,,,,241.1449128469976,None,0,None,241.14521105499807,245.1339814569983,None,245.13420612799746,245.14188334999926,None,245.14199676699718,245.1420238669998,None,241.15079184099886,241.15079184099886,245.15316030199756,245.15316030199756,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/13_0 copy 7.jpg,40,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,40,40,40,245.15316030199756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.14230255099756,245.14238713899977,245.14239571699727,245.15316030199756,245.15316030199756,246.15106580499923,246.15106580499923,249.1499538809985,249.1499538809985,249.1499538809985,249.1499538809985,249.13409548399795,None,0,None,249.13461242199992,249.13465899099901,None,249.13477559699822,249.13484026699734,None,249.13495624799907,249.13499180699728,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/pair12 copy 2.jpg,41,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,41,41,41,249.1499538809985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.13537354899745,249.1354837580002,249.13549656299801,249.1499538809985,249.1499538809985,250.15107620699928,250.15107620699928,253.1532716139991,253.1532716139991,253.1532716139991,253.1532716139991,253.13409279799816,None,0,None,253.13460667699837,253.13465215999895,None,253.1347674739991,253.1422096949973,None,253.14230836599745,253.14233432999754,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/16_40 copy 5.jpg,42,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,42,42,42,253.1532716139991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.14259748899713,253.14267193199703,253.1426817219981,253.1532716139991,253.1532716139991,254.15066338699762,254.15066338699762,257.15335721799784,257.15335721799784,257.15335721799784,257.15335721799784,257.13377910099734,None,0,None,257.1342930539977,257.13433838499986,None,257.13445697099814,257.1419663409979,None,257.14206934999675,257.1420961969998,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
images/20_12 copy 4.jpg,43,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,43,43,43,257.15335721799784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.14237185699676,257.1424483359988,257.1424581680003,257.15335721799784,257.15335721799784,258.1507513159995,258.1507513159995,261.15463766500034,261.15463766500034,261.15463766500034,261.15463766500034,261.1342222359999,None,0,None,261.134735206997,261.1347812169988,None,261.1348979260001,261.14284876799866,None,261.1429482379972,261.1429746899994,None,,,,,,,,,,,,,,,,,,,1,001,0,,2024-04-12_10h05.35.187,replicate_nsd,2023.2.3,59.97307460779113,2024-04-12 10h05.48.126200 -0400,
