current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,all_keys_pressed.rt,all_keys_pressed.duration,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
practice_images/paired_image_6_2.png,16,0,,,,,0,16,16,16,,,,,304.266908106998,,,,,,,,,,,304.25140804499824,304.2514747059977,304.2514836959999,304.266908106998,304.266908106998,305.267214907999,305.267214907999,308.26629218299786,308.26629218299786,308.26629218299786,308.26629218299786,308.2508489719985,None,0,,,None,308.25127502599935,308.2513145929988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
practice_images/paired_image_24_1.png,17,0,,,,,0,17,17,17,,,,,308.26629218299786,,,,,,,,,,,308.25159565799913,308.25167960699764,308.2516912029969,308.26629218299786,308.26629218299786,309.2672975059977,309.2672975059977,312.26626147799834,312.26626147799834,312.26626147799834,312.26626147799834,312.25087428199913,None,0,,,None,312.25141755000004,312.25145795999924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
practice_images/paired_image_20_2.png,18,0,,,,,0,18,18,18,,,,,312.26626147799834,,,,,,,,,,,312.2517364159976,312.25182156699884,312.25183280099736,312.26626147799834,312.26626147799834,313.2672695009969,313.2672695009969,316.2669354569989,316.2669354569989,316.2669354569989,316.2669354569989,316.25091000599787,None,0,,,None,316.2513369929984,316.2513778419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
practice_images/paired_image_36_2.png,19,0,,,,,0,19,19,19,,,,,316.2669354569989,,,,,,,,,,,316.2516565779988,316.2517420209988,316.2517535529987,316.2669354569989,316.2669354569989,317.2671913839986,317.2671913839986,320.2695947719985,320.2695947719985,320.2695947719985,320.2695947719985,320.250700452998,None,0,,,None,320.2511281019979,320.25116825799705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.25122968899814,320.2695947719985,320.2695947719985,326.1001250369991,4,5.824318627001048,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.1001649739992,326.1168086459984,326.1168086459984,328.3501045489975,equal,2.2251145510017523,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_320_seed_1.png,0,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,328.46620118099963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.4312608449982,328.4313629009994,328.43137031199876,328.46620118099963,328.46620118099963,329.45034357999975,329.45034357999975,332.45057667499714,332.45057667499714,332.45057667499714,332.45057667499714,332.43399758399755,1,1,2.067395411999314,None,None,332.4368424289969,332.43688461299826,None,332.4375969419998,332.4376495129982,None,332.438347547999,332.4383837449968,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_351_seed_1.png,1,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,1,1,1,332.45057667499714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.43928778400004,332.43936154799667,332.43937014799667,332.45057667499714,332.45057667499714,333.4503820350001,333.4503820350001,336.4497893339976,336.4497893339976,336.4497893339976,336.4497893339976,336.4337997169969,None,0,,,None,336.434379585,336.4344279449979,None,336.43454462299997,336.4345979419995,None,336.4347125099994,336.43474858699847,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_135_seed_1.png,2,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,2,2,2,336.4497893339976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.4351469289977,336.4352537779996,336.4352663309983,336.4497893339976,336.4497893339976,337.45077242799744,337.45077242799744,340.4500412369998,340.4500412369998,340.4500412369998,340.4500412369998,340.4340402050002,None,0,,,None,340.434589389999,340.43463740899824,None,340.43475423499694,340.4348080749987,None,340.4349238229988,340.43496027499714,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_113_seed_1.png,3,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,3,3,3,340.4500412369998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.43535152599725,340.4354620719969,340.4354721949967,340.4500412369998,340.4500412369998,341.450723078,341.450723078,344.4499988309981,344.4499988309981,344.4499988309981,344.4499988309981,344.4339923819971,None,0,,,None,344.4345245299992,344.4345701209968,None,344.43468331799886,344.43473661999815,None,344.4348489829972,344.43488435499967,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_62_seed_1.png,4,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,4,4,4,344.4499988309981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.4352610319984,344.43536571799996,344.43537823299994,344.4499988309981,344.4499988309981,345.45031845399717,345.45031845399717,348.4496329649992,348.4496329649992,348.4496329649992,348.4496329649992,348.4336366439966,None,0,,,None,348.43442990199765,348.4344789099996,None,348.43459618499764,348.4346501439977,None,348.4347653759978,348.4348022109989,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_663_seed_1.png,5,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,5,5,5,348.4496329649992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.4351698529972,348.4352561709966,348.43526649299747,348.4496329649992,348.4496329649992,349.4503555559968,349.4503555559968,352.44934665399705,352.44934665399705,352.44934665399705,352.44934665399705,352.4352629169989,None,0,,,None,352.43558454699814,352.43561117999707,None,352.4356733229979,352.4357041609983,None,352.4357650649981,352.4357845630002,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_669_seed_1.png,6,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,6,6,6,352.44934665399705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.43599814799745,352.4360577399966,352.43606460199953,352.44934665399705,352.44934665399705,353.45196085599673,353.45196085599673,356.4496136989983,356.4496136989983,356.4496136989983,356.4496136989983,356.4329840729988,None,0,,,None,356.43324597699757,356.433268159999,None,356.4333204639988,356.4333462959985,None,356.43339732299864,356.43341378699915,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_580_seed_1.png,7,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,7,7,7,356.4496136989983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.43359177099774,356.4336408749987,356.4336467510002,356.4496136989983,356.4496136989983,357.4504015229977,357.4504015229977,360.4498000679996,360.4498000679996,360.4498000679996,360.4498000679996,360.43360164600017,None,0,,,None,360.4341223049996,360.43416873899696,None,360.434282127997,360.4343342949978,None,360.4344448669981,360.43447902499975,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_339_seed_1.png,8,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,8,8,8,360.4498000679996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.4351136209989,360.4352249409967,360.4352374459995,360.4498000679996,360.4498000679996,361.45036597999933,361.45036597999933,364.4503614109999,364.4503614109999,364.4503614109999,364.4503614109999,364.43369269999675,None,0,,,None,364.4342711029967,364.43431804099964,None,364.43443669299813,364.43448984899806,None,364.43460503299866,364.4346406689983,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
blank.jpg,9,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,9,9,9,364.4503614109999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.4350285929977,364.43513581599836,364.4351485529987,,,,,,,,,364.43890647999797,None,0,,,None,364.4391979819993,368.43367276199933,None,368.43393505699714,368.4340250969981,None,368.43422390199703,368.43428203099757,None,364.4503614109999,364.4503614109999,368.44963430999996,368.44963430999996,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_54_seed_1.png,10,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,10,10,10,368.44963430999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.43474844999946,368.43486504999964,368.43487772799926,368.44963430999996,368.44963430999996,369.45037972099817,369.45037972099817,372.4497304519973,372.4497304519973,372.4497304519973,372.4497304519973,372.43388055499963,None,0,,,None,372.4344140359972,372.4344617969982,None,372.4345737659969,372.4346257849975,None,372.4347376379992,372.4347734799994,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_273_seed_1.png,11,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,11,11,11,372.4497304519973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.43517189699924,372.4352780479967,372.4352903109975,372.4497304519973,372.4497304519973,373.4503514959979,373.4503514959979,376.4496814289996,376.4496814289996,376.4496814289996,376.4496814289996,376.43364008799836,None,0,,,None,376.43421261599724,376.4342588139989,None,376.43437100499796,376.4344234599994,None,376.4345346409973,376.43456998799957,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_399_seed_1.png,12,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,12,12,12,376.4496814289996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.4349456459968,376.4350537909995,376.43506631799755,376.4496814289996,376.4496814289996,377.45036205299766,377.45036205299766,380.4492638619995,380.4492638619995,380.4492638619995,380.4492638619995,380.4336691769968,None,0,,,None,380.4342183769986,380.43426704599915,None,380.4343804209966,380.43443471599676,None,380.43454551899777,380.43458066699895,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_174_seed_1.png,13,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,13,13,13,380.4492638619995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.43496001099993,380.435067118,380.4350794689999,380.4492638619995,380.4492638619995,381.45041167999807,381.45041167999807,384.4493198129967,384.4493198129967,384.4493198129967,384.4493198129967,384.4339665399966,None,0,,,None,384.43449199099996,384.43453876799686,None,384.43465455899786,384.4347084379988,None,384.43482313999993,384.4348599719997,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
images/image_359_seed_1.png,14,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,14,14,14,384.4493198129967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.43525226499696,384.4353529509972,384.4353628659992,384.4493198129967,384.4493198129967,385.45032811099736,385.45032811099736,388.45011670599706,388.45011670599706,388.45011670599706,388.45011670599706,388.4339822469992,None,0,,,None,388.43452031999914,388.43456856699777,None,388.43468608299736,388.4347400709994,None,388.4348553279997,388.43489232199863,None,,,,,,,,,,,,,,,97,001,0,,2024-04-13_12h09.34.424,replicate_nsd,2023.2.3,60.844381039993614,2024-04-13 12h10.47.544552 -0400,
