current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,all_keys_pressed_2.rt,all_keys_pressed_2.duration,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,all_keys_pressed.rt,all_keys_pressed.duration,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,blank_trial_testing_keys.rt,blank_trial_testing_keys.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/image_393_seed_1.png,7,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,7,7,7,173.9084019689999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.8813791880002,173.8815012240002,173.88151441599985,173.9084019689999,173.9084019689999,174.89618410300045,174.89618410300045,177.9017360759999,177.9017360759999,177.9017360759999,177.9017360759999,177.87963434199992,1,1,2.6299903220005945,None,"['1', '2']",177.88045248600065,177.8805039380004,None,177.88062090899984,177.88066595200053,None,177.88075602400022,177.88078517099984,None,"[0.2967504899997948, 0.712180898999577]","[None, None]",,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/image_27_seed_1.png,8,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,8,8,8,177.9017360759999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.8810900790004,177.88119055700008,177.88120090900065,177.9017360759999,177.9017360759999,178.8966088490006,178.8966088490006,181.89627702800044,181.89627702800044,181.89627702800044,181.89627702800044,181.8803319510007,1,1,2.8057025840007555,None,"['2', '1', '2']",181.88115732799997,181.88120202100072,None,181.88131411599988,181.88137019100031,None,181.88148431199988,181.8815207560001,None,"[0.0372704800001884, 0.5036408680007298, 0.9285242510004537]","[None, None, None]",,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
blank.jpg,9,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,9,9,9,181.89627702800044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.88190126900008,181.8820228630002,181.88203562299987,,,,,,,,,181.88538233100007,None,0,,,None,181.88570531799996,185.87998424000034,"['2', '1', '2', '1', '2', '1', '2', '1', '2']",185.8822851220002,185.88235139500011,None,185.88248491100057,185.88252374400054,None,,,181.89627702800044,181.89627702800044,185.90986735300066,185.90986735300066,"[0.20186545999968075, 0.6011821799993413, 1.008152746999258, 1.4377640099992277, 1.891942010999628, 2.329204179000044, 2.810425973999372, 3.2276486619994103, 3.6158374579999872]","[None, None, None, None, None, None, None, None, None]",45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/image_45_seed_1.png,10,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,10,10,10,185.90986735300066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.88291582800048,185.8830506130007,185.88306113999988,185.90986735300066,185.90986735300066,186.89599437500056,186.89599437500056,189.90857512599996,189.90857512599996,189.90857512599996,189.90857512599996,189.88035345000026,2,0,2.8693869180006004,None,"['2', '1']",189.88135802600027,189.88140824899983,None,189.88152180999987,189.8815785300003,None,189.88169351299985,189.88173081200057,None,"[0.3565795149997939, 0.7608582060001936]","[None, None]",,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/image_7_seed_1.png,11,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,11,11,11,189.90857512599996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.88211237500036,189.88223352400018,189.88224635799997,189.90857512599996,189.90857512599996,190.89649066899983,190.89649066899983,193.90817104100006,193.90817104100006,193.90817104100006,193.90817104100006,193.88049109700023,1,1,2.857387892000588,None,"['1', '2']",193.88131069300016,193.88135602200055,None,193.88146808500005,193.88152287600042,None,193.88163663900013,193.88167255400003,None,"[0.27328830899932655, 0.6777664530000038]","[None, None]",,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/image_319_seed_1.png,12,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,12,12,12,193.90817104100006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.8820502540002,193.88217702200018,193.8821875880003,193.90817104100006,193.90817104100006,194.89659349900012,194.89659349900012,197.90184636400045,197.90184636400045,197.90184636400045,197.90184636400045,197.88036229600038,None,0,,,['2'],197.88100277800004,197.88104713900066,None,197.88115999599995,197.88121522800066,None,197.88132716900054,197.88136315700012,None,[0.15237040000010893],[None],,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/5_100.png,13,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,13,13,13,197.90184636400045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.88174226200044,197.88186193900037,197.8818746450006,197.90184636400045,197.90184636400045,198.89681389199995,198.89681389199995,201.90556848300002,201.90556848300002,201.90556848300002,201.90556848300002,201.88049280999985,None,0,,,None,201.88092640300056,201.88096934500027,None,201.88108486300007,201.881140683,None,201.88125571599994,201.88129176100028,None,,,,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/image_270_seed_1.png,14,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,14,14,14,201.90556848300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.88167183400037,201.88179348700032,201.88180639200073,201.90556848300002,201.90556848300002,202.89694219300054,202.89694219300054,205.90785676399992,205.90785676399992,205.90785676399992,205.90785676399992,205.88053761799983,None,0,,,None,205.88097280700003,205.88101627500055,None,205.88113183800033,205.8811886860003,None,205.88130323600035,205.88133961600033,None,,,,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/image_648_seed_1.png,15,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,15,15,15,205.90785676399992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.88172140300048,205.88184084300065,205.88185374900058,205.90785676399992,205.90785676399992,206.89697154500027,206.89697154500027,209.90943008500017,209.90943008500017,209.90943008500017,209.90943008500017,209.88071636099994,None,0,,,None,209.88114787500035,209.88119209100023,None,209.8813061589999,209.88136335800027,None,209.88147666199984,209.88151298699995,None,,,,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/paired_image_115_1.png,16,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,16,16,16,209.90943008500017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.8818944980003,209.88201506299993,209.88202785800058,209.90943008500017,209.90943008500017,210.8970209170002,210.8970209170002,213.9075464160005,213.9075464160005,213.9075464160005,213.9075464160005,213.88079150400063,None,0,,,None,213.88122577500053,213.88126954900054,None,213.88138593200074,213.88144230099988,None,213.8815565900004,213.88159300500047,None,,,,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/image_562_seed_1.png,17,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,17,17,17,213.9075464160005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.8819738430002,213.88209474999985,213.88210781700036,213.9075464160005,213.9075464160005,214.89719538200006,214.89719538200006,217.90704343900052,217.90704343900052,217.90704343900052,217.90704343900052,217.8808841250002,None,0,,,None,217.88131156200052,217.88135454500025,None,217.88146796799992,217.88152406900008,None,217.8816369850001,217.88167273999989,None,,,,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/paired_image_676_2.png,18,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,18,18,18,217.90704343900052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.88205359600033,217.88217309900028,217.88218594800037,217.90704343900052,217.90704343900052,218.89722680100022,218.89722680100022,221.89743320100024,221.89743320100024,221.89743320100024,221.89743320100024,221.8810246560006,None,0,,,None,221.88145418000022,221.88149773900022,None,221.88161032800053,221.8816663860007,None,221.88177957600055,221.881816178,None,,,,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
blank.jpg,19,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,19,19,19,221.89743320100024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.8821906940002,221.88231193000047,221.88232475899986,,,,,,,,,221.88617584500025,None,0,,,None,221.88657381300072,225.88033097900006,None,225.88054458199986,225.8806046610007,None,225.88073517300018,225.88077348300067,None,,,221.89743320100024,221.89743320100024,225.9039197230004,225.9039197230004,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/image_669_seed_1.png,20,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,20,20,20,225.9039197230004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.88116837000052,225.88128966100066,225.88130278300014,225.9039197230004,225.9039197230004,226.89623368499997,226.89623368499997,229.90133934000005,229.90133934000005,229.90133934000005,229.90133934000005,229.8798566510004,2,0,2.7093516640006783,None,None,229.88019712500045,229.8802226730004,None,229.8802843500007,229.88031688200044,None,229.88037875999999,229.88039900100011,None,,,,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/image_501_seed_1.png,21,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,21,21,21,229.90133934000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.88061695099987,229.88068480499987,229.88069180399998,229.90133934000005,229.90133934000005,230.8962438940007,230.8962438940007,233.8964303769999,233.8964303769999,233.8964303769999,233.8964303769999,233.87993325300067,1,1,2.597709541999393,None,"['1', '2', '1']",233.8803979029999,233.880423091,None,233.8804852430003,233.8805179910005,None,233.8805810370004,233.88060189800035,None,"[0.09920242699990922, 0.4217361239998354, 0.7554751669995312]","[None, None, None]",,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/10_89.png,22,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,22,22,22,233.8964303769999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.8808144479999,233.8808829310001,233.88089005300026,233.8964303769999,233.8964303769999,234.89633985399996,234.89633985399996,237.9083447310004,237.9083447310004,237.9083447310004,237.9083447310004,237.88134327199987,1,1,2.769054543000493,None,"['1', '2']",237.882171837,237.88221704100033,None,237.88233119600045,237.88238813299995,None,237.88250342300034,237.88254081300056,None,"[0.7330602020001606, 0.980783658999826]","[None, None]",,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/image_537_seed_1.png,23,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,23,23,23,237.9083447310004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.882927181,237.8830482379999,237.8830611330004,237.9083447310004,237.9083447310004,238.89774108200072,238.89774108200072,241.90753217900055,241.90753217900055,241.90753217900055,241.90753217900055,241.8815821070002,1,1,2.7391552129993215,None,"['2', '1', '2']",241.88243074300044,241.88247972099998,None,241.8825924190005,241.882648023,None,241.88276357999985,241.88280114200006,None,"[0.069061461000274, 0.4690727200004403, 0.9093655050000962]","[None, None, None]",,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/image_430_seed_1.png,24,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,24,24,24,241.90753217900055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.88318339800026,241.88330986300025,241.88332284399985,241.90753217900055,241.90753217900055,242.89792228100032,242.89792228100032,245.90926602499985,245.90926602499985,245.90926602499985,245.90926602499985,245.88156181500017,2,0,2.7398860780003815,None,"['2', '1', '2']",245.8823655010001,245.88241016900065,None,245.88252029600062,245.8825741240007,None,245.8826847800001,245.8827204980007,None,"[0.08834486300020217, 0.472465992999787, 0.8845733050002309]","[None, None, None]",,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/image_423_seed_1.png,25,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,25,25,25,245.90926602499985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.88308984200012,245.88320827400003,245.88322075500037,245.90926602499985,245.90926602499985,246.89675720700052,246.89675720700052,249.90638637400025,249.90638637400025,249.90638637400025,249.90638637400025,249.8807355050003,2,0,2.9339613419997477,None,"['1', '2']",249.88155065299998,249.8815959930007,None,249.88170807799997,249.88176266100072,None,249.8818770200005,249.88191281700074,None,"[0.10710060400015209, 0.4991760550001345]","[None, None]",,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
images/paired_image_777_2.png,26,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,26,26,26,249.90638637400025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.88229108500036,249.88241139799993,249.88242419200014,249.90638637400025,249.90638637400025,250.89537099900008,250.89537099900008,253.902260201,253.902260201,253.902260201,253.902260201,253.8808740280001,2,0,2.212374895000721,None,['1'],253.881687479,253.88173293900036,None,253.8818450610006,253.88190020000002,None,253.88201607700012,253.88205320100042,None,[0.5207393410000805],[None],,,,,,,45,001,0,,2024-04-16_10h21.05.102,replicate_nsd,2023.2.3,60.02260703451255,2024-04-16 10h21.17.687935 -0400,
,,,,,,,,,,,,,,,253.902260201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.88243757100008,253.88256125899989,253.88257460500063,253.902260201,253.902260201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
