current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.rt,all_keys_pressed_2.duration,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,all_keys_pressed.rt,all_keys_pressed.duration,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,blank_trial_testing_keys.rt,blank_trial_testing_keys.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.027794890999757627,0.02795586699994601,0.02797078000003239,0.04669290199990428,0.04669290199990428,0.9334458309999718,1,0.8717190160000428,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_boardwalk1.jpg,0,0,,,,,0,0,0,0,,,,,0.9653086270000131,,,,,,,,,,,0.9409321049997743,0.9409864379999817,0.9409951309999087,0.9653086270000131,0.9653086270000131,1.9498850519998996,1.9498850519998996,4.950315984000099,4.950315984000099,4.950315984000099,4.950315984000099,4.933946950000063,None,0,None,4.934639344000061,4.934690210000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_kitchen1.jpg,1,0,,,,,0,1,1,1,,,,,4.950315984000099,,,,,,,,,,,4.934973131999868,4.9350500499999725,4.935061978999784,4.950315984000099,4.950315984000099,5.950504141999772,5.950504141999772,8.950340604999838,8.950340604999838,8.950340604999838,8.950340604999838,8.934138086000075,None,0,None,8.934670126000128,8.934713351000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_bedroom1.jpg,2,0,,,,,0,2,2,2,,,,,8.950340604999838,,,,,,,,,,,8.934987495999849,8.935062807000122,8.935074686000007,8.950340604999838,8.950340604999838,9.950533792999977,9.950533792999977,12.950468090999948,12.950468090999948,12.950468090999948,12.950468090999948,12.933929434999754,None,0,None,12.934352645999752,12.934395394999683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_bedroom2.jpg,3,0,,,,,0,3,3,3,,,,,12.950468090999948,,,,,,,,,,,12.934670445999927,12.934747052999683,12.93475880799997,12.950468090999948,12.950468090999948,13.950438450000092,13.950438450000092,16.950068901000122,16.950068901000122,16.950068901000122,16.950068901000122,16.93377985500001,None,0,None,16.934313721999843,16.93435583199971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_auditorium1.jpg,4,0,,,,,0,4,4,4,,,,,16.950068901000122,,,,,,,,,,,16.934631916999933,16.934707823999815,16.934719449000113,16.950068901000122,16.950068901000122,17.95039361599993,17.95039361599993,20.95004066699994,20.95004066699994,20.95004066699994,20.95004066699994,20.93363411900009,None,0,None,20.934050106000086,20.934092772999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_auditorium1.jpg,5,0,,,,,0,5,5,5,,,,,20.95004066699994,,,,,,,,,,,20.934370101999775,20.934446439000112,20.934458292999807,20.95004066699994,20.95004066699994,21.95014890399989,21.95014890399989,25.35059526799978,25.35059526799978,25.35059526799978,25.35059526799978,25.333845740000015,None,0,None,25.334259800999916,25.334302343999752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_boardwalk1.jpg,6,0,,,,,0,6,6,6,,,,,25.35059526799978,,,,,,,,,,,25.33457613399969,25.334652320999794,25.334664001999954,25.35059526799978,25.35059526799978,26.350571210999988,26.350571210999988,29.550357996000002,29.550357996000002,29.550357996000002,29.550357996000002,29.53372760299999,1,0,None,29.534481197999867,29.534525847999703,3.156430617999831,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_kitchen2.jpg,7,0,,,,,0,7,7,7,,,,,29.550357996000002,,,,,,,,,,,29.53479702599998,29.5348582659999,29.53486742699988,29.550357996000002,29.550357996000002,30.550387209999826,30.550387209999826,33.55037823399971,33.55037823399971,33.55037823399971,33.55037823399971,33.53397064799992,2,0,"['2', '1', '2', '1', '2']",33.53499110999974,33.53503670500004,2.8973264339997513,None,"[0.07269720300018889, 0.24485350300028585, 0.3728457770002933, 0.5355153290001908, 0.6634369210000841]","[None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_auditorium2.jpg,8,0,,,,,0,8,8,8,,,,,33.55037823399971,,,,,,,,,,,33.5353131869997,33.53538968199973,33.535401246999754,33.55037823399971,33.55037823399971,34.55049984900006,34.55049984900006,37.550243710999894,37.550243710999894,37.550243710999894,37.550243710999894,37.53398431599999,2,0,"['1', '2', '1', '2', '1']",37.53478707399972,37.53483072900008,2.882473614999981,None,"[0.06630112099992402, 0.18639631599990025, 0.37444488700020884, 0.48221297899999627, 0.945783603000109]","[None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_boardwalk2.jpg,9,0,,,,,0,9,9,9,,,,,37.550243710999894,,,,,,,,,,,37.535099159999845,37.535173951999695,37.53518563899979,37.550243710999894,37.550243710999894,38.55056296800012,38.55056296800012,41.5995971909997,41.5995971909997,41.5995971909997,41.5995971909997,41.583999480999864,1,0,"['1', '2', '1', '2', '1', '2', '1']",41.58482004999996,41.584866089000116,2.839318585000001,None,"[0.13214458299989928, 0.1840533479999067, 0.4524348130003091, 0.5162488629998734, 0.7439729010002338, 0.8519825000003038, 3.5670006690002083]","[None, None, None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
blank.jpg,10,1,,,,,0,10,10,10,,,,,41.5995971909997,,,,,,,,,,,41.585136218000116,41.585214193999946,41.585226221000084,,,,,,,,,41.59121708599969,None,0,None,41.59156912699973,45.58387260299969,,,,,41.5995971909997,45.600491384999714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_kitchen2.jpg,11,0,,,,,0,11,11,11,,,,,45.600491384999714,,,,,,,,,,,45.58424897899977,45.584328196000115,45.584340016999704,45.600491384999714,45.600491384999714,46.60045541999989,46.60045541999989,49.600021967999965,49.600021967999965,49.600021967999965,49.600021967999965,49.583771499999784,1,0,"['1', '1', '2', '1']",49.58457356300005,49.58461854899997,2.824864627000352,None,"[0.0661518619999697, 0.37588699799971437, 0.7912730489997557, 0.8713466309995965]","[None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_auditorium2.jpg,12,0,,,,,0,12,12,12,,,,,49.600021967999965,,,,,,,,,,,49.58488979799995,49.58496700099977,49.58497887900012,49.600021967999965,49.600021967999965,50.60057188499968,50.60057188499968,53.60055192999971,53.60055192999971,53.60055192999971,53.60055192999971,53.58398916899978,1,0,"['1', '2', '1']",53.584789378000096,53.58483333200002,2.948201663999953,None,"[0.14603425499990408, 0.5015500220001741, 0.6295728760001111]","[None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_bedroom1.jpg,13,0,,,,,0,13,13,13,,,,,53.60055192999971,,,,,,,,,,,53.58510588199988,53.58518342399975,53.58519532199989,53.60055192999971,53.60055192999971,54.600040375999924,54.600040375999924,57.600344422000035,57.600344422000035,57.600344422000035,57.600344422000035,57.58395794699982,1,0,"['2', '1', '2', '1']",57.584757527999955,57.58480087699991,2.740702900999622,None,"[0.19878939099999116, 0.4068188219998774, 0.7087385499999073, 0.7607886309997411]","[None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
practice_images/w_monument1.jpg,14,0,,,,,0,14,14,14,,,,,57.600344422000035,,,,,,,,,,,57.58507403099975,57.58515116999979,57.585163356000066,57.600344422000035,57.600344422000035,58.60056582199968,58.60056582199968,61.60055181000007,61.60055181000007,61.60055181000007,61.60055181000007,61.58381196299979,2,0,"['2', '1', '2', '1']",61.58460664899985,61.584650109999984,2.9635938370001895,None,"[0.12945996899998136, 0.16966416300010678, 0.5701203130001886, 0.793831640999997]","[None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,001,0,,2024-04-16_09h50.59.853,replicate_nsd,2023.2.3,59.98634746714792,2024-04-16 09h51.10.074868 -0400,
