current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,all_keys_pressed_2.rt,all_keys_pressed_2.duration,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,all_keys_pressed.rt,all_keys_pressed.duration,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,blank_trial_testing_keys.rt,blank_trial_testing_keys.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
practice_images/paired_image_15_1.png,9,0,,,,,0,9,9,9,,,,,50.49067062299946,,,,,,,,,,,50.475069334999716,50.47515289799776,50.47516464,50.49067062299946,50.49067062299946,51.49086047699893,51.49086047699893,54.54088172699994,54.54088172699994,54.54088172699994,54.54088172699994,54.52425242199752,None,0,,,None,54.52467524399981,54.524714147999475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
practice_images/blank.jpg,10,1,,,,,0,10,10,10,,,,,54.54088172699994,,,,,,,,,,,54.52499174900004,54.525077495000005,54.52508929800024,,,,,,,,,54.52809177499876,None,0,,,None,54.528402009000274,58.524495749999915,,,54.54088172699994,58.54050987499795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
practice_images/paired_image_11_2.png,11,0,,,,,0,11,11,11,,,,,58.54050987499795,,,,,,,,,,,58.52487221099727,58.524955336997664,58.52496724299999,58.54050987499795,58.54050987499795,59.54080263599826,59.54080263599826,62.54053998299787,62.54053998299787,62.54053998299787,62.54053998299787,62.52432006899835,None,0,,,None,62.52474204399914,62.52478195100048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
practice_images/paired_image_35_2.png,12,0,,,,,0,12,12,12,,,,,62.54053998299787,,,,,,,,,,,62.52505978800036,62.52514457699726,62.52515635199961,62.54053998299787,62.54053998299787,63.54088138500083,63.54088138500083,66.54025465999803,66.54025465999803,66.54025465999803,66.54025465999803,66.52444377199936,None,0,,,None,66.5249752469972,66.52501491899966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
practice_images/paired_image_16_1.png,13,0,,,,,0,13,13,13,,,,,66.54025465999803,,,,,,,,,,,66.52528941799756,66.52537267300067,66.52538421399731,66.54025465999803,66.54025465999803,67.54078102499989,67.54078102499989,70.5406120890002,70.5406120890002,70.5406120890002,70.5406120890002,70.5242870209986,None,0,,,None,70.52470590499797,70.52474458899815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
practice_images/paired_image_24_2.png,14,0,,,,,0,14,14,14,,,,,70.5406120890002,,,,,,,,,,,70.52501613099957,70.52510111399897,70.52511331499772,70.5406120890002,70.5406120890002,71.54031051799757,71.54031051799757,74.54020981899885,74.54020981899885,74.54020981899885,74.54020981899885,74.52427896099834,None,0,,,None,74.5246993269975,74.52473826599817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
practice_images/paired_image_3_1.png,15,0,,,,,0,15,15,15,,,,,74.54020981899885,,,,,,,,,,,74.5250118240001,74.52509764799834,74.52510893699946,74.54020981899885,74.54020981899885,75.54078255199784,75.54078255199784,78.54024181999921,78.54024181999921,78.54024181999921,78.54024181999921,78.52424364399849,None,0,,,None,78.52466461400036,78.52470316299878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
practice_images/paired_image_4_2.png,16,0,,,,,0,16,16,16,,,,,78.54024181999921,,,,,,,,,,,78.52497926899741,78.52506586199888,78.52507718999914,78.54024181999921,78.54024181999921,79.54074677400058,79.54074677400058,82.54022571399764,82.54022571399764,82.54022571399764,82.54022571399764,82.52427782199811,None,0,,,None,82.52469882500009,82.5247385119983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
practice_images/paired_image_22_2.png,17,0,,,,,0,17,17,17,,,,,82.54022571399764,,,,,,,,,,,82.52501114299957,82.52509584899963,82.52510733799863,82.54022571399764,82.54022571399764,83.53978202500002,83.53978202500002,86.54010811999979,86.54010811999979,86.54010811999979,86.54010811999979,86.52414430899807,None,0,,,None,86.52456372300003,86.52460246799819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
practice_images/paired_image_25_1.png,18,0,,,,,0,18,18,18,,,,,86.54010811999979,,,,,,,,,,,86.52487676999954,86.52496185599739,86.52497322399722,86.54010811999979,86.54010811999979,87.54067793799913,87.54067793799913,90.54013429999759,90.54013429999759,90.54013429999759,90.54013429999759,90.52423073699902,None,0,,,None,90.52465379400019,90.5246930329995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
practice_images/paired_image_29_1.png,19,0,,,,,0,19,19,19,,,,,90.54013429999759,,,,,,,,,,,90.52496688899919,90.52505130899954,90.52506306299983,90.54013429999759,90.54013429999759,91.54068080599973,91.54068080599973,94.54308436499923,94.54308436499923,94.54308436499923,94.54308436499923,94.52418943199882,None,0,,,None,94.52461174099881,94.52465106399904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.52471142699869,94.54308436499923,94.54308436499923,107.00708744000076,1,12.46023888399941,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.00711141300053,107.02408797299722,107.02408797299722,109.52349788599895,equal,2.487212253996404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_282_seed_1.png,0,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,109.63428967999789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.60037551699861,109.6004451000008,109.60045216999788,109.63428967999789,109.63428967999789,110.62365939300071,110.62365939300071,113.62749975000042,113.62749975000042,113.62749975000042,113.62749975000042,113.60744027399778,2,0,2.7796629020012915,None,None,113.61030043799838,113.61034013999961,None,113.61104322699975,113.61113879199911,None,113.61183110099955,113.6118667390001,None,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_181_seed_1.png,1,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,1,1,1,113.62749975000042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.61278966700047,113.61288517299909,113.61291039400021,113.62749975000042,113.62749975000042,114.62359432099765,114.62359432099765,117.62915368299946,117.62915368299946,117.62915368299946,117.62915368299946,117.6074767809987,1,1,2.695742848998634,None,"['1', '2', '1', '2', '1']",117.61007866199725,117.61012548999861,None,117.61025932799748,117.6190637159998,None,117.6191471050006,117.61916909799766,None,"[-7.911200009402819e-05, 0.28780683900185977, 0.4318224119997467, 0.5958230780015583, 0.8719231270006276]","[None, None, None, None, None]",,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_126_seed_1.png,2,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,2,2,2,117.62915368299946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.61938691799878,117.6194479629994,117.61945527200078,117.62915368299946,117.62915368299946,118.62401384699842,118.62401384699842,121.62837992300047,121.62837992300047,121.62837992300047,121.62837992300047,121.60753711699726,1,1,2.759435065003345,None,"['1', '1', '1', '1', '1']",121.60854937600016,121.60859470899959,None,121.60870940899986,121.61648755299757,None,121.61658752400035,121.61661420399832,None,"[0.04211865000252146, 0.23818409300292842, 0.47031062800306245, 0.7021853800033568, 0.9543005840023397]","[None, None, None, None, None]",,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_405_seed_1.png,3,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,3,3,3,121.62837992300047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.61687731699931,121.61694933399849,121.61695790199883,121.62837992300047,121.62837992300047,122.62372146199777,122.62372146199777,125.62912889899962,125.62912889899962,125.62912889899962,125.62912889899962,125.6074369559974,1,1,2.739755086000514,None,"['1', '1']",125.60834489099943,125.60839128599764,None,125.60850444400057,125.61742040199897,None,125.6175209389985,125.61754686700078,None,"[0.08704458299689577, 0.41107845999795245]","[None, None]",,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_327_seed_1.png,4,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,4,4,4,125.62912889899962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.6178073589981,125.61787951099905,125.61788814899774,125.62912889899962,125.62912889899962,126.6229792209997,126.6229792209997,129.62831076599832,129.62831076599832,129.62831076599832,129.62831076599832,129.60740143799921,1,1,2.8363654209970264,None,"['1', '1', '1']",129.60835428599967,129.60840041600022,None,129.60851422199994,129.6159881249987,None,129.61608848799733,129.61611459800042,None,"[0.11436948700065841, 0.4461642429996573, 0.8301878590027627]","[None, None, None]",,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_346_seed_1.png,5,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,5,5,5,129.62831076599832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.61637736699777,129.6164502190004,129.61645881799996,129.62831076599832,129.62831076599832,130.62378367999918,130.62378367999918,133.6277765829982,133.6277765829982,133.6277765829982,133.6277765829982,133.6074241770002,None,0,,,['1'],133.6083831449978,133.60842895399765,None,133.60854086799736,133.615869407,None,133.61597171799804,133.6159987309984,None,[0.14296498199837515],[None],,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_270_seed_1.png,6,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,6,6,6,133.6277765829982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.6162714009988,133.61636006700064,133.61636881400045,133.6277765829982,133.6277765829982,134.62371561799955,134.62371561799955,137.62784838899825,137.62784838899825,137.62784838899825,137.62784838899825,137.6074491599975,None,0,,,None,137.60799774000043,137.60804225899847,None,137.60815742799969,137.6153914819988,None,137.61548958300045,137.61551549599972,None,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_616_seed_1.png,7,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,7,7,7,137.62784838899825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.61577648099774,137.61584911599857,137.6158576989983,137.62784838899825,137.62784838899825,138.62396678499863,138.62396678499863,141.62722935000056,141.62722935000056,141.62722935000056,141.62722935000056,141.60740814100063,None,0,,,None,141.60791006199725,141.60795664100078,None,141.60807054999896,141.61684526299723,None,141.6169417989986,141.61696752399803,None,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_589_seed_1.png,8,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,8,8,8,141.62722935000056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.61722289799945,141.6172934319984,141.6173015029999,141.62722935000056,141.62722935000056,142.62374604399884,142.62374604399884,145.62458347400025,145.62458347400025,145.62458347400025,145.62458347400025,145.6095088910006,None,0,,,None,145.61000164399957,145.61004631799733,None,145.6101594089996,145.6165004760005,None,145.6165947619993,145.6166196819977,None,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/blank.jpg,9,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,9,9,9,145.62458347400025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.61687389799772,145.61694147399976,145.61694960599925,,,,,,,,,145.61945592499978,None,0,,,None,145.6196840470002,149.60734329799743,None,149.60755454299942,149.61498449399733,None,149.61508351299926,149.6151098429982,None,,,145.62458347400025,145.62458347400025,149.62759378400006,149.62759378400006,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_400_seed_1.png,10,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,10,10,10,149.62759378400006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.61537336999754,149.61544286999924,149.6154512619978,149.62759378400006,149.62759378400006,150.6235804889984,150.6235804889984,153.62289341799988,153.62289341799988,153.62289341799988,153.62289341799988,153.6075824569998,None,0,,,None,153.60820595800033,153.60825192599805,None,153.6083641869991,153.60846566100008,None,153.60858422099773,153.60862064100002,None,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_266_seed_1.png,11,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,11,11,11,153.62289341799988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.60899757299921,153.6090993789985,153.60911221199785,153.62289341799988,153.62289341799988,154.62379114400028,154.62379114400028,157.6285829499975,157.6285829499975,157.6285829499975,157.6285829499975,157.60741048099953,None,0,,,None,157.60796359099913,157.60800794500028,None,157.60812244699991,157.61459042899878,None,157.6146878670006,157.61471410100057,None,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_668_seed_1.png,12,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,12,12,12,157.6285829499975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.61497931600024,157.61504905499896,157.61505769599898,157.6285829499975,157.6285829499975,158.62361253699783,158.62361253699783,161.62815552199754,161.62815552199754,161.62815552199754,161.62815552199754,161.6073216549994,None,0,,,None,161.60789759199906,161.6079481559973,None,161.60807586900046,161.61727784200048,None,161.61737750799875,161.61740364899742,None,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
images/image_608_seed_1.png,13,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,13,13,13,161.62815552199754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.6176674169983,161.617739153,161.6177479979997,161.62815552199754,161.62815552199754,162.6238036529976,162.6238036529976,165.6270226609995,165.6270226609995,165.6270226609995,165.6270226609995,165.60742042600032,None,0,,,None,165.60797354199894,165.60801732699838,None,165.60813256799884,165.61536422199788,None,165.6154626949974,165.61548950299766,None,,,,,,,,,58,001,0,,2024-04-13_09h51.45.180,replicate_nsd,2023.2.3,60.062353251951265,2024-04-13 09h51.59.523353 -0400,
