current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,polygon_4.started,polygon_4.stopped,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.rt,all_keys_pressed_2.duration,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.rt,all_keys_pressed.duration,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,blank_trial_testing_keys.rt,blank_trial_testing_keys.duration,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/image_171_seed_1.png,7,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,7,7,7,122.69541164899783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.68186382400017,122.68193312699805,122.68194157499966,122.69541164899783,122.69541164899783,123.69088102800015,123.69088102800015,126.69658373700076,126.69658373700076,126.69658373700076,126.69658373700076,126.67451620000065,2,0,"['2', '1']",126.67541185499795,126.67545758599954,None,126.67557208599828,126.68544855000073,None,126.68554285799837,126.6855677780004,None,0.734967003998463,None,"[0.46242518899816787, 0.7144710540014785]","[None, None]",,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_450_seed_1.png,8,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,8,8,8,126.69658373700076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.68583328199747,126.68589858099949,126.68590662299903,126.69658373700076,126.69658373700076,127.690513087,127.690513087,130.6917129959984,130.6917129959984,130.6917129959984,130.6917129959984,130.67463443099768,None,0,None,130.675303652999,130.67534891000105,None,130.67546420399958,130.68213532799928,None,130.68223026299893,130.6822559809989,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
blank.jpg,9,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,9,9,9,130.6917129959984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.68251326699828,130.68258263199823,130.6825910970001,,,,,,,,,130.68529685599788,None,0,None,130.68554868099818,134.67445103799764,None,134.67466863899972,134.6822823959992,None,134.68237932400007,134.6824049329989,None,,,,,130.6917129959984,130.6917129959984,134.6939621019992,134.6939621019992,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_311_seed_1.png,10,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,10,10,10,134.6939621019992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.6826644899993,134.68273379699895,134.68274215999918,134.6939621019992,134.6939621019992,135.6910144249996,135.6910144249996,138.69038638200072,138.69038638200072,138.69038638200072,138.69038638200072,138.67428472299798,None,0,None,138.67481084500105,138.6748570540003,None,138.674978766001,138.67508452100083,None,138.67520624299868,138.6752432079993,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_439_seed_1.png,11,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,11,11,11,138.69038638200072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.6756332820005,138.67573899999843,138.67575193299854,138.69038638200072,138.69038638200072,139.69103865099896,139.69103865099896,142.69680092400085,142.69680092400085,142.69680092400085,142.69680092400085,142.67463436400067,None,0,None,142.67530275099853,142.67534790799982,None,142.67546490499808,142.68208568699993,None,142.68218144599814,142.68220685800043,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_363_seed_1.png,12,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,12,12,12,142.69680092400085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.68246428899874,142.68253304099926,142.68254153499947,142.69680092400085,142.69680092400085,143.69103768999776,143.69103768999776,146.68939660499746,146.68939660499746,146.68939660499746,146.68939660499746,146.67318513699865,None,0,None,146.67341670399765,146.67343712900038,None,146.6734894729998,146.67815822099874,None,146.67822708399763,146.67824480299896,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_707_seed_1.png,13,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,13,13,13,146.68939660499746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.6784310289986,146.678481955998,146.67848799299827,146.68939660499746,146.68939660499746,147.6896020669992,147.6896020669992,150.693384694001,150.693384694001,150.693384694001,150.693384694001,150.6744403240009,None,0,None,150.67500289899908,150.6750488409998,None,150.67516715400052,150.68239502899814,None,150.68249196100078,150.6825177259998,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_625_seed_1.png,14,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,14,14,14,150.693384694001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.68277943499925,150.68284920500082,150.68285758400089,150.693384694001,150.693384694001,151.69089746199825,151.69089746199825,154.68946195199896,154.68946195199896,154.68946195199896,154.68946195199896,154.67342812700008,2,0,"['2', '1']",154.67392992399982,154.67395467099777,None,154.67401427200093,154.68019339699822,None,154.68029148200003,154.68031366200012,None,1.6390911550006422,None,"[0.6965680559987959, 0.8644463399978122]","[None, None]",,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_434_seed_1.png,15,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,15,15,15,154.68946195199896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.6805363300009,154.68060379899907,154.68061092999778,154.68946195199896,154.68946195199896,155.69083395599955,155.69083395599955,158.69585260500025,158.69585260500025,158.69585260500025,158.69585260500025,158.6744470579979,None,0,None,158.67494953999994,158.67499321099967,None,158.67510983000102,158.68231069199828,None,158.68240480999884,158.68243009399885,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_44_seed_1.png,16,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,16,16,16,158.69585260500025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.68268909999824,158.6827576930009,158.68276594499912,158.69585260500025,158.69585260500025,159.68981857199833,159.68981857199833,162.69397460300024,162.69397460300024,162.69397460300024,162.69397460300024,162.674491957001,1,1,"['2', '1']",162.675453156,162.67549978799798,None,162.67561467499763,162.68263405800099,None,162.68273066999973,162.6827565200001,None,0.3842207560010138,None,"[0.4219663389994821, 0.4259556260003592]","[None, None]",,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_561_seed_1.png,17,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,17,17,17,162.69397460300024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.68301276900092,162.6830824509998,162.68309077199956,162.69397460300024,162.69397460300024,163.69091809599922,163.69091809599922,166.69395585899838,166.69395585899838,166.69395585899838,166.69395585899838,166.67443697099952,None,0,None,166.67499545899773,166.67504177999945,None,166.67516003700075,166.6819302490003,None,166.68202773099983,166.68205362499793,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_568_seed_1.png,18,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,18,18,18,166.69395585899838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.68231286399896,166.6823820469981,166.68239017499945,166.69395585899838,166.69395585899838,167.6905775790001,167.6905775790001,170.69148205599777,170.69148205599777,170.69148205599777,170.69148205599777,170.67445378499906,1,1,"['2', '1']",170.6754854110004,170.67553689099805,None,170.67565807799838,170.682778118,None,170.68287652999788,170.68290239999988,None,0.759315578998212,None,"[0.4318812210003671, 0.6720228720005252]","[None, None]",,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
blank.jpg,19,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,19,19,19,170.69148205599777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.6831635239978,170.68323307399987,170.6832413359989,,,,,,,,,170.685741805999,None,0,None,170.68601289599974,174.67442718299935,"['1', '2', '1', '2', '1']",174.67607970699828,174.6824949010006,None,174.68258853099906,174.6826136210002,None,,,,,170.69148205599777,170.69148205599777,174.69492230099786,174.69492230099786,"[3.1905429720027314, 3.2183499970014964, 3.4425429600014468, 3.722517453999899, 3.946367554999597]","[None, None, None, None, None]",,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_18_seed_1.png,20,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,20,20,20,174.69492230099786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.6828842219984,174.6829430100006,174.68295027799832,174.69492230099786,174.69492230099786,175.69092757699764,175.69092757699764,178.6907398149997,178.6907398149997,178.6907398149997,178.6907398149997,178.67443642599756,2,0,"['2', '1', '2']",178.67538439499913,178.67543305999789,None,178.67554686899894,178.67565040599948,None,178.67576994299816,178.67580647000068,None,0.5629285789982532,None,"[0.11906705000001239, 0.4549539619983989, 0.7949404459977814]","[None, None, None]",,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_478_seed_1.png,21,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,21,21,21,178.6907398149997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.6761850820003,178.67629064799985,178.67630322100013,178.6907398149997,178.6907398149997,179.69090565499937,179.69090565499937,182.69388379299926,182.69388379299926,182.69388379299926,182.69388379299926,182.67454408399863,None,0,None,182.675212498998,182.67525733100047,None,182.67537518500103,182.68278312799885,None,182.68287755299752,182.68290331000026,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_18_seed_1.png,22,0,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,22,22,22,182.69388379299926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.68316133899862,182.6832300620008,182.68323843100006,182.69388379299926,182.69388379299926,183.69015246599884,183.69015246599884,186.695994796999,186.695994796999,186.695994796999,186.695994796999,186.6744174159976,None,0,None,186.67497645899857,186.67502169900035,None,186.67513817299914,186.6817608429992,None,186.68185618699863,186.6818816720006,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_739_seed_1.png,23,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,23,23,23,186.695994796999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.68213966099938,186.68220853800085,186.68221698599882,186.695994796999,186.695994796999,187.6906086409981,187.6906086409981,190.694640452999,190.694640452999,190.694640452999,190.694640452999,190.6743895289983,None,0,None,190.67491708799935,190.6749628159996,None,190.6750818340006,190.6823240369995,None,190.6824197399983,190.68244537200007,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_69_seed_1.png,24,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,24,24,24,190.694640452999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.68270835099975,190.6827779339983,190.68278640199787,190.694640452999,190.694640452999,191.69087210200087,191.69087210200087,194.69514852099746,194.69514852099746,194.69514852099746,194.69514852099746,194.6744125969999,1,1,"['2', '1']",194.675371764999,194.6754168439984,None,194.67553127000065,194.68269826699907,None,194.68279410899777,194.68281871900035,None,2.8110149020030804,None,"[0.5072386200008623, 0.6793618869996862]","[None, None]",,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_627_seed_1.png,25,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,25,25,25,194.69514852099746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.6830735500007,194.68314323400045,194.68315139399783,194.69514852099746,194.69514852099746,195.69054112400045,195.69054112400045,198.69582940399778,198.69582940399778,198.69582940399778,198.69582940399778,198.67411474699838,1,1,"['2', '1', '2']",198.67503505199784,198.67508109700066,None,198.6751974789986,198.68229292999968,None,198.68239222299962,198.68241887099794,None,2.615386215002218,None,"[0.09881342299922835, 0.6388679310002772, 0.79067409399795]","[None, None, None]",,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_321_seed_1.png,26,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,26,26,26,198.69582940399778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.6826837410008,198.68275523600096,198.68276383199918,198.69582940399778,198.69582940399778,199.69083146199773,199.69083146199773,202.69390986500002,202.69390986500002,202.69390986500002,202.69390986500002,202.67457159900005,1,1,"['2', '1']",202.67564268599745,202.67568851000033,None,202.67580282400013,202.6830670800009,None,202.68316331800088,202.68318871799784,None,2.8110504809992563,None,"[0.014053909999347525, 0.20604634499977692]","[None, None]",,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_413_seed_1.png,27,0,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,27,27,27,202.69390986500002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.68344600699857,202.68351590100065,202.6835244319991,202.69390986500002,202.69390986500002,203.6908444619985,203.6908444619985,206.6895146349998,206.6895146349998,206.6895146349998,206.6895146349998,206.67526991799969,2,1,['2'],206.67567441699794,206.67569517899756,None,206.67574512699866,206.67974760200013,None,206.67981458299982,206.67983275499864,None,0.9790074750017084,None,[0.37596951500017894],[None],,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_480_seed_1.png,28,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,28,28,28,206.6895146349998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.68001439599902,206.6800638450004,206.6800696040009,206.6895146349998,206.6895146349998,207.69054597599825,207.69054597599825,210.69138493799983,210.69138493799983,210.69138493799983,210.69138493799983,210.67398060399864,None,0,None,210.67450278099932,210.67454690500017,None,210.67466437499752,210.68206757100052,None,210.68216379599835,210.6821885299978,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
blank.jpg,29,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,29,29,29,210.69138493799983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.68244606499866,210.6825161609995,210.68252466899867,,,,,,,,,210.68564342600075,None,0,None,210.68597182300073,214.67430216799767,None,214.6745211790003,214.68198142899928,None,214.68207831600012,214.6821037009977,None,,,,,210.69138493799983,210.69138493799983,214.69603997100057,214.69603997100057,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_645_seed_1.png,30,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,30,30,30,214.69603997100057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.68236645800062,214.68243607399927,214.68244446799872,214.69603997100057,214.69603997100057,215.6904551259977,215.6904551259977,218.68954479199965,218.68954479199965,218.68954479199965,218.68954479199965,218.6743264559991,None,0,None,218.67485337700055,218.67489985499924,None,218.6750198519985,218.67512464699757,None,218.67524796100042,218.67528533099903,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_158_seed_1.png,31,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,31,31,31,218.68954479199965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.67568959900018,218.67579639799806,218.6758096179983,218.68954479199965,218.68954479199965,219.69051941299767,219.69051941299767,222.69666735599822,222.69666735599822,222.69666735599822,222.69666735599822,222.67449960199883,1,1,None,222.6753170439988,222.67536213799758,None,222.67547469499914,222.6828884639981,None,222.6829828789996,222.68300884600103,None,2.6154132280025806,None,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_467_seed_1.png,32,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,32,32,32,222.69666735599822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.6832673450008,222.68333599999823,222.68334429699826,222.69666735599822,222.69666735599822,223.6904993979988,223.6904993979988,226.69615390499894,226.69615390499894,226.69615390499894,226.69615390499894,226.6739006780008,2,0,"['2', '1', '2', '1']",226.67487145999985,226.67491775300005,None,226.67503211000076,226.68216072799987,None,226.6822568869975,226.682282785001,None,2.82351190099871,None,"[0.07732115800172323, 0.19729921399994055, 0.6732104450020415, 2.077171773002192]","[None, None, None, None]",,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_650_seed_1.png,33,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,33,33,33,226.69615390499894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.6825443489979,226.68261340900062,226.68262169199807,226.69615390499894,226.69615390499894,227.6904067409996,227.6904067409996,230.69001833899893,230.69001833899893,230.69001833899893,230.69001833899893,230.67305790200044,None,0,"['2', '1']",230.67345960400053,230.67348531199968,None,230.67354812099802,230.67874159299754,None,230.67882549500064,230.67884807999872,None,,,"[0.7297380090021761, 0.8896933280011581]","[None, None]",,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_84_seed_1.png,34,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,34,34,34,230.69001833899893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.67907502999878,230.67913626399968,230.6791435720006,230.69001833899893,230.69001833899893,231.69055373099764,231.69055373099764,234.6945930039983,234.6945930039983,234.6945930039983,234.6945930039983,234.6741504399979,None,0,"['2', '1']",234.67492872900038,234.67498005000016,None,234.6750966159998,234.68247470499773,None,234.6825706239979,234.68259593399853,None,,,"[0.7118733249990328, 0.83996477799883]","[None, None]",,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_320_seed_1.png,35,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,35,35,35,234.6945930039983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.6828554579988,234.68292745399958,234.6829359910007,234.6945930039983,234.6945930039983,235.6907486429991,235.6907486429991,238.69545156599997,238.69545156599997,238.69545156599997,238.69545156599997,238.67430179599978,None,0,None,238.67481964000035,238.67486437999833,None,238.67498043699743,238.68179475799843,None,238.68189005000022,238.6819152959979,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_663_seed_1.png,36,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,36,36,36,238.69545156599997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.68217280200042,238.68224151300092,238.68224968199866,238.69545156599997,238.69545156599997,239.6905420080002,239.6905420080002,242.69649218099948,242.69649218099948,242.69649218099948,242.69649218099948,242.6743333509985,None,0,None,242.6750028409988,242.67504702400038,None,242.67516525300016,242.6828573189996,None,242.68295220299842,242.68297711600098,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_619_seed_1.png,37,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,37,37,37,242.69649218099948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.6832315089996,242.683300015,242.68330859900016,242.69649218099948,242.69649218099948,243.69038131900015,243.69038131900015,246.6945395469993,246.6945395469993,246.6945395469993,246.6945395469993,246.67424985300022,None,0,None,246.67477428499842,246.67482147699775,None,246.6749415339982,246.68213266100065,None,246.6822280790002,246.68225412299944,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_306_seed_1.png,38,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,38,38,38,246.6945395469993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.6825115879983,246.68258147699817,246.68259010199836,246.6945395469993,246.6945395469993,247.69042724099927,247.69042724099927,250.69122525700004,250.69122525700004,250.69122525700004,250.69122525700004,250.67388892099916,None,0,None,250.67440414700104,250.67444868799794,None,250.67456717700043,250.6819369429977,None,250.6820326720008,250.68205864300035,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
blank.jpg,39,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,39,39,39,250.69122525700004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.6823162849978,250.68238506899797,250.68239340699802,,,,,,,,,250.68526118500085,None,0,None,250.6856358619989,254.67419791599968,None,254.67441739800051,254.68178638599784,None,254.68188527999882,254.68191059200035,None,,,,,250.69122525700004,250.69122525700004,254.69486485800007,254.69486485800007,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
images/image_662_seed_1.png,40,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,40,40,40,254.69486485800007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.6821722429995,254.68224239799747,254.6822508999976,254.69486485800007,254.69486485800007,255.69033050099824,255.69033050099824,258.6894782599993,258.6894782599993,258.6894782599993,258.6894782599993,258.67389626099975,None,0,None,258.6744223530004,258.67446949299847,None,258.67458854099823,258.67469240599894,None,258.6748142159995,258.67485055200086,None,,,,,,,,,,,,,,,,,,,21,001,0,,2024-04-13_10h06.23.029,replicate_nsd,2023.2.3,60.03926447827453,2024-04-13 10h06.36.508918 -0400,
