current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,all_keys_pressed_2.rt,all_keys_pressed_2.duration,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
practice_images/paired_image_33_1.png,9,0,,,,,0,9,9,9,,,,,41.404379845999756,,,,,,,,,,,41.39040171899978,41.39048680199994,41.390498672999456,41.404379845999756,41.404379845999756,42.40554506599983,42.40554506599983,45.40530597199995,45.40530597199995,45.40530597199995,45.40530597199995,45.388939466999545,None,0,None,45.389361678999194,45.38940264499979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
blank.jpg,10,1,,,,,0,10,10,10,,,,,45.40530597199995,,,,,,,,,,,45.389678141999866,45.38976387999992,45.389775497999835,,,,,,,,,45.3951066009995,None,0,None,45.395421421999345,49.43911084799947,,,45.40530597199995,49.45465705099923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
practice_images/paired_image_22_2.png,11,0,,,,,0,11,11,11,,,,,49.45465705099923,,,,,,,,,,,49.43949436799994,49.4395784469998,49.43959044799976,49.45465705099923,49.45465705099923,50.455591966999236,50.455591966999236,53.454971952999585,53.454971952999585,53.454971952999585,53.454971952999585,53.43865758099946,None,0,None,53.439071281,53.43911161300002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
practice_images/paired_image_2_1.png,12,0,,,,,0,12,12,12,,,,,53.454971952999585,,,,,,,,,,,53.43938164499923,53.439465634000044,53.43947688899971,53.454971952999585,53.454971952999585,54.455308916999456,54.455308916999456,57.456426795999505,57.456426795999505,57.456426795999505,57.456426795999505,57.44117539799936,None,0,None,57.44159689699973,57.44163661899984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
practice_images/paired_image_20_2.png,13,0,,,,,0,13,13,13,,,,,57.456426795999505,,,,,,,,,,,57.44191092099936,57.44199568099975,57.44200711999929,57.456426795999505,57.456426795999505,58.45558994299972,58.45558994299972,61.45500524599993,61.45500524599993,61.45500524599993,61.45500524599993,61.43918784699963,None,0,None,61.43961122699966,61.439651613000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
practice_images/paired_image_6_2.png,14,0,,,,,0,14,14,14,,,,,61.45500524599993,,,,,,,,,,,61.43992597399938,61.440010793999136,61.44002268799977,61.45500524599993,61.45500524599993,62.455053532999955,62.455053532999955,65.45456721899973,65.45456721899973,65.45456721899973,65.45456721899973,65.43890939999983,None,0,None,65.43933016899973,65.43937076899965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
practice_images/paired_image_15_2.png,15,0,,,,,0,15,15,15,,,,,65.45456721899973,,,,,,,,,,,65.43964680599947,65.43973126299989,65.43974289499965,65.45456721899973,65.45456721899973,66.45502875700004,66.45502875700004,69.45463899799961,69.45463899799961,69.45463899799961,69.45463899799961,69.43818352699964,None,0,None,69.43845203799992,69.43847563500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
practice_images/paired_image_24_1.png,16,0,,,,,0,16,16,16,,,,,69.45463899799961,,,,,,,,,,,69.43864873999973,69.43869871699917,69.43870523399983,69.45463899799961,69.45463899799961,70.45498883399978,70.45498883399978,73.4549649799992,73.4549649799992,73.4549649799992,73.4549649799992,73.43914702099937,None,0,None,73.43957372899968,73.43961426499936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
practice_images/paired_image_36_1.png,17,0,,,,,0,17,17,17,,,,,73.4549649799992,,,,,,,,,,,73.43989078100003,73.4399772529996,73.43998863399975,73.4549649799992,73.4549649799992,74.45499940899936,74.45499940899936,77.45459614299943,77.45459614299943,77.45459614299943,77.45459614299943,77.43917562499973,None,0,None,77.43959583099968,77.43963601299947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
practice_images/paired_image_21_2.png,18,0,,,,,0,18,18,18,,,,,77.45459614299943,,,,,,,,,,,77.43991123599972,77.43999701099983,77.44000877399958,77.45459614299943,77.45459614299943,78.45540572899972,78.45540572899972,81.45473406199926,81.45473406199926,81.45473406199926,81.45473406199926,81.4391337499992,None,0,None,81.43955709799957,81.43959772399921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
practice_images/paired_image_29_1.png,19,0,,,,,0,19,19,19,,,,,81.45473406199926,,,,,,,,,,,81.43987489999927,81.43995949199962,81.43997070899968,81.45473406199926,81.45473406199926,82.45505991299979,82.45505991299979,85.4578543839998,85.4578543839998,85.4578543839998,85.4578543839998,85.43891912799972,None,0,None,85.43933817699963,85.43937945699963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.43943724599922,85.4578543839998,85.4578543839998,107.77196039999944,2,22.302103879000242,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.77198546299951,107.78904218499974,107.78904218499974,109.37217028599935,equal,1.582758923000256,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_677_seed_1.png,0,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,109.49216184499983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.45312661299977,109.45320058899961,109.45320774499942,109.49216184499983,109.49216184499983,110.47212031799972,110.47212031799972,113.473753364,113.473753364,113.473753364,113.473753364,113.45543620299941,None,0,None,113.45710692699959,113.45714747399961,None,113.45784722699955,113.457899989,None,113.45861972999955,113.4586575229996,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_617_seed_1.png,1,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,1,1,1,113.473753364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.45972384499964,113.45980738699927,113.45981627199944,113.473753364,113.473753364,114.4721467599993,114.4721467599993,117.47129912699984,117.47129912699984,117.47129912699984,117.47129912699984,117.45559093799966,None,0,None,117.45602088999931,117.45606472999953,None,117.4561767489995,117.45623161200001,None,117.45634421899922,117.4563804569998,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_608_seed_1.png,2,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,2,2,2,117.47129912699984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.4567591999994,117.45687494499998,117.45688741100003,117.47129912699984,117.47129912699984,118.47065510099947,118.47065510099947,121.47118673599925,121.47118673599925,121.47118673599925,121.47118673599925,121.45470237299924,None,0,None,121.4550370829993,121.45507090499996,None,121.45516185199995,121.45520584899987,None,121.45529514699956,121.45532567099963,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_557_seed_1.png,3,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,3,3,3,121.47118673599925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.45563119999952,121.45572312900003,121.45575239499976,121.47118673599925,121.47118673599925,122.47116431799986,122.47116431799986,125.4739691879995,125.4739691879995,125.4739691879995,125.4739691879995,125.45572588999948,None,0,None,125.45615368499966,125.45619652200003,None,125.4563066009996,125.45636097299939,None,125.45647028499934,125.45650754300004,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_692_seed_1.png,4,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,4,4,4,125.4739691879995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.45688372299992,125.45700035699974,125.4570134179994,125.4739691879995,125.4739691879995,126.47207580199938,126.47207580199938,129.47224582199942,129.47224582199942,129.47224582199942,129.47224582199942,129.45533448499918,None,0,None,129.45576115599943,129.45580453999992,None,129.45591756699923,129.45597277099932,None,129.45608263799932,129.4561201939996,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_489_seed_1.png,5,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,5,5,5,129.47224582199942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.4564964559995,129.45661468799972,129.4566275519992,129.47224582199942,129.47224582199942,130.47170505199938,130.47170505199938,133.47182115099986,133.47182115099986,133.47182115099986,133.47182115099986,133.45532058699973,None,0,None,133.45574825699987,133.45579103399996,None,133.4559033129999,133.45595682399926,None,133.45606813199993,133.45610504599972,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_274_seed_1.png,6,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,6,6,6,133.47182115099986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.45648001499922,133.4565953759993,133.45660809199944,133.47182115099986,133.47182115099986,134.47205217899955,134.47205217899955,137.47463704099937,137.47463704099937,137.47463704099937,137.47463704099937,137.4557160939994,None,0,None,137.45615557899964,137.4561989549993,None,137.45630983299998,137.4563644689997,None,137.45647264999934,137.4565094999998,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_711_seed_1.png,7,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,7,7,7,137.47463704099937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.45687737699973,137.45699335099926,137.45700585799932,137.47463704099937,137.47463704099937,138.47202576799918,138.47202576799918,141.47147624699937,141.47147624699937,141.47147624699937,141.47147624699937,141.45566374099963,None,0,None,141.45609059299932,141.45613358699939,None,141.45624601999953,141.4562998879992,None,141.4564116519996,141.45644908899976,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_355_seed_1.png,8,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,8,8,8,141.47147624699937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.45682530499926,141.45694178899976,141.45695439999963,141.47147624699937,141.47147624699937,142.47209972199926,142.47209972199926,145.471643287,145.471643287,145.471643287,145.471643287,145.45567459699942,None,0,None,145.45609876299932,145.45614099999966,None,145.4562515739999,145.45630617999996,None,145.45641639799942,145.45645242499995,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
blank.jpg,9,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,9,9,9,145.471643287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.45682448799926,145.4569398149997,145.45695236699976,,,,,,,,,145.46219450399985,None,0,None,145.46251425699938,149.4551901089999,None,149.45541883399983,149.45547884999996,None,149.4556076859999,149.4556464569996,None,145.471643287,145.471643287,149.47162462199958,149.47162462199958,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_324_seed_1.png,10,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,10,10,10,149.47162462199958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.45604034899952,149.45615750999968,149.45617018599933,149.47162462199958,149.47162462199958,150.47203246499976,150.47203246499976,153.47110570199948,153.47110570199948,153.47110570199948,153.47110570199948,153.4552904129996,None,0,None,153.45571618399936,153.45576024599995,None,153.455874235,153.4559294139999,None,153.45604110299973,153.45607884999936,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_123_seed_1.png,11,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,11,11,11,153.47110570199948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.4564563289996,153.45657247799954,153.45658526999978,153.47110570199948,153.47110570199948,154.47213811899928,154.47213811899928,157.4723047489997,157.4723047489997,157.4723047489997,157.4723047489997,157.45563853099975,None,0,None,157.4560660399993,157.45610963999934,None,157.45622075999927,157.45627571499972,None,157.45638705499914,157.45642359199974,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_585_seed_1.png,12,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,12,12,12,157.4723047489997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.4567986559996,157.45691539699965,157.4569280099995,157.4723047489997,157.4723047489997,158.47158601899991,158.47158601899991,161.4710695169997,161.4710695169997,161.4710695169997,161.4710695169997,161.45540272699964,None,0,None,161.45584172099916,161.45588521599984,None,161.45599811099964,161.45605334899938,None,161.45616484899983,161.45620215799954,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_699_seed_1.png,13,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,13,13,13,161.4710695169997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.4565984359997,161.45671468899945,161.45672776299944,161.4710695169997,161.4710695169997,162.47206204699978,162.47206204699978,165.47407813799964,165.47407813799964,165.47407813799964,165.47407813799964,165.45564118999937,None,0,None,165.45607075099997,165.45611445599934,None,165.45622778300003,165.45628256099917,None,165.456395016,165.45643173699955,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
images/image_12_seed_1.png,14,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,14,14,14,165.47407813799964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.45680770599938,165.45692358199994,165.45693654799925,165.47407813799964,165.47407813799964,166.47197727799994,166.47197727799994,169.47404617599932,169.47404617599932,169.47404617599932,169.47404617599932,169.45560932099943,None,0,None,169.45603755999946,169.45607999499953,None,169.45619178199922,169.4562463859993,None,169.45635780799967,169.45639509800003,None,,,,,,,,,,,,,26,001,0,,2024-04-15_11h06.23.160,replicate_nsd,2023.2.3,59.983087888359414,2024-04-15 11h06.40.643164 -0400,
