current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_up.started,set_up.stopped,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,key_resp_3.started,polygon_2.started,blank_trial.stopped,key_resp_3.keys,block.started,block.stopped,key_resp_3.stopped,polygon_2.stopped,polygon.started,image.started,press_if_repeat.started,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,0.029481634999683592,0.04092539400153328,0.04092539400153328,11.435160837005242,5,11.389672831995995,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2024-04-03_15h53.46.606,replicate_nsd,2023.2.3,60.14250947986622,2024-04-03 15h53.57.295218 -0400,
,,,,,,,,,,,,,,,,,,,11.43518107100681,11.435226883004361,11.435233076001168,11.449303494002379,11.449303494002379,12.885319983004592,space,1.4333800700042048,None,,,,,,,,,,,,,,,,1,001,2024-04-03_15h53.46.606,replicate_nsd,2023.2.3,60.14250947986622,2024-04-03 15h53.57.295218 -0400,
images/blank.jpg,0,0,1,0,0,0,0,0,0,12.962387521001801,,,,,,,,,,,,,,,,,,12.922152335006103,12.926264624002215,None,12.926722341006098,12.962387521001801,12.962387521001801,16.915763244003756,None,16.91635671500262,16.916387782002857,,,,,,1,001,2024-04-03_15h53.46.606,replicate_nsd,2023.2.3,60.14250947986622,2024-04-03 15h53.57.295218 -0400,
images/blank.jpg,0,1,1,0,0,0,1,1,1,16.93238848100009,,,,,,,,,,,,,,,,,,16.916569627006538,16.91848536800535,None,16.91856872200151,16.93238848100009,16.93238848100009,20.91700094200496,None,20.91721138000139,20.9172535530015,20.93343519100017,20.93343519100017,,,,1,001,2024-04-03_15h53.46.606,replicate_nsd,2023.2.3,60.14250947986622,2024-04-03 15h53.57.295218 -0400,
images/blank.jpg,0,2,1,0,0,0,2,2,2,20.93343519100017,,,,,,,,,,,,,,,,,,20.917559968002024,20.920206879003672,None,20.920346168000833,20.93343519100017,20.93343519100017,24.916968843004724,None,24.91717876700568,24.91722139200283,24.933076159002667,24.933076159002667,,,,1,001,2024-04-03_15h53.46.606,replicate_nsd,2023.2.3,60.14250947986622,2024-04-03 15h53.57.295218 -0400,
,,,,,,,,,,24.933076159002667,,,,,,,,,,,,,,,,,,24.917527837002126,,,,,,,,,,,,24.933076159002667,25.933100752001337,25.933100752001337,,,,,,,,
