current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,all_keys_pressed_2.rt,all_keys_pressed_2.duration,polygon_4.started,polygon_4.stopped,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,all_keys_pressed.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,all_keys_pressed.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,all_keys_pressed.keys,blank_trial.started,blank_trial.stopped,blank_trial_testing_keys.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.rt,all_keys_pressed.duration,blank_trial_testing_keys.started,polygon_2.started,blank_trial_testing_keys.stopped,polygon_2.stopped,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
practice_images/paired_image_33_2.png,9,0,,,,,0,9,9,9,,,,,45.71924332999697,,,,,,,,,,,45.70449128600012,45.70457652899859,45.704588463999244,45.71924332999697,45.71924332999697,46.769781890998274,46.769781890998274,49.76976935299899,49.76976935299899,49.76976935299899,49.76976935299899,49.75332300299851,2,0,2.8751588279992575,None,"['1', '2', '1', '2', '1']",49.75413191199914,49.75417364999885,"[0.061676444001932396, 0.16964140200070688, 0.36964067200096906, 0.45350763000169536, 0.6855601390016091]","[None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
practice_images/blank.jpg,10,1,,,,,0,10,10,10,,,,,49.76976935299899,,,,,,,,,,,49.75444849099949,49.75453436799944,49.754546234999,,,,,,,,,49.757867912998336,None,0,,,None,49.75826082899948,53.75331106500016,,,49.76976935299899,53.76879943599852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
practice_images/paired_image_26_2.png,11,0,,,,,0,11,11,11,,,,,53.76879943599852,,,,,,,,,,,53.75369631799913,53.75378711799931,53.75379943699954,53.76879943599852,53.76879943599852,54.769790225996985,54.769790225996985,57.76903680599935,57.76903680599935,57.76903680599935,57.76903680599935,57.75309370499963,2,0,2.9349749679968227,None,"['1', '1', '1']",57.75392299399755,57.753956373999245,"[0.20813327199721243, 0.504088473997399, 0.9320006489979278]","[None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
practice_images/paired_image_35_1.png,12,0,,,,,0,12,12,12,,,,,57.76903680599935,,,,,,,,,,,57.75417479299722,57.75424330399983,57.75425256000017,57.76903680599935,57.76903680599935,58.76975696899899,58.76975696899899,61.76886451599785,61.76886451599785,61.76886451599785,61.76886451599785,61.75291826299872,2,0,2.771146316998056,None,"['1', '2']",61.7534825219991,61.7535088409968,"[0.13575654499800294, 0.3039119169989135]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
practice_images/paired_image_6_1.png,13,0,,,,,0,13,13,13,,,,,61.76886451599785,,,,,,,,,,,61.75368583599993,61.75374273799753,61.75375037899721,61.76886451599785,61.76886451599785,62.76952768599949,62.76952768599949,65.76885524399768,65.76885524399768,65.76885524399768,65.76885524399768,65.7528787889969,None,0,,,"['2', '1']",65.75351120099731,65.75355199999831,"[0.26389170499896863, 0.4319431389994861]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
practice_images/paired_image_34_1.png,14,0,,,,,0,14,14,14,,,,,65.76885524399768,,,,,,,,,,,65.75382179299777,65.75390656399759,65.75391852199755,65.76885524399768,65.76885524399768,66.76941966499726,66.76941966499726,69.76928811899779,69.76928811899779,69.76928811899779,69.76928811899779,69.7530014369986,None,0,,,None,69.75342557099793,69.75346550199902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
practice_images/paired_image_11_2.png,15,0,,,,,0,15,15,15,,,,,69.76928811899779,,,,,,,,,,,69.75374066099903,69.75382641599936,69.7538381589984,69.76928811899779,69.76928811899779,70.7695137999981,70.7695137999981,73.76901613299924,73.76901613299924,73.76901613299924,73.76901613299924,73.75307642199914,None,0,,,None,73.75350748100027,73.7535488029971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
practice_images/paired_image_24_2.png,16,0,,,,,0,16,16,16,,,,,73.76901613299924,,,,,,,,,,,73.75383120299739,73.75391771199793,73.75392979299795,73.76901613299924,73.76901613299924,74.76954679600021,74.76954679600021,77.76900581599693,77.76900581599693,77.76900581599693,77.76900581599693,77.7533167449983,2,0,2.7472874429986405,None,None,77.75391342399962,77.75395321099859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
practice_images/paired_image_25_1.png,17,0,,,,,0,17,17,17,,,,,77.76900581599693,,,,,,,,,,,77.75422124499892,77.754305784998,77.75431745899914,77.76900581599693,77.76900581599693,78.76942036299806,78.76942036299806,81.76929538499826,81.76929538499826,81.76929538499826,81.76929538499826,81.75289803799751,1,0,2.6633799039991572,None,"['2', '1', '2']",81.75346961999821,81.75349869599813,"[0.49193216699859477, 0.6717784430002212, 0.9038837129992316]","[None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
practice_images/paired_image_3_1.png,18,0,,,,,0,18,18,18,,,,,81.76929538499826,,,,,,,,,,,81.75368901299953,81.75374851299784,81.75375651799914,81.76929538499826,81.76929538499826,82.76841525599957,82.76841525599957,85.7689359319993,85.7689359319993,85.7689359319993,85.7689359319993,85.7529757049997,2,0,2.6483723759993154,None,"['1', '2', '1', '2', '1']",85.75385143899985,85.75390293099917,"[0.0876554930000566, 0.3514621520007495, 0.5514543780009262, 0.7273940790000779, 0.8954795879981248]","[None, None, None, None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
practice_images/paired_image_29_1.png,19,0,,,,,0,19,19,19,,,,,85.7689359319993,,,,,,,,,,,85.7541693359999,85.75426057000004,85.75427216899698,85.7689359319993,85.7689359319993,86.76958679299787,86.76958679299787,89.77201344399873,89.77201344399873,89.77201344399873,89.77201344399873,89.75336769400019,1,0,2.71513958200012,None,['2'],89.7541664729979,89.75420816299811,[0.027976401001069462],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.75426612599767,89.77201344399873,89.77201344399873,90.26887637099935,1,0.48873660300159827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.26890109099986,90.28597744899889,90.28597744899889,96.98634941799901,equal,6.698902724998334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_533_seed_1.png,0,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,0,0,0,97.09938842699921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.06617235699741,97.06624189099966,97.06624871799795,97.09938842699921,97.09938842699921,98.08598212099969,98.08598212099969,101.09099693099779,101.09099693099779,101.09099693099779,101.09099693099779,101.0698247170003,None,0,None,101.07195028699789,101.07199089399728,None,101.07267302199762,101.07276818099854,None,101.07346473199868,101.073502018,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_609_seed_1.png,1,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,1,1,1,101.09099693099779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0744184489995,101.07450558799974,101.07451603499794,101.09099693099779,101.09099693099779,102.08639992799726,102.08639992799726,105.09556405199692,105.09556405199692,105.09556405199692,105.09556405199692,105.07006772499881,2,0,['2'],105.07307495699933,105.07311464799932,None,105.07321814999887,105.08231211399834,None,105.08241491399895,105.08244175299842,None,2.8105262650024088,None,[0.7979022609979438],[None],,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_615_seed_1.png,2,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,2,2,2,105.09556405199692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.08271192000029,105.08283408599891,105.08284319999802,105.09556405199692,105.09556405199692,106.08581879199846,106.08581879199846,109.0867144469994,109.0867144469994,109.0867144469994,109.0867144469994,109.0698995069979,2,0,"['2', '1', '2', '1', '2', '1', '2']",109.07083514499755,109.07088208599816,None,109.07099507999737,109.07110086999819,None,109.07122078300017,109.07125869599986,None,2.846985631997086,None,"[0.1251993730002141, 0.2892203210030857, 0.40934310700322385, 0.573315690002346, 0.6813743740021891, 0.8453250570019009, 0.949339142000099]","[None, None, None, None, None, None, None]",,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_548_seed_1.png,3,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,3,3,3,109.0867144469994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.07163514700005,109.0717418940003,109.07175495299816,109.0867144469994,109.0867144469994,110.08638551999684,110.08638551999684,113.08529636700041,113.08529636700041,113.08529636700041,113.08529636700041,113.06989873499697,2,0,"['1', '2', '1', '2', '1', '2']",113.07086621399867,113.07091376599783,None,113.07102643699909,113.07112999200035,None,113.07125002499743,113.07128711000041,None,0.4545011970003543,None,"[0.10219572799906018, 0.23003668199817184, 0.4300243979996594, 0.5862161289987853, 0.7062006769992877, 0.8660115050006425]","[None, None, None, None, None, None]",,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_306_seed_1.png,4,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,4,4,4,113.08529636700041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.07166589699773,113.07177368499833,113.07178668899724,113.08529636700041,113.08529636700041,114.08641604299919,114.08641604299919,117.08530016299846,117.08530016299846,117.08530016299846,117.08530016299846,117.06979312199837,None,0,None,117.070288101997,117.07033292999768,None,117.070447135,117.0705499479991,None,117.07066919499994,117.07070537799882,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_372_seed_1.png,5,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,5,5,5,117.08530016299846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.07107840199751,117.07118424299915,117.07119694399807,117.08530016299846,117.08530016299846,118.08616274099768,118.08616274099768,121.08687672700034,121.08687672700034,121.08687672700034,121.08687672700034,121.06990732399936,None,0,None,121.07041012499758,121.0704550579976,None,121.07057002999863,121.07067457499943,None,121.07079346399769,121.07083097799841,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_688_seed_1.png,6,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,6,6,6,121.08687672700034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.071206659999,121.0713145310001,121.0713276059978,121.08687672700034,121.08687672700034,122.08586360299887,122.08586360299887,125.08859734999714,125.08859734999714,125.08859734999714,125.08859734999714,125.06992155300031,None,0,None,125.07044372299788,125.07048965099966,None,125.07060377299786,125.07070775600005,None,125.07109318999937,125.07113178899817,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_96_seed_1.png,7,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,7,7,7,125.08859734999714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.07151060699834,125.0716195299974,125.07163253899853,125.08859734999714,125.08859734999714,126.08642312299708,126.08642312299708,129.0862891509969,129.0862891509969,129.0862891509969,129.0862891509969,129.0698820079997,None,0,None,129.0704002479979,129.07044634699923,None,129.0705597039996,129.0706639309974,None,129.0707827469996,129.07081984899924,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_651_seed_1.png,8,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,8,8,8,129.0862891509969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.07119302499996,129.07129958899895,129.0713124319991,129.0862891509969,129.0862891509969,130.0863789449977,130.0863789449977,133.08527838499867,133.08527838499867,133.08527838499867,133.08527838499867,133.06982954900013,None,0,None,133.07035158599683,133.07039687900033,None,133.07051104600032,133.07061538400012,None,133.0707349189979,133.07077205399764,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/blank.jpg,9,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,9,9,9,133.08527838499867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.07114565699885,133.07125329399787,133.07126635199893,,,,,,,,,133.07815241199933,None,0,None,133.07856191099927,137.0696842039979,None,137.06990255299752,137.0700251299968,None,137.0701611959994,137.07020087599813,None,,,,,133.08527838499867,133.08527838499867,137.08713482599705,137.08713482599705,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_564_seed_1.png,10,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,10,10,10,137.08713482599705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.07059435499832,137.07070100599958,137.07071376000022,137.08713482599705,137.08713482599705,138.08636872900024,138.08636872900024,141.08542553199732,141.08542553199732,141.08542553199732,141.08542553199732,141.06989829799932,None,0,None,141.07041144100003,141.07045803099754,None,141.07057245399847,141.0706743970004,None,141.0707908029981,141.07082670799718,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
images/image_81_seed_1.png,11,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",,,,,0,11,11,11,141.08542553199732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.07119617199714,141.0713012519991,141.07131409700014,141.08542553199732,141.08542553199732,142.0858956009979,142.0858956009979,145.08552602299824,145.08552602299824,145.08552602299824,145.08552602299824,145.06991934399775,None,0,None,145.07044296699678,145.0704907779982,None,145.07060748099684,145.07071118399836,None,145.0708313699979,145.07086862899814,None,,,,,,,,,54,001,0,,2024-04-13_09h46.22.206,replicate_nsd,2023.2.3,60.018556056522776,2024-04-13 09h46.35.086366 -0400,
