current_image,trial_index,is_blank_trial,is_repeat,is_new_run,run_num,sess_num,is_not_last_trial,all_blanks_list,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,loop_runs.thisRepN,loop_runs.thisTrialN,loop_runs.thisN,loop_runs.thisIndex,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_trial.started,image_2.started,press_if_repeat_2.started,polygon_3.started,all_keys_pressed_2.started,image_2.stopped,press_if_repeat_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,press_if_repeat_2.rt,press_if_repeat_2.duration,all_keys_pressed_2.keys,testing_continue.started,key_resp_7.started,text_7.started,testing_continue.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,image.started,press_if_repeat.started,polygon.started,all_keys_pressed.started,image.stopped,press_if_repeat.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,press_if_repeat.rt,press_if_repeat.duration,all_keys_pressed.keys,run_wait2_2.started,run_wait2_2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,polygon.stopped,all_keys_pressed.stopped,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,all_keys_pressed.rt,all_keys_pressed.duration,participant,session (1 2 or 3),starting_run,skip_practice,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.0043035420021624304,0.004424166996614076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,0.004435709000972565,0.013785417002509348,0.013785417002509348,3.0964253339989227,1,1.9966324160050135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
practice_images/w_kitchen2.jpg,0,0,,,,,,,0,0,0,0,,,,,,,,,3.111884416997782,,,,,,,,,,,3.100451708996843,3.111884416997782,3.111884416997782,3.111884416997782,3.111884416997782,6.107187959001749,6.107187959001749,7.1027879169996595,1,0,1.0305132489957032,0.14896358399710152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
practice_images/w_boardwalk2.jpg,1,0,,,,,,,0,1,1,1,,,,,,,,,7.117975374996604,,,,,,,,,,,7.10465637499874,7.117975374996604,7.117975374996604,7.117975374996604,7.117975374996604,10.106425999998464,10.106425999998464,11.103049083998485,1,0,1.0164314579960774,0.15598975000466453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
practice_images/w_monument2.jpg,2,0,,,,,,,0,2,2,2,,,,,,,,,11.115740374996676,,,,,,,,,,,11.104435458997614,11.115740374996676,11.115740374996676,11.115740374996676,11.115740374996676,14.106519791996107,14.106519791996107,15.102752083999803,1,0,1.2866877490014303,0.17302079199725995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
practice_images/w_auditorium2.jpg,3,0,,,,,,,0,3,3,3,,,,,,,,,15.114522999996552,,,,,,,,,,,15.1039343750017,15.114522999996552,15.114522999996552,15.114522999996552,15.114522999996552,18.1073288339976,18.1073288339976,19.103079959000752,1,0,0.9049623329992755,0.1910643329974846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
practice_images/w_kitchen2.jpg,4,0,,,,,,,0,4,4,4,,,,,,,,,19.114560083995457,,,,,,,,,,,19.10420358400006,19.114560083995457,19.114560083995457,19.114560083995457,19.114560083995457,22.107004749996122,22.107004749996122,23.103288958998746,2,0,0.7810573749957257,0.14295354099886026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
practice_images/w_auditorium1.jpg,5,0,,,,,,,0,5,5,5,,,,,,,,,23.116521416995965,,,,,,,,,,,23.104458916997828,23.116521416995965,23.116521416995965,23.116521416995965,23.116521416995965,26.106807374999335,26.106807374999335,27.103065916999185,1,0,0.9661296659978689,0.14806254200084368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
practice_images/w_bedroom2.jpg,6,0,,,,,,,0,6,6,6,,,,,,,,,27.11550804199942,,,,,,,,,,,27.104493124999863,27.11550804199942,27.11550804199942,27.11550804199942,27.11550804199942,30.10679633399559,30.10679633399559,31.103009624996048,1,0,0.7041935410015867,0.15199520900205243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
practice_images/w_kitchen1.jpg,7,0,,,,,,,0,7,7,7,,,,,,,,,31.11550608399557,,,,,,,,,,,31.10415666699555,31.11550608399557,31.11550608399557,31.11550608399557,31.11550608399557,34.10823666700162,34.10823666700162,35.10342574999959,1,0,1.5912899160030065,0.1469807499961462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
practice_images/w_bedroom1.jpg,8,0,,,,,,,0,8,8,8,,,,,,,,,35.11550770900067,,,,,,,,,,,35.104591458999494,35.11550770900067,35.11550770900067,35.11550770900067,35.11550770900067,38.10690483399958,38.10690483399958,39.10332345899951,1,0,1.488301457997295,0.15403820799838286,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
practice_images/w_monument2.jpg,9,0,,,,,,,0,9,9,9,,,,,,,,,39.11452612499852,,,,,,,,,,,39.10455574999651,39.11452612499852,39.11452612499852,39.11452612499852,39.11452612499852,42.10793754200131,42.10793754200131,43.10325708399614,2,0,0.9823511240028893,0.1670582500009914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.10415924999688,43.12593124999694,43.12593124999694,47.33787774999655,1,4.210224540998752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.337942124999245,47.34600587499881,47.34600587499881,658.0304764589964,equal,610.6753797080019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_40840.jpg,0,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,0,0,0,658.0675949590004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.0515796670006,658.0519964999985,658.0520148750002,658.0675949590004,658.0675949590004,658.0675949590004,658.0675949590004,661.0625817499968,661.0625817499968,662.0628502499967,1,1,0.7826559999957681,0.14901791600277647,None,662.0641909589976,662.0642920839964,None,662.0645574169976,662.0646089590009,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/unchosen_nsd_1000_images/unchosen_5137_cocoid_57944.png,1,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,1,1,1,662.0824238749992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.0652922090012,662.0654513749978,662.0654692089956,662.0824238749992,662.0824238749992,662.0824238749992,662.0824238749992,665.0791487919996,665.0791487919996,666.0669001249989,1,1,1.1018919999987702,0.15203908299736213,None,666.0675299169961,666.0675978340005,None,666.067723250002,666.0677642500013,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/shared1000_notspecial/notspecial_38278.png,2,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,2,2,2,666.0822603749984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.0681969169964,666.0683112920015,666.0683309169981,666.0822603749984,666.0822603749984,666.0822603749984,666.0822603749984,669.0793887920008,669.0793887920008,670.0671307500015,1,1,0.8171367489994736,0.20303858399711316,None,670.0679324590019,670.0680149589971,None,670.0681454169971,670.0681949169957,None,670.0840066669989,670.0840066669989,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_30632.jpg,3,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,3,3,3,670.0840066669989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0687443749994,670.0689815000005,670.0690081249995,670.0840066669989,670.0840066669989,670.0840066669989,670.0840066669989,673.0793862089995,673.0793862089995,674.0667733340015,1,1,0.6414872080058558,0.16292199999588775,None,674.0676094169976,674.0676939170007,None,674.0678450420019,674.0678934169991,None,674.083321291997,674.083321291997,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_38494.jpg,4,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,4,4,4,674.083321291997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.0684338749998,674.0685749999975,674.0685944169963,674.083321291997,674.083321291997,674.083321291997,674.083321291997,677.0793885000021,677.0793885000021,678.0681604999991,1,1,0.5482183740023174,0.17903158300032374,None,678.0689960839954,678.069081458998,None,678.069238666998,678.0692889170023,None,678.0844798339967,678.0844798339967,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/shared1000_notspecial/notspecial_46835.png,5,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,5,5,5,678.0844798339967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.0698386669974,678.0699807919955,678.0700045839985,678.0844798339967,678.0844798339967,678.0844798339967,678.0844798339967,681.0793812499978,681.0793812499978,682.0795259590013,1,1,0.6591684989980422,0.18193920900375815,None,682.0803936250013,682.0804807500026,None,682.0806349999984,682.080684333996,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_40935.jpg,6,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,6,6,6,682.0960417919996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.0812395839966,682.0813688749986,682.0813881669965,682.0960417919996,682.0960417919996,682.0960417919996,682.0960417919996,685.0827315419956,685.0827315419956,686.0799998340008,1,1,0.6306570820015622,0.16497700000036275,None,686.0807948750007,686.0808907089959,None,686.0810283339961,686.0810734999977,None,686.0952562500024,686.0952562500024,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_11617.jpg,7,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,7,7,7,686.0952562500024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0815682920002,686.0816879170015,686.0817075419982,686.0952562500024,686.0952562500024,686.0952562500024,686.0952562500024,689.0843267500022,689.0843267500022,690.0800815839975,1,1,0.6074013329998706,0.16599049999786075,None,690.0810641669959,690.0811744999955,None,690.0813277920024,690.0813870420025,None,690.0947630419978,690.0947630419978,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_10105.jpg,8,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,8,8,8,690.0947630419978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.0819627919991,690.082106875001,690.0821297919974,690.0947630419978,690.0947630419978,690.0947630419978,690.0947630419978,693.0832909999954,693.0832909999954,694.0799023750005,1,1,0.661975374998292,0.17003050000494113,None,694.0807563749986,694.0808398750014,None,694.0809907090006,694.0810396669985,None,694.0919825419987,694.0919825419987,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
blank.jpg,9,1,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,9,9,9,694.0919825419987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.0815826670005,694.0817265419973,694.0817506250023,694.0919825419987,694.0919825419987,694.0919825419987,694.0919825419987,697.0836099169974,697.0836099169974,698.0797214999984,None,0,,,None,698.0803881669999,698.0804797919991,None,698.0806077919988,698.0806528749963,None,698.0940073750025,698.0940073750025,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/MST_pairs1/pair_46_w_pool1.jpg,10,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,10,10,10,698.0940073750025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.0811341669978,698.0812539170001,698.0812737500019,698.0940073750025,698.0940073750025,698.0940073750025,698.0940073750025,701.083634124996,701.083634124996,702.0803207919962,1,1,0.641811374000099,0.1530128749946016,None,702.081280792001,702.0813839999973,None,702.0815462089959,702.0816034169984,None,702.0989919589992,702.0989919589992,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_68814.jpg,11,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,11,11,11,702.0989919589992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.0822017499959,702.0823549999986,702.0823795420001,702.0989919589992,702.0989919589992,702.0989919589992,702.0989919589992,705.0964317499966,705.0964317499966,706.0837877090016,1,1,0.6499034989974461,0.13298724999913247,None,706.0844549169997,706.0845217499955,None,706.0846442499969,706.0846837499994,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_34126.jpg,12,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,12,12,12,706.0996154169989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.0851120000007,706.0852266669972,706.0852432920001,706.0996154169989,706.0996154169989,706.0996154169989,706.0996154169989,709.0964412920002,709.0964412920002,710.0848961669981,1,1,0.5393992489989614,0.14197374999639578,None,710.085738834001,710.085827750001,None,710.0859839999976,710.086033583997,None,710.0997339999958,710.0997339999958,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_47293.jpg,13,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,13,13,13,710.0997339999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0866052919955,710.0867479590015,710.0867690840023,710.0997339999958,710.0997339999958,710.0997339999958,710.0997339999958,713.0966037920007,713.0966037920007,714.0840284169972,1,1,0.7613444579983479,0.147968375000346,None,714.084690124997,714.0847621249995,None,714.0848859589969,714.0849305000011,None,714.0960443750009,714.0960443750009,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_23715.jpg,14,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,14,14,14,714.0960443750009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.0853704170004,714.0854823339978,714.0854993749963,714.0960443750009,714.0960443750009,714.0960443750009,714.0960443750009,717.0838004589968,717.0838004589968,718.080561499999,1,1,0.7631660410042969,0.16700283299724106,None,718.0813651249991,718.0814486250019,None,718.0815827920014,718.0816320000013,None,718.0987720420017,718.0987720420017,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/unchosen_nsd_1000_images/unchosen_8117_cocoid_61766.png,15,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,15,15,15,718.0987720420017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0821318340022,718.0822608750022,718.0822781250026,718.0987720420017,718.0987720420017,718.0987720420017,718.0987720420017,721.0967503749998,721.0967503749998,722.0840208750014,1,1,1.072381291000056,0.2290121670012013,None,722.0848482500005,722.0849359170024,None,722.0850928750006,722.085143999997,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_43619.jpg,16,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,16,16,16,722.1003227499968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.0856875419995,722.0858340420018,722.0858548749966,722.1003227499968,722.1003227499968,722.1003227499968,722.1003227499968,725.0966247089964,725.0966247089964,726.0847897919957,1,1,0.8099251250023372,0.1650169159984216,None,726.0856272500023,726.0857124999966,None,726.0858680839956,726.085919541998,None,726.1003901250006,726.1003901250006,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_14610.jpg,17,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,17,17,17,726.1003901250006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.0864653339959,726.0866065000009,726.0866305000018,726.1003901250006,726.1003901250006,726.1003901250006,726.1003901250006,729.096932542001,729.096932542001,730.0843038749954,1,1,0.73287541600439,0.19100875000003725,None,730.0851198340024,730.0852052920018,None,730.0853779169993,730.085427375001,None,730.100079625001,730.100079625001,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_60505.jpg,18,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,18,18,18,730.100079625001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.0859920000003,730.086133249999,730.0861514999997,730.100079625001,730.100079625001,730.100079625001,730.100079625001,733.096867166998,733.096867166998,734.0851852920023,1,1,0.642249748998438,0.16099383300024783,None,734.086014667002,734.0861001250014,None,734.0862512500025,734.0862998340017,None,734.1018352499959,734.1018352499959,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/closest_pairs1/set_1_closest_to_pair_44_image_cocoid_68290.png,19,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,19,19,19,734.1018352499959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.086855542002,734.0869982500008,734.0870192090006,734.1018352499959,734.1018352499959,734.1018352499959,734.1018352499959,737.096884833998,737.096884833998,738.0973465419956,1,1,0.6845456239971099,0.15200329200160922,None,738.0981758339985,738.0982773750002,None,738.0984032499982,738.0984480839979,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_38022.jpg,20,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,20,20,20,738.1149616670009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.0989507920021,738.0991151249982,738.0991351670018,738.1149616670009,738.1149616670009,738.1149616670009,738.1149616670009,741.1136404999997,741.1136404999997,742.102010083996,1,1,0.7714708319981582,0.15401700000074925,None,742.1028261249958,742.1029141670006,None,742.1030702499993,742.1031210419969,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
blank.jpg,21,1,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,21,21,21,742.1303691669964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.1036749589985,742.1038484590026,742.1038702090009,742.1303691669964,742.1303691669964,742.1303691669964,742.1303691669964,745.117581749997,745.117581749997,746.1137815839975,None,0,,,None,746.1143447499999,746.1144292919998,None,746.1145832499969,746.1146337089958,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_56269.jpg,22,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,22,22,22,746.1310038340016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.1151696250017,746.115314333998,746.1153356249997,746.1310038340016,746.1310038340016,746.1310038340016,746.1310038340016,749.1175741670013,749.1175741670013,750.114333999998,1,1,0.9355702070024563,0.16101945899572456,None,750.1151241670013,750.1152103749992,None,750.1153403339995,750.1153875419986,None,750.1310242089967,750.1310242089967,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/closest_pairs1/set_3_closest_to_pair_36_image_cocoid_68016.png,23,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,23,23,23,750.1310242089967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.1158924170013,750.1160156249971,750.1160355839966,750.1310242089967,750.1310242089967,750.1310242089967,750.1310242089967,753.1181687919961,753.1181687919961,754.1142903340005,1,1,0.7555586240050616,0.19304729199939175,None,754.1151307499968,754.1152193750022,None,754.1153567919973,754.1154025840005,None,754.1317482500017,754.1317482500017,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_38246.jpg,24,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,24,24,24,754.1317482500017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.1158945419957,754.1160251249967,754.1160430000018,754.1317482500017,754.1317482500017,754.1317482500017,754.1317482500017,757.1189791669967,757.1189791669967,758.118520709002,1,1,0.8918722910020733,0.15402575000189245,None,758.1193342920014,758.1194207090011,None,758.1195721249969,758.1196263340025,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_58404.jpg,25,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,25,25,25,758.1340120000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.120176958997,758.1203390419978,758.1203599590008,758.1340120000023,758.1340120000023,758.1340120000023,758.1340120000023,761.1305916670026,761.1305916670026,762.1188730840004,1,1,0.8267521659945487,0.1810277920012595,None,762.1196895419998,762.1197815420019,None,762.1199328340008,762.1199822920025,None,762.1370061670023,762.1370061670023,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/MST_pairs1/pair_0_1_78.png,26,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,26,26,26,762.1370061670023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.1205364999987,762.1206800840009,762.1207040000008,762.1370061670023,762.1370061670023,762.1370061670023,762.1370061670023,765.1345218339993,765.1345218339993,766.130783458997,1,1,0.8317479580000509,0.14905383300356334,None,766.1317253340021,766.1318218750021,None,766.1319515840005,766.1319990420016,None,,,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
all_stimuli/special515/special_28159.jpg,27,0,0,0,0,2,1,"[9, 21, 31, 45, 56, 68, 69]",,,,,0,0,0,0,0,27,27,27,766.1475183340008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.1324841669993,766.1326674590018,766.1326847500022,766.1475183340008,766.1475183340008,766.1475183340008,766.1475183340008,769.1339881250024,769.1339881250024,770.1313474999988,1,1,0.985331331998168,0.15700620900315698,None,770.1321475840014,770.1322364169973,None,770.1323695419997,770.132418000001,None,770.1487332499964,770.1487332499964,,,,,,,,,,,1,2,0,0,2024-08-13_10h18.22.975,rtmindeye,2024.1.5,None,2024-08-13 10h18.49.832387 -0400,
