current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips.started,set_skips.stopped,trial.started,trial.stopped,press_if_repeat.keys,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
images/pair05 copy 6.jpg,0,37,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,325,325,325,5.23616964899702,,,,,,,,,,,2.8593293169979006,2.8593933889933396,2.8594009399821516,2.862522198993247,None,2.862602537003113,2.862627630995121,None,2.8626945269934367,2.8627179809845984,None,2.8627812409831677,2.8628035149886273,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/12_40 copy 5.jpg,0,38,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,326,326,326,5.23616964899702,,,,,,,,,,,2.8630054429813754,2.8630670629790984,2.863074063003296,2.8658099489985034,None,2.8658907399803866,2.8659157819929533,None,2.865981762006413,2.8660048979800195,None,2.8660675039864145,2.8660895059874747,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,39,1,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,327,327,327,5.23616964899702,,,,,,,,,,,2.866288054996403,2.866343350004172,2.866349897987675,2.868316998006776,None,2.868398808001075,2.8684321279870346,None,2.868500320997555,2.868523893004749,None,2.868587283999659,2.8686097729951143,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/15_0 copy 7.jpg,0,40,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,328,328,328,5.23616964899702,,,,,,,,,,,2.8688109070062637,2.868866403994616,2.868873031984549,2.8711340129957534,None,2.8712143870070577,2.871238847990753,None,2.8713053919782396,2.871328937995713,None,2.8713916179840453,2.8714136309863534,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/9_40 copy.jpg,0,41,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,329,329,329,5.23616964899702,,,,,,,,,,,2.871614548988873,2.871670500986511,2.871677222981816,2.8739390579867177,None,2.874020040995674,2.874045278993435,None,2.874111899000127,2.874135577993002,None,2.87419800600037,2.874220558995148,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/22_40 copy 4.jpg,0,42,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,330,330,330,5.23616964899702,,,,,,,,,,,2.8744205569964834,2.8744764089933597,2.8744830600044224,2.87679729500087,None,2.8768782249826472,2.8769030509865843,None,2.8769693239883054,2.8769927480025217,None,2.877055813005427,2.8770777029858436,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/13_0 copy 2.jpg,0,43,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,331,331,331,5.23616964899702,,,,,,,,,,,2.877277507999679,2.8773326999798883,2.8773391059949063,2.8796788539912086,None,2.8797594089992344,2.8797845309891272,None,2.879850889003137,2.8798742950020824,None,2.8799369579937775,2.879958990990417,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/20_0.jpg,0,44,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,332,332,332,5.23616964899702,,,,,,,,,,,2.8801583419844974,2.8802132080018055,2.880219743005,2.882543004991021,None,2.8826234680018388,2.8826484470046125,None,2.8827144939859863,2.8827371319930535,None,2.882799179991707,2.882820773986168,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/14_28 copy 5.jpg,0,45,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,333,333,333,5.23616964899702,,,,,,,,,,,2.8830203709949274,2.8830756589886732,2.88308226398658,2.885148745001061,None,2.885229248990072,2.8852539289800916,None,2.8853201769816224,2.885343361995183,None,2.885405577981146,2.885427950997837,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/18_40 copy 5.jpg,0,46,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,334,334,334,5.23616964899702,,,,,,,,,,,2.8856280759791844,2.8856838079809677,2.885690366005292,2.888032552000368,None,2.8881128979846835,2.8881375009950716,None,2.888203821989009,2.888227460003691,None,2.888290587987285,2.8883129569876473,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair01 copy 5.jpg,0,47,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,335,335,335,5.23616964899702,,,,,,,,,,,2.888512959005311,2.8885686899884604,2.8885752229834907,2.8922984619857743,None,2.8923776489973534,2.892402099998435,None,2.8924681729986332,2.8924910039932,None,2.8925531599961687,2.8925745519809425,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/15_0 copy 4.jpg,0,48,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,336,336,336,5.23616964899702,,,,,,,,,,,2.8927725630055647,2.8928268869931344,2.892833377001807,2.89558675698936,None,2.895665582997026,2.8956894729926717,None,2.8957543249998707,2.895777014986379,None,2.8958386610029265,2.8958603789797053,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,49,1,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,337,337,337,5.23616964899702,,,,,,,,,,,2.896056242985651,2.896110289992066,2.8961167490051594,2.897876685980009,None,2.897954359999858,2.8979782999958843,None,2.898041377979098,2.898063821980031,None,2.898124362982344,2.898145860002842,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair06 copy 6.jpg,0,50,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,338,338,338,5.23616964899702,,,,,,,,,,,2.898340327985352,2.8983936579898,2.898399770987453,2.9014621249807533,None,2.901540467981249,2.901564520987449,None,2.9016369479941204,2.9016599119931925,None,2.901721047004685,2.9017501040070783,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair17 copy 3.jpg,0,51,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,339,339,339,5.23616964899702,,,,,,,,,,,2.9019790710008238,2.902032660000259,2.9020391310041305,2.9053329739836045,None,2.9054112389858346,2.905435930006206,None,2.9055005190020893,2.9055230479862075,None,2.90558353200322,2.9056051390070934,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/16_40 copy.jpg,0,52,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,340,340,340,5.23616964899702,,,,,,,,,,,2.905800996988546,2.9058553609938826,2.905861813982483,2.9080180089804344,None,2.9080961080035195,2.908120151987532,None,2.9081844439788256,2.908207044994924,None,2.908267833001446,2.908289454993792,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/16_12 copy.jpg,0,53,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,341,341,341,5.23616964899702,,,,,,,,,,,2.9084852719970513,2.908539316995302,2.9085457079927437,2.911004431982292,None,2.911083143000724,2.9111075719993096,None,2.9111719859938603,2.911195628985297,None,2.911257020983612,2.9112788919883315,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/12_40 copy 4.jpg,0,54,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,342,342,342,5.23616964899702,,,,,,,,,,,2.9114743529935367,2.9115275499934796,2.911533912003506,2.913800727983471,None,2.9138788220006973,2.913902825996047,None,2.913966519990936,2.9139891839877237,None,2.914050663006492,2.914072307990864,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/8_12 copy.jpg,0,55,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,343,343,343,5.23616964899702,,,,,,,,,,,2.9142682339879684,2.9143219469988253,2.9143283469893504,2.9165879630018026,None,2.9166665349912364,2.9166937279806007,None,2.916759841988096,2.9167827809869777,None,2.9168438279884867,2.9168654219829477,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/17_0 copy 2.jpg,0,56,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,344,344,344,5.23616964899702,,,,,,,,,,,2.9170604170067236,2.9171141310071107,2.9171205869934056,2.9193100319826044,None,2.9193885269924067,2.919413117982913,None,2.919477161980467,2.9195000600011554,None,2.9195610900060274,2.9195825409842655,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair11 copy 6.jpg,0,57,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,345,345,345,5.23616964899702,,,,,,,,,,,2.919776989991078,2.9198307349870447,2.919837228982942,2.9228943240013905,None,2.922972453990951,2.922996545006754,None,2.923061459994642,2.9230844329867978,None,2.9231454950058833,2.92316706298152,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/8_12 copy.jpg,0,58,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,346,346,346,5.23616964899702,,,,,,,,,,,2.923360151005909,2.923413412005175,2.923419714992633,2.925753685995005,None,2.9258323469839524,2.9258566799981054,None,2.925921149988426,2.9259438129956834,None,2.9260046469862573,2.9260262089956086,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,59,1,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,347,347,347,5.23616964899702,,,,,,,,,,,2.9262214789923746,2.9262752890062984,2.9262816709815525,2.928229968994856,None,2.92830940199201,2.9283334039791953,None,2.9283989719988313,2.92842192799435,None,2.9284842739871237,2.928506235999521,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/22_12.jpg,0,60,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,348,348,348,5.23616964899702,,,,,,,,,,,2.9287017280003056,2.9287560780066997,2.9287623509881087,2.930606281006476,None,2.9306850190041587,2.9307092359813396,None,2.930773034982849,2.93079570599366,None,2.930856427003164,2.930877830978716,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/16_40.jpg,0,61,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,349,349,349,5.23616964899702,,,,,,,,,,,2.9310721899964847,2.931126295996364,2.931132768979296,2.933422400004929,None,2.933501277992036,2.933525517990347,None,2.933590317989001,2.9336131250020117,None,2.9336747619963717,2.9336964399844874,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/21_28 copy 6.jpg,0,62,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,350,350,350,5.23616964899702,,,,,,,,,,,2.933891667984426,2.933945048978785,2.9339515189931262,2.9362167149956804,None,2.9362950210052077,2.936319189000642,None,2.9363826329936273,2.9364053010067437,None,2.9364655679964926,2.936486952996347,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair07.jpg,0,63,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,351,351,351,5.23616964899702,,,,,,,,,,,2.936679632985033,2.936733338981867,2.9367397089954466,2.940385880996473,None,2.9404643829911947,2.9404890250007156,None,2.940553887980059,2.940576789987972,None,2.9406375929829665,2.9406591430015396,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/15_12 copy 6.jpg,0,64,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,352,352,352,5.23616964899702,,,,,,,,,,,2.9408523890015204,2.940905841998756,2.9409121659991797,2.9436621250060853,None,2.9437412209808826,2.9437653019849677,None,2.9438296440057456,2.9438517520029563,None,2.9439183000067715,2.9439403309952468,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/17_0.jpg,0,65,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,353,353,353,5.23616964899702,,,,,,,,,,,2.9441360569908284,2.9441896379867103,2.9441960169933736,2.946571149979718,None,2.946649238001555,2.9466737970069516,None,2.9467380369897,2.946760838996852,None,2.9468221830029506,2.9468436829920392,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/13_40 copy 2.jpg,0,66,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,354,354,354,5.23616964899702,,,,,,,,,,,2.94704332400579,2.947097150987247,2.9471034719899762,2.9494111969834194,None,2.9494900190038607,2.949514231993817,None,2.9495780169963837,2.9496008300047833,None,2.9496608279878274,2.949682499980554,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/22_40 copy 6.jpg,0,67,0,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,355,355,355,5.23616964899702,,,,,,,,,,,2.9498759399866685,2.949929781985702,2.949936221993994,2.9521962339931633,None,2.952274262002902,2.952298639982473,None,2.952362637995975,2.9523855519946665,None,2.952446212002542,2.952467497991165,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,68,1,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,356,356,356,5.23616964899702,,,,,,,,,,,2.9526613079942763,2.9527153270028066,2.9527217669819947,2.9544167339918204,None,2.954493947006995,2.9545180379936937,None,2.954582304984797,2.9546051049837843,None,2.954666018980788,2.9546875350060873,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,69,1,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,357,357,357,5.23616964899702,,,,,,,,,,,2.954882018995704,2.9549363469996024,2.954942893993575,2.956504926987691,None,2.956583472987404,2.9566075789916795,None,2.956671511987224,2.9566938409989234,None,2.956754839979112,2.9567763439845294,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,70,1,0,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,358,358,358,5.23616964899702,,,,,,,,,,,2.95697174500674,2.9570254430000205,2.957031828002073,2.9585796349856537,None,2.9586589119862765,2.9586832110071555,None,2.958747486001812,2.9587703819852322,None,2.958831405005185,2.9588529859902337,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,71,1,1,4,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,359,359,359,5.23616964899702,,,,,,,,,,,2.959047095995629,2.9591009989962913,2.959107364004012,2.960683407000033,None,2.9607615520071704,2.9607858450035565,None,2.960849528986728,2.9608723349811044,None,2.9609333069820423,2.960954579000827,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair09 copy 2.jpg,0,0,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,360,360,360,5.23616964899702,,,,,,,,,,,2.9611487219808623,2.9612024429952726,2.9612088139983825,2.9637910449819174,None,2.963869767001597,2.9638943999889307,None,2.9639585700060707,2.963981418986805,None,2.964042317995336,2.9640638759883586,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/12_28 copy 5.jpg,0,1,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,361,361,361,5.23616964899702,,,,,,,,,,,2.964257463987451,2.964311909978278,2.964318362995982,2.9666741469991393,None,2.9667536769993603,2.9667777639988344,None,2.966842651978368,2.9668654069828335,None,2.9669271890015807,2.966948721994413,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/9_12 copy 3.jpg,0,2,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,362,362,362,5.23616964899702,,,,,,,,,,,2.9671464749844745,2.967200610990403,2.9672069950029254,2.969522411993239,None,2.9696014070068486,2.969625723984791,None,2.9696913129882887,2.9697138399933465,None,2.969775945006404,2.969797348981956,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/13_12 copy 7.jpg,0,3,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,363,363,363,5.23616964899702,,,,,,,,,,,2.9699936579854693,2.9700479109887965,2.9700542420032434,2.972321524983272,None,2.972400511993328,2.9724251439911313,None,2.972489040985238,2.9725117039924953,None,2.972573134000413,2.9725951839936897,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair03 copy.jpg,0,4,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,364,364,364,5.23616964899702,,,,,,,,,,,2.972790661995532,2.972844551986782,2.9728508119878825,2.975831318006385,None,2.9759103349933866,2.9759345169877633,None,2.9760003199917264,2.9760231789841782,None,2.976085187983699,2.9761066600040067,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/8_0 copy 6.jpg,0,5,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,365,365,365,5.23616964899702,,,,,,,,,,,2.9763024739804678,2.9763567239861004,2.976363183988724,2.9787526369909756,None,2.9788312619784847,2.9788556209823582,None,2.9789201069797855,2.9789428770018276,None,2.979003404005198,2.9790247280034237,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair05 copy 5.jpg,0,6,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,366,366,366,5.23616964899702,,,,,,,,,,,2.979221505986061,2.979275374003919,2.979281596984947,2.982602643984137,None,2.9826832709950395,2.9827079300011974,None,2.982774528005393,2.9827971899940167,None,2.982859173003817,2.982881206989987,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/22_40 copy 2.jpg,0,7,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,367,367,367,5.23616964899702,,,,,,,,,,,2.9830804009980056,2.9831355130008887,2.983141873992281,2.9859140850021504,None,2.985995119001018,2.9860199659888167,None,2.986086585005978,2.9861098479887005,None,2.986172827979317,2.9861950959893875,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/12_12 copy 4.jpg,0,8,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,368,368,368,5.23616964899702,,,,,,,,,,,2.9863981060043443,2.986453558987705,2.98646014300175,2.988596671988489,None,2.98867763398448,2.988702464994276,None,2.9887689930037595,2.9887924529903103,None,2.9888551519834436,2.988877314986894,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,9,1,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,369,369,369,5.23616964899702,,,,,,,,,,,2.9890762429859024,2.9891311159881297,2.989137630996993,2.990748485986842,None,2.990828933980083,2.9908537099836394,None,2.9909196679946035,2.9909429870021995,None,2.991005433985265,2.99102740699891,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/17_0 copy 7.jpg,0,10,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,370,370,370,5.23616964899702,,,,,,,,,,,2.9912275199894793,2.9912835709983483,2.991290014004335,2.993577966990415,None,2.993658992985729,2.9936836260021664,None,2.9937497249920852,2.9937729990051594,None,2.9938353409816045,2.993857533991104,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/20_0 copy 3.jpg,0,11,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,371,371,371,5.23616964899702,,,,,,,,,,,2.9940567929879762,2.9941120949806646,2.994118721981067,2.9964566369890235,None,2.9965374860039447,2.996562137006549,None,2.996628114982741,2.996651811990887,None,2.9967139629879966,2.9967361640010495,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair14 copy 7.jpg,0,12,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,372,372,372,5.23616964899702,,,,,,,,,,,2.99693583798944,2.9969902519951575,2.9969967489887495,3.000593695003772,None,3.000675005983794,3.000699520984199,None,3.0007657109817956,3.0007890700071584,None,3.000851449003676,3.0008739629993215,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/5_0 copy 2.jpg,0,13,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,373,373,373,5.23616964899702,,,,,,,,,,,3.0010758840071503,3.0011313959839754,3.0011380759824533,3.003709077980602,None,3.003789117996348,3.003813771996647,None,3.0038795190048404,3.0039026059967,None,3.0039948479970917,3.0040343120053876,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/12_28 copy 3.jpg,0,14,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,374,374,374,5.23616964899702,,,,,,,,,,,3.0043993449944537,3.0044993569899816,3.004511128005106,3.007213057979243,None,3.0072943169798236,3.0073193720018025,None,3.007386001991108,3.007409633981297,None,3.007472825993318,3.0074951110000256,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/pair17 copy 7.jpg,0,15,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,375,375,375,5.23616964899702,,,,,,,,,,,3.0076971459784545,3.0077527099929284,3.0077592809975613,3.0111106499971356,None,3.0111920979979914,3.0112170729844365,None,3.0112847699783742,3.011308380984701,None,3.011372515000403,3.0113950909872074,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/19_28 copy 2.jpg,0,16,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,376,376,376,5.23616964899702,,,,,,,,,,,3.011597623990383,3.011652660003165,3.0116591439873446,3.0144523149938323,None,3.0145330219820607,3.01455799798714,None,3.0146240449976176,3.0146471869957168,None,3.014710050978465,3.0147322549892124,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/24_28 copy.jpg,0,17,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,377,377,377,5.23616964899702,,,,,,,,,,,3.0149332559958566,3.014988454990089,3.0149950229970273,3.0173342879861593,None,3.017415855982108,3.0174410280014854,None,3.017507257987745,3.0175310369813815,None,3.0175937789899763,3.017615916993236,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/13_28 copy.jpg,0,18,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,378,378,378,5.23616964899702,,,,,,,,,,,3.0178225919953547,3.0178776799875777,3.017884006985696,3.0201387039851397,None,3.0202191970020067,3.0202442219888326,None,3.020310760999564,3.020334376982646,None,3.020397618005518,3.020419726992259,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/7_12 copy 5.jpg,0,19,0,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,379,379,379,5.23616964899702,,,,,,,,,,,3.020620722993044,3.0206760319997557,3.0206825719797052,3.022633054992184,None,3.0227137969923206,3.0227389039937407,None,3.022805343993241,3.0228290270024445,None,3.0228915069892537,3.022913761989912,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
images/blank.jpg,0,20,1,0,5,"[9, 20, 30, 44, 56, 68, 69, 70, 71]",0,380,380,380,5.23616964899702,,,,,,,,,,,3.0231138030067086,3.0231695899856277,3.0231761960021686,3.0248407739854883,None,3.024921372998506,3.0249461919884197,None,3.025012070982484,3.0250352759903762,None,3.025097534991801,3.0251198890036903,None,1,001,16,,2024-04-09_13h57.38.459,replicate_nsd,2023.2.3,59.874111202892585,2024-04-09 13h57.52.165696 -0400,
