current_image,trial_index,is_blank_trial,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,practice_continue.started,key_resp_6.started,text_6.started,practice_continue.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,set_skips_and_correct_key_2.started,set_skips_and_correct_key_2.stopped,practice_trial.started,polygon_3.started,all_keys_pressed_2.started,image_2.started,press_if_repeat_2.started,image_2.stopped,press_if_repeat_2.stopped,polygon_3.stopped,all_keys_pressed_2.stopped,practice_trial.stopped,press_if_repeat_2.keys,press_if_repeat_2.corr,all_keys_pressed_2.keys,blank_trial_2.started,blank_trial_2.stopped,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.0314879360012128,0.03181336700072279,0.03182974599621957,0.0805948549968889,0.0805948549968889,2.6744375249982113,2,2.581020942001487,None,,,,,,,,,,,,,,,,,,42,001,15,,2024-04-22_16h54.35.858,replicate_nsd,2023.2.3,59.98507907107361,2024-04-22 16h54.53.605136 -0400,
practice_images/w_kitchen2.jpg,0,0,0,0,0,0,2.697755082997901,,,,,,,,,,,2.6799526260001585,2.6799960849966737,2.6800021969975205,2.697755082997901,2.697755082997901,3.6911252200006857,3.6911252200006857,6.690964961999271,6.690964961999271,6.690964961999271,6.690964961999271,6.67768616599642,None,0,None,6.6786054159965715,6.678650148998713,42,001,15,,2024-04-22_16h54.35.858,replicate_nsd,2023.2.3,59.98507907107361,2024-04-22 16h54.53.605136 -0400,
practice_images/w_auditorium2.jpg,1,0,0,1,1,1,6.690964961999271,,,,,,,,,,,6.678930474998197,6.679016763999243,6.6790282529982505,6.690964961999271,6.690964961999271,7.692082066001603,7.692082066001603,10.691378482995788,10.691378482995788,10.691378482995788,10.691378482995788,10.677713618999405,None,0,None,10.678304838002077,10.678380019999167,42,001,15,,2024-04-22_16h54.35.858,replicate_nsd,2023.2.3,59.98507907107361,2024-04-22 16h54.53.605136 -0400,
,,,,,,,10.691378482995788,,,,,,,,,,,10.678646102001949,10.678731350999442,10.67874305499572,10.691378482995788,10.691378482995788,11.69210080600169,11.69210080600169,,,,,,,,,,,,,,,,,,,,
