current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,all_blanks_list,loop_all_images.thisRepN,loop_all_images.thisTrialN,loop_all_images.thisN,loop_all_images.thisIndex,thisRow.t,notes,set_up.started,set_up.stopped,waiting_fmri.started,key_resp_2.started,text_3.started,waiting_fmri.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,set_skips_and_correct_key.started,set_skips_and_correct_key.stopped,trial.started,polygon.started,image.started,press_if_repeat.started,image.stopped,press_if_repeat.stopped,polygon.stopped,trial.stopped,press_if_repeat.keys,press_if_repeat.corr,blank_trial.started,blank_trial.stopped,key_resp_3.keys,run_wait2.started,run_wait2.stopped,key_resp_5.keys,waiting_fmri_2.started,waiting_fmri_2.stopped,key_resp_4.keys,press_if_repeat.rt,press_if_repeat.duration,key_resp_3.started,polygon_2.started,key_resp_3.stopped,polygon_2.stopped,key_resp_3.rt,key_resp_3.duration,key_resp_5.started,text_5.started,key_resp_5.rt,key_resp_5.duration,key_resp_4.started,text_4.started,key_resp_4.rt,key_resp_4.duration,participant,session,starting_run,,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,0.04579839200050628,0.0459545320009056,0.045968352000272716,0.05641048300094553,0.05641048300094553,4.4073301759999595,5,4.348179018999872,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/24_28.jpg,0,0,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,0,0,0,4.519682793999891,,,,,,,,,,,4.481269326999609,4.48133280500042,4.481339625999681,4.519682793999891,5.507201464999525,5.507201464999525,8.507020383000054,8.507020383000054,8.507020383000054,8.490951027000847,None,0,8.492307286000141,8.492355271999259,None,8.493170732999715,8.493232890999934,None,8.493926924000334,8.493962694999937,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/10_40 copy.jpg,0,1,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,1,1,1,8.507020383000054,,,,,,,,,,,8.494891345000724,8.49496211800033,8.494971531999909,8.507020383000054,9.507203311999547,9.507203311999547,12.51763661699988,12.51763661699988,12.51763661699988,12.490626666000026,"['1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2']",0,12.492597010999816,12.492635611999503,None,12.492735718000404,12.508485849000863,None,12.508570329000577,12.508594971999628,None,"[1.0293848550008988, 1.1214246170002298, 1.28139332200044, 1.3813707620010973, 1.5093730460012011, 1.6253854940005112, 1.7573995570000989, 1.885359296000388, 2.0133659340008307, 2.1413968649994786, 2.2933841289996053, 2.3733724409994466, 2.5173796319995745, 2.649370495000767, 2.797374449999552, 2.893381367000984]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/21_12 copy 2.jpg,0,2,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,2,2,2,12.51763661699988,,,,,,,,,,,12.508809299000859,12.508897191999495,12.50890396199975,12.51763661699988,13.506277988000875,13.506277988000875,16.51168901299934,16.51168901299934,16.51168901299934,16.490942664000613,"['1', '2', '2', '1', '2', '1', '2', '1', '2', '1', '2', '2', '1', '2', '1', '2', '1', '2', '1']",0,16.491499760000806,16.491543963000368,None,16.49165494100089,16.500019230999897,None,16.50011436999921,16.500139558000228,None,"[0.09427572899949155, 0.20625742099946365, 0.6942692169996008, 0.7902800319989183, 0.9582627689997025, 1.0942760649995762, 1.2182474879991787, 1.358257040999888, 1.482252111998605, 1.626277540999581, 1.7382081729992933, 1.9942532530003518, 2.1302772099988943, 2.2662719629988715, 2.3982594049994077, 2.5062718839999434, 2.64626599300027, 2.7862607139995816, 2.9182526959993993]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/17_40 copy 3.jpg,0,3,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,3,3,3,16.51168901299934,,,,,,,,,,,16.50039579800068,16.500455305000287,16.50046301799921,16.51168901299934,17.50678333900032,17.50678333900032,20.51115214099991,20.51115214099991,20.51115214099991,20.490632520999498,"['2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1']",0,20.49119327399967,20.491237120999358,None,20.49134921299992,20.499877440001,None,20.499970385999404,20.499994826999682,None,"[0.12179635900065477, 0.2618173340015346, 0.38575663800111215, 0.521844028000487, 0.6377906910001911, 0.7897819270001492, 0.957787332999942, 1.093809426000007, 1.221805506000237, 1.3817959500011057, 1.5298099299998285, 1.6938053280009626, 1.8377740800005995, 1.977822480001123, 2.157802697000079, 2.309806226001456, 2.445796372001496, 2.617790973999945, 2.75780289100112, 2.913792999001089]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/16_0.jpg,0,4,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,4,4,4,20.51115214099991,,,,,,,,,,,20.500248153999564,20.500306043999444,20.500313676000587,20.51115214099991,21.50627801200062,21.50627801200062,24.51483486500001,24.51483486500001,24.51483486500001,24.490668386000834,"['1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1']",0,24.49122973500016,24.491273503999764,None,24.491385138000624,24.499912571000095,None,24.500007721000657,24.500032072000977,None,"[0.022305368000161252, 0.1303051790000609, 0.29429930500009505, 0.3982572339991748, 0.5542958050009474, 0.6303160799998295, 0.7943055710002227, 0.9342957400003797, 1.1543136269992829, 1.2263073449994408, 1.386293850000584, 1.490303792999839, 1.6623124500001722, 1.7662457610003912, 1.9342890410007385, 2.0822700900007476, 2.254315067000789, 2.3942842010001186, 2.5663055879995227, 2.6982610909999494, 2.850301373999173]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/pair08.jpg,0,5,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,5,5,5,24.51483486500001,,,,,,,,,,,24.50028569099959,24.50034961900019,24.500357528000677,24.51483486500001,25.558377539000503,25.558377539000503,28.560723103000782,28.560723103000782,28.560723103000782,28.540607349999846,"['1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2']",0,28.54117877399949,28.541223583999454,None,28.54133545700097,28.549777738000557,None,28.549871961000463,28.54989714600015,None,"[0.026214191000690334, 0.1301942570007668, 0.31023590200129547, 0.426213890001236, 0.5902211320008064, 0.6861950090005848, 0.8621892450009909, 0.9541935330016713, 1.1301940370012744, 1.234198351001396, 1.3821876640013215, 1.5382135790005123, 1.6542130490015552, 1.770227603999956, 1.9501899660008348, 2.054194644000745, 2.2262075650014594, 2.314196567000181, 2.474203600000692, 2.5902197160012292, 2.7422042960006365, 2.8782154860000446]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/15_12 copy 5.jpg,0,6,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,6,6,6,28.560723103000782,,,,,,,,,,,28.550156454999524,28.550214712000525,28.55022246000044,28.560723103000782,29.560139281000374,29.560139281000374,32.559240853999654,32.559240853999654,32.559240853999654,32.54059482699995,"['1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2']",0,32.541163006000716,32.541206686000805,None,32.54131850600061,32.549767231999795,None,32.549861523999425,32.54988668999977,None,"[0.15244518799954676, 0.28844016999937594, 0.44441934200040123, 0.5204472040004475, 0.69242051800029, 0.8244615299990983, 0.9404660439995496, 1.2444211279998854, 1.424440799999502, 1.5724459220000426, 1.752453200000673, 1.7644250720004493, 1.9924223990001337, 2.072432242999639, 2.2644297469996673, 2.384431589000087, 2.532432529998914, 2.6564457259992196, 2.8004347989990492, 2.8884434239989787]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/10_28 copy 3.jpg,0,7,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,7,7,7,32.559240853999654,,,,,,,,,,,32.55014323599971,32.550201886999275,32.550209716999234,32.559240853999654,33.55776782599969,33.55776782599969,36.56154172800052,36.56154172800052,36.56154172800052,36.540555413999755,"['1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2']",0,36.54111909099993,36.54116288399928,None,36.54127572499965,36.54863813799966,None,36.54872289600098,36.548744162999355,None,"[0.042829559000892914, 0.1987851789999695, 0.4028378930015606, 0.6147966200005612, 0.7348034960014047, 0.9028041920009855, 0.9908058380005969, 1.0867954250006733, 1.2987934440006939, 1.3988144650011236, 1.5948016090005694, 1.8147939310001675, 1.9068013470005098, 2.0627736330006883, 2.202782139000192, 2.3308060100007424, 2.462799613000243, 2.582801835000282, 2.726821779000602, 2.8188072170014493]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/7_40 copy.jpg,0,8,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,8,8,8,36.56154172800052,,,,,,,,,,,36.548966087000736,36.54904857300062,36.549055573999794,36.56154172800052,37.55911320700034,37.55911320700034,40.55919082299988,40.55919082299988,40.55919082299988,40.54036749700026,"['1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '2', '1', '1', '2', '1', '2', '1', '2']",0,40.54092680100075,40.54097083899978,None,40.541082211000685,40.5493338640008,None,40.54943000499952,40.549455444999694,None,"[0.14146195700050157, 0.16947911900024337, 0.3894842930003506, 0.47746672699940973, 0.6574605610003346, 0.809471685999597, 0.9094709959990723, 1.065432695000709, 1.221440576000532, 1.3534722839995084, 1.5134701459992357, 1.6214588900002127, 1.8654442810002365, 1.9134489070002019, 2.1454122499999357, 2.2494396040001448, 2.4494441320002807, 2.5894766589990468, 2.773439552000127, 2.9134561509999912]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/blank.jpg,0,9,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,9,9,9,40.55919082299988,,,,,,,,,,,40.54971260899947,40.54977170500024,40.54977924400009,,,,,,,40.554237669999566,None,0,40.55440753500079,44.540370413000346,2,44.541529973999786,44.54953194100017,None,44.54962662899925,44.5496513270009,None,,,40.55919082299988,40.55919082299988,44.5595129609992,44.5595129609992,3.929377996000767,None,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/12_0 copy.jpg,0,10,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,10,10,10,44.5595129609992,,,,,,,,,,,44.54990941899996,44.54997204100073,44.549979875000645,44.5595129609992,45.556793738000124,45.556793738000124,48.55643316399983,48.55643316399983,48.55643316399983,48.54001992099984,"['1', '2', '2', '1', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '2', '1', '2']",0,48.54031344199939,48.54034037299971,None,48.540431377999994,48.54048363699985,None,48.540551629999754,48.54056809699978,None,"[0.03980471300019417, 0.07979712999986077, 0.2997778119988652, 0.3477847459998884, 0.5957663310000498, 0.5997488729990437, 0.8757884669994382, 0.883766454000579, 1.1917991009995603, 1.2037968399999954, 1.471786427000552, 1.5277904929989745, 1.775791093999942, 1.8077902519999043, 2.023791343999619, 2.039805873999285, 2.2997788169996056, 2.3117951679996622, 2.5877683149992663, 2.7917724199996883, 2.9037673940001696]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/6_28 copy 5.jpg,0,11,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,11,11,11,48.55643316399983,,,,,,,,,,,48.54074165299971,48.5407815210001,48.540786628000205,48.55643316399983,49.560134327000924,49.560134327000924,52.561542313000245,52.561542313000245,52.561542313000245,52.54069675400024,"['1', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2']",0,52.54125954099982,52.54130373800035,None,52.54141590399922,52.54916449300072,None,52.54925827800071,52.549283976999504,None,"[0.08043065200035926, 0.356453162001344, 0.42043068000020867, 0.6044921829998202, 0.7124406439997983, 0.8644334360014909, 0.9884083180004382, 1.1244538280006964, 1.208494710001105, 1.3844374390009762, 1.4924657330011541, 1.6204416529999435, 1.772445634000178, 1.9004968860008375, 2.0444209440011036, 2.2085074370006623, 2.3444384280010127, 2.5164595100013685, 2.6004357540005003, 2.760433384000862, 2.8484351290007908]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/pair18 copy.jpg,0,12,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,12,12,12,52.561542313000245,,,,,,,,,,,52.549540351999894,52.54959899000096,52.5496065719999,52.561542313000245,53.55757964000077,53.55757964000077,56.559295518,56.559295518,56.559295518,56.54054278100011,"['1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2']",0,56.54109867599982,56.54114334699989,None,56.54125406700041,56.54891227100052,None,56.54900547100078,56.54903006399945,None,"[0.1029563699994469, 0.21893760099919746, 0.4149393779989623, 0.4509405749995494, 0.7189404519995151, 0.8549383329991542, 1.1069572739997966, 1.2789476870002545, 1.4189574400006677, 1.5949166289992718, 1.7269478590005747, 1.8349602599992068, 2.014940693999961, 2.134881452000627, 2.2749558100003924, 2.4429596589998255, 2.562938191000285, 2.6589325860004465, 2.8229582909989404, 2.922948453000572]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/12_40.jpg,0,13,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,13,13,13,56.559295518,,,,,,,,,,,56.54928544299946,56.54934396799945,56.54935171199941,56.559295518,57.55764661499961,57.55764661499961,60.55682678800076,60.55682678800076,60.55682678800076,60.540596656999696,"['1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1']",0,60.541152916999636,60.541196108000804,None,60.54130857000018,60.54887503700047,None,60.54896791899955,60.5489929739997,None,"[0.25893813900074747, 0.3789379800000461, 0.514924985000107, 0.6189234649991704, 0.7629238549998263, 0.9029250259991386, 1.0909459499998775, 1.2869675080000889, 1.4949071859991818, 1.6349282049995963, 1.7789337340000202, 1.9669216309994226, 2.2309237089993985, 2.2989229619997786, 2.5269496189994243, 2.7549249540006713, 2.946902030000274]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/16_0 copy 3.jpg,0,14,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,14,14,14,60.55682678800076,,,,,,,,,,,60.54924792699967,60.54930596799932,60.549313462999635,60.55682678800076,61.559937329000604,61.559937329000604,64.55935669300015,64.55935669300015,64.55935669300015,64.54314026000065,"['1', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '2']",0,64.54369844699977,64.5437432710005,None,64.54385572200044,64.55126690500038,None,64.55136130699975,64.55138604900094,None,"[0.13663728999927116, 0.40869847099929757, 0.49261350499909895, 0.6926112050005031, 0.7965971680005168, 0.9646266790005029, 1.060632282998995, 1.272644118000244, 1.3086777730004542, 1.5246485799998482, 1.7326331959993695, 1.9246391619999486, 2.0246453959989594, 2.252654531999724, 2.340655243000583, 2.5646327920003387, 2.6126283459998376, 2.7926060409990896, 2.932634307000626]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/17_12 copy 4.jpg,0,15,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,15,15,15,64.55935669300015,,,,,,,,,,,64.55164026800048,64.55170402600015,64.5517120250006,64.55935669300015,65.55763702200056,65.55763702200056,68.55743041099959,68.55743041099959,68.55743041099959,68.5404037469998,"['1', '2', '1', '2', '1', '2', '1', '2', '1', '1', '2', '1', '1', '2', '1', '2']",0,68.54073215800054,68.54075761199965,None,68.54082293099964,68.54624117700041,None,68.5463178810005,68.54633837800066,None,"[0.05093460799980676, 0.15093014199919708, 0.3469415269992169, 0.4709322170001542, 0.6389541299995471, 0.6988966619992425, 0.9029332629997953, 1.2389527819996147, 1.3629455760001292, 1.6949106369993387, 2.0229538929997943, 2.2069591470008163, 2.5069650879995606, 2.542944451000949, 2.842952951999905, 2.842952951999905]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/10_40 copy 5.jpg,0,16,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,16,16,16,68.55743041099959,,,,,,,,,,,68.54655020199971,68.54662368100071,68.54663049900046,68.55743041099959,69.55711468700065,69.55711468700065,72.55966307400013,72.55966307400013,72.55966307400013,72.54056180000043,"['2', '1', '2', '1', '2', '1', '2', '1', '2', '1', '1', '2', '1', '2', '1', '2', '1', '2', '1']",0,72.54112019000058,72.54116473000067,None,72.54127674499978,72.54886908700064,None,72.5489633319994,72.5489880339992,None,"[0.05146000599961553, 0.2554693779984518, 0.327470768999774, 0.6434734829999798, 0.6594866349987569, 0.8754703499998868, 1.0594859829998313, 1.271450679998452, 1.3634472579997237, 1.447451503998309, 1.6874663879989384, 1.7394780009999522, 2.0075032519998786, 2.039472021999245, 2.3034543439989648, 2.3834511049990397, 2.5714603619999252, 2.6754800679991604, 2.7994052509984613]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/15_28 copy 2.jpg,0,17,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,17,17,17,72.55966307400013,,,,,,,,,,,72.54924292299984,72.5492999170001,72.54930769699968,72.55966307400013,73.55986704499992,73.55986704499992,76.56100322599923,76.56100322599923,76.56100322599923,76.54004762099976,"['1', '2', '1', '2', '2', '1', '2', '1', '2', '1', '2', '1', '2']",0,76.54063399200095,76.54068091999943,None,76.54078024199953,76.54730230200039,None,76.54739582100046,76.54742074800015,None,"[0.032701000998713425, 0.7247154479991877, 0.8607029739996506, 0.9407091379998747, 1.136698868998792, 1.208701977999226, 1.7286999549996835, 1.8767239899989363, 2.1527252019986918, 2.392715578998832, 2.4486987499985844, 2.6326916569996683, 2.712692872999469]","[None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/7_0.jpg,0,18,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,18,18,18,76.56100322599923,,,,,,,,,,,76.54767690100016,76.54776897900047,76.54777714299962,76.56100322599923,77.55836481000006,77.55836481000006,80.5561417129993,80.5561417129993,80.5561417129993,80.54049750299964,"['2', '1', '2', '1', '1', '1', '2', '2', '1', '2', '1', '2']",0,80.54103510599998,80.54107913500047,None,80.54119022499981,80.5486576809999,None,80.54875111000001,80.54877612199925,None,"[0.7822095370011084, 0.8862078590009332, 1.1782156960016437, 1.206233405000603, 1.4542299630011257, 1.7622028450005018, 1.7902296450010908, 2.0542070220017195, 2.4742312540001876, 2.6262130940012867, 2.8862319060008303, 2.9062370030005695]","[None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/blank.jpg,0,19,1,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,19,19,19,80.5561417129993,,,,,,,,,,,80.54903329300032,80.54909143899931,80.54909921900071,,,,,,,80.5509577899993,None,0,80.5511266930007,84.53970124099942,1,84.53994422300093,84.54530389499996,None,84.54537892100052,84.54541486699964,None,,,80.5561417129993,80.5561417129993,84.55633438100085,84.55633438100085,3.212497381000503,None,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/20_28.jpg,0,20,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,20,20,20,84.55633438100085,,,,,,,,,,,84.54561764000027,84.54566530500051,84.54567126599977,84.55633438100085,85.5564904340008,85.5564904340008,88.55672841500018,88.55672841500018,88.55672841500018,88.54022183599955,"['1', '2', '1', '2', '1', '2', '1', '2', '1', '2', '2', '1', '1', '1', '2']",0,88.54076637099934,88.54081557599966,None,88.54092742300054,88.54098663900004,None,88.54109237199918,88.54112552900006,None,"[0.6401097739999386, 0.6880865690000064, 0.8960960620006517, 0.9440961090003839, 1.1160754470001848, 1.2160849160009093, 1.380092090999824, 1.4320842950000952, 1.6160862440010533, 1.7200838850003493, 1.9201116000003822, 1.960079554000913, 2.168077252999865, 2.4241019070013863, 2.4360835710012907]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/23_12 copy.jpg,0,21,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,21,21,21,88.55672841500018,,,,,,,,,,,88.5414836910004,88.54156912799954,88.54158032099986,88.55672841500018,89.55634586300039,89.55634586300039,92.55886321199978,92.55886321199978,92.55886321199978,92.54048850800064,None,0,92.54077586200037,92.54081770999983,None,92.54092859000048,92.54853303600066,None,92.5486275029998,92.54865217100087,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/22_12 copy 5.jpg,0,22,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,22,22,22,92.55886321199978,,,,,,,,,,,92.54890844300098,92.54896711199945,92.54897487699964,92.55886321199978,93.55702697800007,93.55702697800007,96.5587426660004,96.5587426660004,96.5587426660004,96.54050919399924,None,0,96.54079507499955,96.54083744399941,None,96.5409496859993,96.54862588600008,None,96.54871974299931,96.54874487599955,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/8_40 copy 5.jpg,0,23,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,23,23,23,96.5587426660004,,,,,,,,,,,96.54900217800059,96.54906049300007,96.54906794800081,96.5587426660004,97.55667330700089,97.55667330700089,100.55643537499964,100.55643537499964,100.55643537499964,100.54048210600013,None,0,100.5407714489993,100.54081290300019,None,100.5409240429999,100.54847581700051,None,100.54856812000071,100.54859260199919,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/23_12.jpg,0,24,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,24,24,24,100.55643537499964,,,,,,,,,,,100.54884748400036,100.54890548200092,100.54891298400071,100.55643537499964,101.55666360900068,101.55666360900068,104.55885318500077,104.55885318500077,104.55885318500077,104.54051439000068,None,0,104.54080200799945,104.54084388199954,None,104.54095483700075,104.54876837399934,None,104.5488622060002,104.54888767400007,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/21_40 copy 5.jpg,0,25,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,25,25,25,104.55885318500077,,,,,,,,,,,104.54914519699923,104.54920306500026,104.54921075700076,104.55885318500077,105.55666590700093,105.55666590700093,108.55576110999937,108.55576110999937,108.55576110999937,108.54225381499964,None,0,108.54242267100017,108.5424435090008,None,108.54249632900064,108.54704763900008,None,108.54711435399986,108.54713206800079,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
images/17_0 copy 4.jpg,0,26,0,0,0,"[9, 19, 29, 39, 49, 59, 68, 69, 70, 71]",0,26,26,26,108.55576110999937,,,,,,,,,,,108.54731576000086,108.54735983899991,108.54736516199955,108.55576110999937,109.55702461300098,109.55702461300098,112.55871219999972,112.55871219999972,112.55871219999972,112.54042171999936,None,0,112.54071188099988,112.54075327999999,None,112.54086485799962,112.54886540500047,None,112.54895956300061,112.54898408500048,None,,,,,,,,,,,,,,,,,9,001,0,,2024-04-11_15h11.30.511,replicate_nsd,2023.2.3,60.97184920623016,2024-04-11 15h11.41.757465 -0400,
